"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
3.716515648E2;2.776959658E-2;-1.340240300E-2;2.427983209E-2
3.716717208E2;2.231297493E-3;-3.919330180E-2;5.212091088E-2
3.716918778E2;-4.022299647E-3;-5.518485188E-2;5.508822665E-2
3.717120338E2;2.763744950E-2;-4.522821307E-2;5.066904724E-2
3.717321898E2;2.894313276E-2;-7.180848598E-2;3.473933145E-2
3.717523458E2;3.132119536E-2;-4.673211694E-2;4.743027449E-2
3.717725018E2;1.586934328E-2;-6.123730481E-2;3.444580123E-2
3.717926578E2;-4.619300365E-4;-3.276370347E-2;1.589667901E-2
3.718128148E2;6.073502898E-3;-4.356526494E-2;2.875529096E-2
3.718329708E2;2.389347732E-2;-1.689377546E-2;2.322148606E-2
3.718531268E2;1.686980188E-2;-1.513434827E-2;1.358483613E-2
3.718732828E2;-6.113263965E-3;-2.839992642E-2;1.843744040E-2
3.718934397E2;1.047528684E-2;-6.615890622E-2;1.627499387E-2
3.719135957E2;3.192755163E-2;-8.254280448E-2;4.404532135E-2
3.719337517E2;3.709356666E-2;-4.753727853E-2;3.748065233E-2
3.719539077E2;1.619094014E-2;-3.972656786E-2;3.471842766E-2
3.719740637E2;2.906417012E-2;-6.142207682E-2;4.169649482E-2
3.719942207E2;-3.491430938E-2;-2.054594636E-2;9.139768168E-2
3.720143767E2;3.116916776E-2;-5.653029621E-2;6.978768826E-2
3.720345327E2;-4.707008600E-3;7.089748979E-3;5.267171860E-3
3.720546887E2;1.830178499E-3;-5.273896158E-2;5.342016220E-3
3.720748447E2;-8.207736611E-3;-5.305354178E-2;-1.917769790E-2
3.720950017E2;-2.167095065E-2;-2.247143447E-2;-1.973669171E-2
3.721151577E2;-1.419762433E-2;2.233227074E-2;1.712474048E-2
3.721353137E2;7.178041935E-3;7.283876538E-3;8.830172718E-3
3.721554697E2;1.406079948E-2;-1.570620596E-2;7.941688299E-3
3.721756257E2;2.668903112E-2;-6.162906826E-2;3.613330767E-2
3.721957827E2;3.469036102E-2;-1.044090521E-1;6.436410338E-2
3.722159387E2;7.081855237E-2;-1.121957892E-1;6.275611907E-2
3.722360947E2;1.703995585E-2;-9.095460892E-2;2.482713148E-2
3.722562507E2;-1.482970834E-2;-6.785342932E-2;9.980612397E-3
3.722764067E2;1.371464431E-2;-4.358982325E-2;-1.201032713E-2
3.722965627E2;-2.152652442E-2;2.590842783E-2;-1.125764430E-2
3.723167197E2;-1.205695868E-3;9.961316586E-3;1.409339771E-2
3.723368757E2;-2.183350325E-2;-3.974761784E-2;2.288424790E-2
3.723570317E2;-4.766065478E-3;-7.811295390E-3;4.550157040E-3
3.723771877E2;8.172068596E-3;-5.458902061E-2;9.201470912E-3
3.723973447E2;4.354889274E-2;-8.088979661E-2;1.003440678E-2
3.724175007E2;4.963058174E-2;-7.293465972E-2;5.589353442E-3
3.724376567E2;2.517986476E-2;-5.863529384E-2;8.515153974E-3
3.724578127E2;1.936188519E-2;-9.675738573E-2;4.654295951E-2
3.724779687E2;1.172366738E-3;-5.296115577E-2;2.353504300E-2
3.724981257E2;-1.562317550E-2;-3.795427680E-3;-4.981827736E-3
3.725182817E2;-5.642563105E-4;-2.188203514E-2;-1.524603009E-2
3.725384377E2;4.674848914E-3;-6.331014276E-2;-8.253929615E-3
3.725585937E2;3.931667805E-3;-4.369624257E-2;2.612974495E-3
3.725787497E2;8.009516001E-3;-3.822500288E-2;1.440987825E-2
3.725989067E2;-1.503669977E-2;-2.942728221E-2;3.004182458E-2
3.726190627E2;9.178374410E-3;-2.388119817E-2;1.431135267E-2
3.726392187E2;2.930449069E-2;-4.541766286E-2;9.419279695E-3
3.726593747E2;3.437168777E-2;-6.032221556E-2;3.015803799E-2
3.726795307E2;2.930624485E-2;-6.663720846E-2;5.977462381E-3
3.726996867E2;-1.462096274E-2;-8.126694202E-2;5.408820659E-3
3.727198437E2;1.337258220E-3;-7.490809500E-2;2.832566679E-2
3.727399997E2;2.333682239E-2;-4.316297650E-2;2.701282069E-2
3.727601557E2;1.471978068E-2;-1.017006218E-2;1.784628689E-2
3.727803117E2;-1.273757458E-2;-2.820813775E-2;1.196632683E-2
3.728004677E2;-1.313576996E-2;-2.754623294E-2;-2.591193616E-2
3.728206247E2;-3.974937201E-3;-3.658193529E-2;-3.479093313E-3
3.728407807E2;-2.976232767E-4;-3.427403927E-2;1.893971622E-2
3.728609367E2;-6.372880340E-3;-4.185553908E-2;5.160460174E-3
3.728810931E2;-2.139496207E-3;-4.270397007E-2;1.153407142E-2
3.729012501E2;-1.656223834E-2;-6.328090668E-2;3.508914113E-2
3.729214061E2;1.991737068E-2;-3.745083153E-2;2.179184183E-2
3.729415621E2;3.914243102E-2;-6.262484908E-2;2.442966700E-2
3.729617181E2;-2.848763466E-3;-4.991475642E-2;3.419670984E-2
3.729818741E2;5.137363672E-3;-1.122665405E-3;-1.043830320E-2
3.730020311E2;1.271009266E-2;-4.687537372E-2;-1.245705441E-2
3.730221871E2;-1.306501865E-2;-5.693141520E-2;-7.373046577E-3
3.730423431E2;-1.023145795E-2;-3.827645838E-2;1.128220260E-2
3.730624991E2;-7.414269447E-3;-1.450109482E-2;3.193749189E-3
3.730826551E2;1.052498817E-4;1.116408885E-2;-8.638676405E-3
3.731028111E2;1.163186610E-2;-3.929972112E-2;3.946753621E-2
3.731229681E2;4.021948814E-2;-6.077128172E-2;6.340720654E-2
3.731431241E2;1.850468338E-2;-6.231845498E-2;3.165419430E-2
3.731632801E2;2.495299280E-2;-4.800622523E-2;3.818465710E-2
3.731834361E2;2.809645593E-2;-8.447998703E-2;3.048504353E-2
3.732035921E2;-2.486236095E-3;-7.768552244E-2;3.107561231E-2
3.732237491E2;-1.535946608E-2;-3.504470229E-2;2.562644586E-2
3.732439051E2;-2.075352252E-2;-2.008343160E-2;1.793954998E-2
3.732640611E2;1.723817647E-2;-1.189908385E-2;2.928636432E-2
3.732842171E2;1.518288016E-2;-2.669253945E-2;3.594429642E-2
3.733043731E2;9.098267555E-4;-3.002077460E-2;4.173742533E-2
3.733245301E2;-1.045189798E-2;-3.034120202E-2;1.971710354E-2
3.733446861E2;1.556411862E-2;-5.952874839E-2;2.876888573E-2
3.733648421E2;1.455664337E-2;-7.832871616E-2;4.342814773E-2
3.733849981E2;-1.615059435E-2;-4.248703837E-2;4.546590239E-2
3.734051551E2;4.764896035E-3;-3.907343388E-2;-1.902508557E-2
3.734253111E2;1.994602203E-2;-6.442813039E-2;3.624089643E-2
3.734454671E2;1.004960954E-2;-1.268027186E-2;4.252314493E-2
3.734656231E2;3.969089985E-3;-1.978873193E-2;2.072077811E-2
3.734857791E2;7.806032896E-4;-6.519119203E-2;2.783625484E-2
3.735059361E2;-3.679652810E-3;-3.974761784E-2;1.216220856E-4
3.735260921E2;-3.028156042E-2;-8.136400580E-3;1.603452712E-2
3.735462481E2;-1.281066477E-2;-2.986757755E-3;2.005361080E-2
3.735664041E2;-1.438239634E-2;-3.435823917E-3;2.191010177E-2
3.735865601E2;3.375714540E-2;-5.180633068E-2;3.660298526E-2
3.736067171E2;2.988979697E-2;-5.792544186E-2;6.926728606E-2
3.736268731E2;3.072244048E-2;-5.312136948E-2;2.359994709E-2
3.736470291E2;1.117402911E-3;-5.362247586E-2;8.147364110E-3
3.736671851E2;-2.467525005E-4;-6.340603709E-2;2.654285073E-2
3.736873411E2;1.243118048E-2;-4.065744460E-2;1.845030427E-2
3.737074981E2;1.639091492E-2;-2.703986406E-2;3.712163329E-2
3.737276541E2;6.027309895E-3;-2.176099777E-2;2.057401299E-2
3.737478101E2;1.854210556E-2;-4.750511885E-2;2.344031811E-2
3.737679661E2;4.242505789E-2;-6.263128102E-2;3.520900905E-2
3.737881221E2;1.798486590E-2;-5.928901255E-2;4.014522851E-2
3.738082781E2;-1.608569026E-2;-5.033458650E-2;3.603448972E-2
3.738284351E2;-1.659439802E-3;-5.663554609E-2;2.013020933E-2
3.738485911E2;5.971176624E-3;-4.008090913E-2;2.710330635E-2
3.738687471E2;-9.082480073E-3;-8.462675214E-3;2.862138972E-2
3.738889027E2;4.019609928E-2;-9.152646661E-2;4.635307118E-2
3.739090597E2;5.487027168E-3;-6.030584335E-2;6.885710388E-2
3.739292157E2;1.408243418E-2;-1.039342582E-2;4.581673533E-2
3.739493717E2;-8.557400107E-3;-4.013645768E-2;-4.403684288E-3
3.739695277E2;2.121954560E-3;-6.793587506E-2;6.403285861E-3
3.739896837E2;5.695772767E-3;-5.515912414E-2;2.827128768E-3
3.740098407E2;4.071416259E-3;-2.442732811E-2;-1.040219665E-3
3.740299967E2;-5.957143307E-3;5.714483857E-3;1.970321640E-2
3.740501527E2;4.174911976E-4;-4.373483419E-2;1.582198083E-2
3.740703087E2;6.393345594E-3;-4.121351480E-2;3.514790565E-2
3.740904647E2;2.683579624E-2;-5.221855938E-2;6.063621104E-2
3.741106217E2;1.834797800E-2;-6.729560494E-2;4.631389484E-2
3.741307777E2;7.666284442E-3;-7.354920208E-2;2.385298535E-2
3.741509337E2;1.617749155E-2;-6.538765848E-2;2.081652626E-2
3.741710897E2;-3.791334629E-3;-4.746126473E-2;1.537876189E-2
3.741912457E2;4.001834393E-3;-1.609270692E-2;7.462801337E-3
3.742114027E2;-9.162002206E-3;-2.224865556E-3;-1.000575542E-2
3.742315587E2;8.427007198E-3;-2.393499255E-2;-3.849222064E-3
3.742517147E2;2.898172438E-2;-3.942835987E-2;1.944783926E-2
3.742718707E2;-1.110152364E-2;-3.756719112E-2;1.507412195E-2
3.742920267E2;1.380118310E-2;-8.885779738E-2;1.584215373E-2
3.743121837E2;-2.156570077E-2;-7.611203671E-2;2.318625659E-2
3.743323397E2;-1.951566696E-2;-5.148064077E-2;1.460692942E-2
3.743524957E2;-1.309250057E-2;-6.773999333E-2;4.090712070E-3
3.743726517E2;4.609710932E-2;-5.971293569E-2;5.329430088E-2
3.743928077E2;5.343536496E-2;3.269061327E-2;7.276333630E-2
3.744129647E2;3.080547094E-2;-3.964295268E-2;3.469679296E-2
3.744331207E2;-1.030045509E-2;-3.156443954E-2;-1.136172473E-2
3.744532767E2;5.946618319E-4;-8.211595774E-2;-6.408255994E-3
3.744734327E2;2.197851419E-2;-5.521935046E-2;1.210958362E-3
3.744935887E2;-5.996319652E-3;-4.738642037E-2;3.552183509E-5
3.745137457E2;-1.746621788E-2;-3.551657259E-2;-1.314454079E-3
3.745339017E2;1.438415051E-4;-4.713499010E-2;7.829421759E-4
3.745540577E2;2.158616602E-2;-3.517041743E-2;4.360064059E-2
3.745742137E2;3.812793911E-2;-3.457634032E-2;4.626901746E-2
3.745943697E2;2.195921838E-2;-3.238188028E-2;4.282997757E-2
3.746145267E2;1.218910575E-2;-3.290754497E-2;1.645114124E-3
3.746346827E2;1.731594443E-2;-6.267221153E-2;5.824850053E-3
3.746548387E2;-5.753075480E-3;-6.600863278E-2;6.009402797E-2
3.746749947E2;-1.001452625E-2;-4.811556816E-2;2.328887522E-2
3.746951507E2;-2.125053585E-2;-3.911261022E-2;3.052743584E-2
3.747153077E2;9.618669748E-3;-5.954044282E-2;4.709581375E-2
3.747354637E2;2.507870793E-2;-3.200882792E-2;4.139872536E-2
3.747556197E2;7.265165448E-3;-1.645348012E-2;3.177537784E-2
3.747757757E2;1.438531995E-2;-4.140179515E-2;2.911913395E-3
3.747959317E2;-1.322464764E-2;-2.906124651E-2;8.849029988E-3
3.748160877E2;-3.836416662E-2;-8.700656891E-3;7.435904145E-3
3.748362447E2;-2.648203969E-2;-1.018175662E-2;2.511072144E-2
3.748564007E2;4.788284898E-3;-5.067080140E-2;3.044513628E-2
3.748765567E2;-1.186809361E-2;-2.127333999E-2;4.375676125E-2
3.748967129E2;-3.989555240E-3;-2.114177763E-2;4.754312575E-2
3.749168699E2;1.610323191E-3;-1.849240422E-2;4.300100863E-2
3.749370259E2;6.266461015E-3;-4.556267381E-2;1.332273468E-2
3.749571819E2;-4.277822971E-3;-1.958232522E-2;8.852099776E-3
3.749773379E2;-2.826368630E-2;-1.843627095E-2;1.624941230E-2
3.749974939E2;-2.849523604E-2;-2.156920910E-2;2.810961217E-2
3.750176509E2;-1.358015835E-2;-3.825014591E-2;6.281195998E-2
3.750378069E2;8.191949129E-3;-1.779541612E-2;9.807856411E-2
3.750579629E2;-5.262494087E-3;-1.960922241E-2;9.756123170E-2
3.750781189E2;-1.093253911E-2;-1.966009319E-2;6.377251133E-2
3.750982749E2;-1.667275071E-2;-2.108622909E-2;6.406384885E-2
3.751184319E2;-6.007195473E-2;-7.628862262E-3;7.663360834E-2
3.751385879E2;-9.919041216E-2;-1.325212955E-2;6.809316516E-2
3.751587439E2;-8.687442183E-2;-1.287966192E-2;7.144478917E-2
3.751788999E2;-1.070098937E-1;-1.669555485E-2;8.937279090E-2
3.751990559E2;-7.459293008E-2;-9.096513391E-3;8.114795119E-2
3.752192129E2;-1.436725205E-1;2.781456167E-1;1.082668988E-1
3.752393689E2;2.361573458E-2;-1.702703351E-1;8.526526809E-2
3.752595249E2;-4.668066144E-2;1.035582823E-1;6.373991311E-2
3.752796809E2;-2.053249776E-2;4.464407623E-2;5.889724910E-2
3.752998369E2;-2.662354231E-2;5.381426454E-2;2.641158074E-2
3.753199929E2;-3.414890885E-2;4.146260619E-3;1.691000149E-2
3.753401499E2;-3.207957923E-2;-6.069409847E-4;4.641636729E-2
3.753603059E2;-3.871792316E-2;-4.805183351E-2;8.266705781E-2
3.753804619E2;-7.325684130E-2;-5.232088566E-2;9.729225978E-2
3.754006179E2;-9.132590711E-2;-2.035415769E-2;6.683367491E-2
3.754207749E2;-6.292539597E-2;-2.284741044E-2;7.139084861E-2
3.754409309E2;-4.028146863E-3;-3.077974319E-3;6.157161936E-2
3.754610869E2;2.863498449E-2;-5.232673287E-3;3.016637027E-2
3.754812429E2;-1.804333806E-2;-1.745101511E-2;1.297087848E-2
3.755013989E2;-1.213531137E-2;-1.022911906E-2;2.387418151E-2
3.755215559E2;2.148091614E-2;-2.350814581E-2;5.562777847E-2
3.755417119E2;3.357178867E-2;-3.910266995E-2;8.953081191E-2
3.755618679E2;4.196371257E-2;-5.482466340E-2;1.013502274E-1
3.755820239E2;2.685509205E-2;-8.124764621E-2;7.835795224E-2
3.756021799E2;-9.665447474E-4;-6.075198591E-2;8.160710379E-2
3.756223359E2;-5.063688755E-2;-4.720632613E-2;5.076245651E-2
3.756424929E2;-1.233107615E-1;-4.867163837E-2;4.802084327E-2
3.756626489E2;-6.064615130E-2;-6.230325222E-2;4.528376162E-2
3.756828049E2;-3.781102002E-2;1.237504721E-2;4.526095748E-2
3.757029609E2;-1.329247534E-2;4.614622593E-3;3.104111373E-2
3.757231169E2;-2.419168532E-2;-1.501038730E-2;1.668912292E-2
3.757432739E2;-5.329152346E-2;-5.861015081E-2;-3.455148965E-2
3.757634299E2;-3.286076725E-2;-3.319990575E-2;-4.527616024E-2
3.757835859E2;4.542117119E-3;-5.623852015E-3;-4.085478812E-2
3.758037419E2;3.680237532E-3;2.766551614E-2;7.568635941E-3
3.758238979E2;-2.193290591E-3;3.501137316E-2;7.188449979E-2
3.758440549E2;1.041564524E-2;3.382146478E-2;2.362099707E-2
3.758642109E2;3.292099357E-2;-4.902773380E-2;-1.026844159E-2
3.758843670E2;3.898455620E-2;-4.069428205E-2;2.161774099E-2
3.759045230E2;8.379469335E-2;-2.635457039E-2;5.037961006E-2
3.759246790E2;7.121733248E-2;-8.284744442E-2;3.753766268E-2
3.759448360E2;6.576071084E-2;-1.080191231E-1;2.183321089E-2
3.759649920E2;5.831135809E-2;-1.142013842E-1;1.214963704E-2
3.759851480E2;9.328004658E-2;-7.240373254E-2;1.047821045E-2
3.760053040E2;1.037956792E-1;-3.191234887E-2;-7.635440379E-3
3.760254600E2;1.377843744E-1;-8.787721932E-2;-3.912722826E-2
3.760456170E2;8.566346347E-2;-1.862998921E-1;-8.824047759E-2
3.760657730E2;6.426674724E-2;-2.230198216E-1;-8.771203548E-2
3.760859290E2;5.647240877E-2;-2.236729556E-1;-7.459307626E-2
3.761060850E2;3.790983796E-2;-2.175994527E-1;-4.371670783E-2
3.761262410E2;7.823633015E-2;-1.971289355E-1;-2.298218876E-2
3.761463980E2;1.394824058E-1;-1.605282891E-1;-5.605447903E-2
3.761665540E2;1.856917816E-1;-1.396420348E-1;-8.724104226E-2
3.761867100E2;1.597137719E-1;-1.333282113E-1;-1.201895177E-1
3.762068660E2;1.330767810E-1;-1.408915848E-1;-1.446975374E-1
3.762270220E2;8.233347416E-2;-1.866016084E-1;-1.579683781E-1
3.762471790E2;5.946033597E-2;-1.770688927E-1;-1.129092957E-1
3.762673350E2;1.239609718E-2;-1.475913244E-1;-1.056349209E-1
3.762874910E2;1.029098260E-1;-1.139920539E-1;-8.189376354E-2
3.763076470E2;1.369078767E-1;-7.198273301E-2;-7.756404653E-2
3.763278030E2;1.388818967E-1;-2.610138595E-2;-1.065427011E-1
3.763479600E2;7.970398128E-2;-1.313278788E-1;-1.803708154E-1
3.763681160E2;3.256489813E-2;-1.536285746E-1;-1.195651813E-1
3.763882720E2;7.272532940E-2;-6.077595949E-2;-9.135221958E-2
3.764084280E2;3.059789479E-2;-1.105726022E-1;-4.792728782E-2
3.764285840E2;-5.416919053E-2;-2.307165116E-1;-6.384004667E-2
3.764487410E2;-1.383106238E-1;-3.274487543E-1;-8.117660254E-2
3.764688970E2;-1.502061993E-1;-2.677556992E-1;-3.384280711E-2
3.764890530E2;-1.688231492E-1;-6.985896581E-1;-2.905607173E-1
3.765092090E2;-2.057769674E-1;-7.320696455E-1;-9.245851278E-2
3.765293650E2;9.006056964E-2;1.895544523E-1;-8.346432567E-2
3.765495220E2;-1.097826433E-1;5.274428254E-1;2.494615155E-1
3.765696780E2;6.827208996E-2;2.594567460E-1;3.069057316E-2
3.765898340E2;3.015508515E-1;4.183975160E-2;-3.184686005E-2
3.766099900E2;2.820392776E-1;1.190282607E-1;-9.775609016E-2
3.766301460E2;2.782777637E-1;5.451768458E-2;-4.260398269E-2
3.766503030E2;-2.680948377E-3;-1.250333512E-1;-1.424332032E-1
3.766704590E2;-1.389953327E-1;3.369867325E-2;-2.233133519E-1
3.766906150E2;4.906685168E-1;3.873511398E-1;-2.661067843E-2
3.767107710E2;6.023900968E-1;6.116304517E-2;-3.536378485E-1
3.767309270E2;6.623228878E-1;4.758756459E-2;-5.989753228E-1
3.767510840E2;6.592226940E-1;9.622353494E-2;-7.318638235E-1
3.767712400E2;5.614876539E-1;5.891894227E-1;-5.728955716E-1
3.767913960E2;-1.154772466E-1;7.362445575E-1;6.232883379E-2
3.768115520E2;-1.136140898E0;-2.890869266E-1;6.607322989E-1
3.768317080E2;-1.628477041E0;-1.426966787E0;1.245458688E0
3.768518650E2;-8.226453549E-1;-1.316430438E0;1.552626083E0
3.768720210E2;1.540945977E-1;-5.467854148E-1;1.224164298E0
3.768921771E2;6.017521656E-1;2.623727524E-1;4.245634049E-1
3.769123331E2;8.464096087E-1;4.426073277E-1;-5.565964580E-2
3.769324891E2;4.408373755E-1;2.889068323E-1;-2.794384360E-1
3.769526461E2;-1.379732394E-1;1.206941324E-1;-3.828055143E-1
3.769728021E2;-3.207624632E-1;-1.694909012E-1;-3.725804883E-1
3.769929581E2;-3.167430872E-1;-1.275476539E-1;-4.178527017E-1
3.770131141E2;-1.374768108E-1;-5.229106486E-2;-3.321657032E-1
3.770332701E2;2.007115245E-2;8.235043108E-2;-1.417657435E-1
3.770534271E2;1.134301364E-2;2.245956463E-1;1.399402428E-1
3.770735831E2;-2.335553348E-2;2.145793658E-1;4.943967015E-1
3.770937391E2;-1.190031177E-1;3.077974319E-3;6.253719932E-1
3.771138951E2;-8.364149630E-2;-6.631853521E-2;4.630287284E-1
3.771340511E2;8.777255416E-3;-3.564813495E-2;2.082876156E-1
3.771542081E2;6.956724823E-2;3.807706833E-3;1.536735982E-2
3.771743641E2;6.630099356E-2;-3.964412212E-3;4.736244678E-5
3.771945201E2;6.615072012E-2;1.296327710E-2;8.729936823E-2
3.772146761E2;3.195737243E-2;2.811341286E-3;1.717058265E-1
3.772348321E2;3.040552139E-5;-6.603728414E-2;1.860850069E-1
3.772549891E2;5.587599277E-3;-1.117607564E-1;1.920918515E-1
3.772751451E2;-2.692350447E-2;-1.206719130E-1;1.573976898E-1
3.772953011E2;-4.425289750E-2;-8.278020144E-2;1.144127610E-1
3.773154571E2;-5.597948849E-2;-7.394856691E-2;7.480079859E-2
3.773356131E2;-7.104308546E-2;-3.102532625E-2;8.301759839E-2
3.773557701E2;-4.998433828E-2;6.768152118E-3;5.137422144E-2
3.773759261E2;-1.880581498E-2;6.384106994E-2;-6.109170914E-3
3.773960821E2;5.592861772E-3;2.402796328E-2;-4.798020512E-2
3.774162381E2;-1.419703960E-2;-4.955515265E-3;-5.181407824E-2
3.774363941E2;2.527458966E-2;-1.529982448E-2;-1.344801128E-2
3.774565501E2;2.614056230E-2;-2.883437455E-2;2.441124827E-2
3.774767071E2;2.501965106E-2;-1.036436516E-1;7.497241437E-2
3.774968631E2;1.692944348E-2;-1.351923037E-1;1.303022772E-1
3.775170191E2;5.254307985E-2;-1.168320465E-1;1.216922522E-1
3.775371751E2;7.977941036E-2;-4.564745843E-2;9.718306303E-2
3.775573311E2;5.891303658E-2;-5.019191444E-2;4.575607046E-2
3.775774881E2;2.286962986E-2;-3.018566608E-2;2.590024173E-2
3.775976441E2;3.302273512E-2;-4.142167568E-2;1.226453483E-2
3.776178001E2;8.118274212E-3;-6.304058611E-2;7.417485416E-3
3.776379561E2;2.287430763E-2;-8.572427452E-2;-3.260115087E-2
3.776581121E2;5.035856009E-2;-1.094534451E-1;-2.668347627E-2
3.776782691E2;6.309438050E-2;-1.302274328E-1;-2.861247271E-2
3.776984251E2;8.610141993E-2;-9.952370346E-2;-6.216832772E-2
3.777185811E2;8.821051061E-2;-1.319313115E-1;-1.014950922E-1
3.777387371E2;1.048762447E-1;-1.234013933E-1;-1.232590136E-1
3.777588931E2;1.126027554E-1;-1.275745511E-1;-1.153082621E-1
3.777790501E2;8.336609244E-2;-1.188200998E-1;-1.254268688E-1
3.777992061E2;1.120355755E-1;-1.505079156E-1;-1.060481729E-1
3.778193621E2;8.788891375E-2;-1.006071925E-1;-7.883990899E-2
3.778395181E2;5.632681310E-2;-7.289372921E-2;-5.963355973E-2
3.778596741E2;4.050366282E-2;-8.810292184E-2;-6.711551070E-2
3.778798311E2;5.672793210E-2;-1.363839662E-1;-3.403371871E-2
3.778999867E2;3.523064375E-2;-1.061246252E-1;-1.710369051E-2
3.779201427E2;4.225841224E-2;-6.772245169E-2;-1.365909576E-2
3.779402987E2;2.379816771E-2;-5.809676528E-2;2.129892156E-2
3.779604547E2;3.545166850E-2;-5.717290521E-2;4.250224113E-2
3.779806117E2;4.174210310E-2;-4.479084134E-2;5.471356630E-2
3.780007677E2;4.833776236E-2;-5.537020862E-2;6.038419604E-2
3.780209237E2;4.297294199E-2;-6.197873175E-2;4.885231733E-2
3.780410797E2;5.019776165E-2;-8.289948463E-2;7.871463239E-2
3.780612357E2;1.166227162E-2;-9.195038974E-2;9.362839445E-2
3.780813927E2;3.968505263E-3;-7.962504387E-2;9.415011227E-2
3.781015487E2;8.762637377E-3;-3.669303238E-2;6.776338220E-2
3.781217047E2;2.529505491E-2;-1.233002365E-2;6.810193598E-2
3.781418607E2;1.827137947E-2;-2.363678455E-2;5.528308511E-2
3.781620167E2;-1.262823164E-2;-4.652746439E-2;5.814617425E-2
3.781821737E2;-1.917302012E-3;-2.988628864E-2;5.914502487E-2
3.782023297E2;7.421286106E-3;-5.336753726E-3;5.244893968E-2
3.782224857E2;1.098282516E-2;-1.524719954E-2;3.810031101E-2
3.782426417E2;3.314026415E-2;-5.706297755E-2;5.347161770E-2
3.782627977E2;2.785321176E-2;-3.573993623E-2;8.044131517E-2
3.782829537E2;7.083901763E-3;-5.572104156E-2;3.247704372E-2
3.783031107E2;4.309397936E-4;-9.066049397E-2;6.177875698E-2
3.783232667E2;3.002779126E-2;-3.635506332E-2;5.636832833E-2
3.783434227E2;1.123191655E-2;-1.395730376E-3;4.549835443E-2
3.783635787E2;1.106819451E-2;-5.936093330E-2;2.094589591E-2
3.783837347E2;2.345785975E-2;-6.776104331E-2;-5.216301084E-3
3.784038917E2;-1.687389493E-2;-6.312127769E-2;-3.510083556E-2
3.784240477E2;1.569918931E-2;-6.288563490E-2;-2.122831643E-2
3.784442037E2;1.564305604E-2;-5.903758228E-2;4.136905074E-4
3.784643597E2;4.096851647E-2;-4.326004028E-2;2.927964002E-2
3.784845157E2;4.853598297E-2;-7.597404242E-2;4.607708260E-2
3.785046727E2;3.623694956E-2;-4.676895440E-2;2.008927882E-2
3.785248287E2;1.649499536E-3;-6.041927934E-2;4.133835286E-3
3.785449847E2;1.291357577E-2;-6.951754689E-2;-1.132079422E-2
3.785651407E2;2.934542120E-2;-6.579111636E-2;5.004924238E-3
3.785852967E2;4.021071732E-2;-6.952514827E-2;-7.703268081E-3
3.786054537E2;-7.535306811E-3;-8.841925621E-2;1.152661622E-2
3.786256097E2;3.585688055E-2;-8.291761100E-2;-1.131436229E-3
3.786457657E2;3.368756354E-2;-8.276324451E-2;1.426077425E-2
3.786659217E2;2.768013418E-2;-6.851124108E-2;-9.197670221E-4
3.786860777E2;1.013848722E-2;-4.527206719E-2;-1.849649727E-2
3.787062337E2;-1.161841750E-3;-4.018674374E-2;-9.344142973E-3
3.787263907E2;1.541092157E-2;-4.763902009E-2;3.011842310E-2
3.787465467E2;-1.070859075E-2;-2.423553944E-2;3.349109709E-2
3.787667027E2;-1.756211221E-2;-2.709833622E-2;1.711246133E-2
3.787868587E2;3.257483840E-2;-7.740836442E-2;1.775083110E-2
3.788070147E2;-1.950865030E-2;-4.872660220E-2;3.978328586E-2
3.788271717E2;-4.324600697E-3;-1.970920980E-2;4.747222826E-2
3.788473277E2;1.412979662E-2;-1.683705747E-2;4.598104209E-2
3.788674837E2;-2.049449086E-3;-5.965797186E-2;5.113536268E-2
3.788876412E2;-7.835853696E-3;-4.808808625E-2;4.759925902E-2
3.789077972E2;9.681234956E-3;-1.609036803E-2;2.826397866E-2
3.789279542E2;-4.472535253E-3;-3.895415068E-2;4.060511202E-2
3.789481102E2;1.970160842E-2;-3.963652074E-2;7.894764394E-2
3.789682662E2;2.205803633E-2;-6.043799043E-2;7.324105382E-2
3.789884222E2;2.810054898E-2;-3.111361921E-2;5.458843589E-2
3.790085782E2;1.237270832E-2;-1.417949796E-2;2.175222695E-2
3.790287352E2;-1.344801128E-2;-2.090087235E-2;3.278533816E-2
3.790488912E2;-1.154181898E-2;-4.988142729E-2;2.469630003E-2
3.790690472E2;-7.514841557E-3;-5.262260199E-2;5.964159966E-2
3.790892032E2;1.123367071E-2;-2.090496540E-2;4.247183561E-2
3.791093592E2;9.349697828E-4;-3.975463450E-2;1.555417836E-2
3.791295152E2;2.721469581E-2;-5.030359626E-2;3.147848547E-2
3.791496722E2;3.545166850E-3;-8.295444846E-2;4.588631719E-2
3.791698282E2;-7.583253980E-3;-5.432297230E-2;2.655542225E-2
3.791899842E2;1.262355387E-2;-6.440824986E-2;1.954841137E-2
3.792101402E2;3.697486818E-2;-6.640507400E-2;4.536913097E-2
3.792302962E2;-1.347198486E-3;-5.994565487E-2;2.076404750E-2
3.792504532E2;-1.736330688E-2;-5.371486187E-2;6.069702208E-3
3.792706092E2;4.281448245E-2;-9.329700351E-2;2.078962907E-2
3.792907652E2;3.227429152E-2;-3.338292360E-2;4.079543889E-2
3.793109212E2;-1.385205388E-3;-1.872687757E-2;2.114411652E-2
3.793310772E2;-4.322261810E-3;-4.112229824E-2;1.213414192E-2
