"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
1.066480415E3;-1.937080383E0;-8.556022644E0;3.934982300E1
1.066495498E3;-1.815689087E0;-8.372276306E0;3.857460022E1
1.066510581E3;-2.211563110E0;-8.324935913E0;3.908792114E1
1.066525664E3;-1.948570251E0;-8.672317505E0;3.916935730E1
1.066540747E3;-2.249809265E0;-8.477256775E0;3.917735291E1
1.066555830E3;-1.951568604E0;-8.424064636E0;3.935406494E1
1.066570912E3;-1.771636963E0;-8.318885803E0;3.935693359E1
1.066585995E3;-2.040687561E0;-8.466171265E0;3.898066711E1
1.066601078E3;-1.880859375E0;-8.320007324E0;3.851237488E1
1.066616161E3;-1.870521545E0;-8.253349304E0;3.871612549E1
1.066631244E3;-1.966819763E0;-8.385162354E0;3.876972961E1
1.066646327E3;-1.721656799E0;-8.248039246E0;3.877453613E1
1.066661409E3;-1.982025146E0;-8.403266907E0;3.881147766E1
1.066676492E3;-1.988677979E0;-8.621055603E0;3.864495850E1
1.066691575E3;-2.244369507E0;-8.473091125E0;3.917805481E1
1.066706658E3;-1.754272461E0;-8.491943359E0;3.908476257E1
1.066721741E3;-1.973419189E0;-8.365135193E0;3.867604065E1
1.066736824E3;-2.056259155E0;-8.436370850E0;3.914752197E1
1.066751907E3;-1.951812744E0;-8.481727600E0;3.861001587E1
1.066766989E3;-2.266090393E0;-8.665229797E0;3.871719360E1
1.066782072E3;-2.284454346E0;-8.509201050E0;3.925559998E1
1.066797155E3;-2.330726624E0;-8.521247864E0;3.867588806E1
1.066812238E3;-1.972038269E0;-8.350166321E0;3.905351257E1
1.066827321E3;-2.091514587E0;-8.600234985E0;3.935748291E1
1.066842404E3;-2.004699707E0;-8.642295837E0;3.919023132E1
1.066857486E3;-2.243888855E0;-8.382148743E0;3.941017151E1
1.066872569E3;-2.039718628E0;-8.435707092E0;3.880876160E1
1.066887652E3;-2.138359070E0;-8.506660461E0;3.917295837E1
1.066902735E3;-2.024459839E0;-8.560844421E0;3.908293152E1
1.066917818E3;-1.907707214E0;-8.520660400E0;3.867636108E1
1.066932901E3;-2.026824951E0;-8.455612183E0;3.910777283E1
1.066947984E3;-2.030845642E0;-8.360923767E0;3.913426208E1
1.066963066E3;-2.196357727E0;-8.414764404E0;3.863377380E1
1.066978149E3;-1.805191040E0;-8.331069946E0;3.857110596E1
1.066993232E3;-2.048095703E0;-8.492744446E0;3.880677795E1
1.067008315E3;-2.156661987E0;-8.487770081E0;3.904327393E1
1.067023398E3;-2.039276123E0;-8.318321228E0;3.895130920E1
1.067038481E3;-1.745513916E0;-8.521324158E0;3.929193115E1
1.067053563E3;-2.072326660E0;-8.444625854E0;3.895755005E1
1.067068645E3;-1.923309326E0;-8.423973083E0;3.882997131E1
1.067083728E3;-2.120445251E0;-8.603446960E0;3.929725647E1
1.067098811E3;-1.968940735E0;-8.355499268E0;3.919285583E1
1.067113894E3;-1.945518494E0;-8.396247864E0;3.904597473E1
1.067128977E3;-1.818008423E0;-8.355720520E0;3.900944519E1
1.067144060E3;-2.004142761E0;-8.221427917E0;3.886386108E1
1.067159142E3;-2.048416138E0;-8.206649780E0;3.939566040E1
1.067174225E3;-2.318611145E0;-8.212554932E0;3.899278259E1
1.067189308E3;-2.056800842E0;-8.187545776E0;3.898246765E1
1.067204391E3;-1.989204407E0;-8.076705933E0;3.940226746E1
1.067219474E3;-1.837654114E0;-8.205047607E0;3.871080017E1
1.067234557E3;-1.710685730E0;-8.261436462E0;3.843383789E1
1.067249640E3;-2.036125183E0;-8.110481262E0;3.872526550E1
1.067264722E3;-1.683547974E0;-8.012474060E0;3.862989807E1
1.067279805E3;-1.737083435E0;-7.905609131E0;3.846023560E1
1.067294888E3;-1.624557495E0;-8.281501770E0;3.843869019E1
1.067309971E3;-1.853820801E0;-8.431671143E0;3.876330566E1
1.067325054E3;-1.923881531E0;-8.465248108E0;3.878381348E1
1.067340137E3;-1.719039917E0;-7.969017029E0;3.868272400E1
1.067355220E3;-1.692314148E0;-8.170425415E0;3.926231384E1
1.067370302E3;-2.088577271E0;-8.094223022E0;3.896662903E1
1.067385385E3;-1.940681458E0;-7.729934692E0;3.856120300E1
1.067400468E3;-1.713981628E0;-8.005233765E0;3.939303589E1
1.067415551E3;-2.037719727E0;-8.097946167E0;3.876837158E1
1.067430634E3;-1.724617004E0;-7.838211060E0;3.848669434E1
1.067445717E3;-1.843742371E0;-7.701873779E0;3.875900269E1
1.067460800E3;-1.843750000E0;-7.739845276E0;3.855364990E1
1.067475882E3;-1.813758850E0;-7.693183899E0;3.903390503E1
1.067490965E3;-2.036445618E0;-8.129379272E0;3.891035461E1
1.067506048E3;-1.781799316E0;-8.027404785E0;3.903781128E1
1.067521131E3;-2.005065918E0;-8.049430847E0;3.914724731E1
1.067536214E3;-1.789863586E0;-7.981788635E0;3.852981567E1
1.067551297E3;-1.849151611E0;-8.359268188E0;3.857534790E1
1.067566379E3;-2.069412231E0;-7.986686707E0;3.847964478E1
1.067581462E3;-1.810516357E0;-7.710914612E0;3.865600586E1
1.067596545E3;-2.065727234E0;-8.050331116E0;3.891006470E1
1.067611628E3;-1.971542358E0;-7.819702148E0;3.827941895E1
1.067626711E3;-1.933845520E0;-7.747756958E0;3.881970215E1
1.067641794E3;-2.025489807E0;-7.857604980E0;3.883311462E1
1.067656877E3;-1.690238953E0;-7.868247986E0;3.885995483E1
1.067671959E3;-1.839767456E0;-7.692817688E0;3.900074768E1
1.067687042E3;-1.855194092E0;-7.784515381E0;3.855715942E1
1.067702125E3;-1.770904541E0;-7.848434448E0;3.860705566E1
1.067717208E3;-1.783149719E0;-7.900558472E0;3.857481384E1
1.067732291E3;-1.362617493E0;-7.679206848E0;3.870074463E1
1.067747374E3;-1.535911560E0;-7.809089661E0;3.887902832E1
1.067762457E3;-1.721221924E0;-7.647720337E0;3.789337158E1
1.067777540E3;-1.410293579E0;-7.438308716E0;3.800314331E1
1.067792622E3;-1.616325378E0;-7.412078857E0;3.839752197E1
1.067807705E3;-1.359161377E0;-7.489288330E0;3.874223328E1
1.067822788E3;-1.564605713E0;-7.299995422E0;3.887416077E1
1.067837871E3;-1.864135742E0;-7.306289673E0;3.869235229E1
1.067852954E3;-1.644195557E0;-7.040290833E0;3.795394897E1
1.067868037E3;-1.666900635E0;-7.276779175E0;3.878327942E1
1.067883119E3;-1.849632263E0;-7.118125916E0;3.808978271E1
1.067898202E3;-1.579742432E0;-7.424064636E0;3.832568359E1
1.067913285E3;-1.668487549E0;-7.261695862E0;3.809246826E1
1.067928368E3;-1.841522217E0;-7.357528687E0;3.820129395E1
1.067943451E3;-1.814987183E0;-7.437507629E0;3.855607605E1
1.067958534E3;-1.791893005E0;-7.207946777E0;3.852239990E1
1.067973617E3;-1.989395142E0;-7.268661499E0;3.834707642E1
1.067988700E3;-1.722442627E0;-7.263092041E0;3.845991516E1
1.068003782E3;-1.722320557E0;-7.129707336E0;3.797967529E1
1.068018865E3;-1.956665039E0;-7.196754456E0;3.852027893E1
1.068033948E3;-1.569946289E0;-7.367965698E0;3.819482422E1
1.068049031E3;-1.291732788E0;-7.010620117E0;3.818713379E1
1.068064115E3;-1.482955933E0;-6.955429077E0;3.776873779E1
1.068079198E3;-1.538757324E0;-7.140914917E0;3.794308472E1
1.068094281E3;-1.280738831E0;-7.040359497E0;3.780453491E1
1.068109363E3;-1.468811035E0;-6.718025208E0;3.805203247E1
1.068124446E3;-1.742797852E0;-6.667228699E0;3.823083496E1
1.068139529E3;-1.619308472E0;-6.696372986E0;3.828747559E1
1.068154612E3;-1.413406372E0;-6.574821472E0;3.781390381E1
1.068169695E3;-1.734588623E0;-6.568069458E0;3.849778748E1
1.068184778E3;-1.586189270E0;-6.692863464E0;3.860102844E1
1.068199861E3;-1.419303894E0;-6.293395996E0;3.737628174E1
1.068214943E3;-1.759147644E0;-6.143707275E0;3.793014526E1
1.068230026E3;-1.681854248E0;-6.027198792E0;3.784512329E1
1.068245109E3;-1.248222351E0;-5.863586426E0;3.764294434E1
1.068260192E3;-1.479598999E0;-5.827117920E0;3.799029541E1
1.068275275E3;-1.589591980E0;-5.754219055E0;3.807083130E1
1.068290358E3;-1.566482544E0;-5.634727478E0;3.817034912E1
1.068305441E3;-1.426445007E0;-5.754753113E0;3.812988281E1
1.068320524E3;-1.528770447E0;-5.630897522E0;3.792379761E1
1.068335606E3;-1.516693115E0;-5.546676636E0;3.803128052E1
1.068350689E3;-1.317184448E0;-5.033775330E0;3.786776733E1
1.068365772E3;-1.458259583E0;-5.242103577E0;3.800503540E1
1.068380855E3;-1.643714905E0;-5.216781616E0;3.817620850E1
1.068395938E3;-1.478263855E0;-5.172111511E0;3.799780273E1
1.068411021E3;-1.461845398E0;-5.443878174E0;3.869319153E1
1.068426103E3;-1.786468506E0;-5.280639648E0;3.848130798E1
1.068441186E3;-1.542861938E0;-5.171066284E0;3.911776733E1
1.068456269E3;-1.223487854E0;-4.796691895E0;3.884291077E1
1.068471352E3;-1.324867249E0;-4.745193481E0;3.847779846E1
1.068486435E3;-1.724639893E0;-4.556053162E0;3.916586304E1
1.068501518E3;-1.617744446E0;-4.681877136E0;3.876902771E1
1.068516601E3;-1.321174622E0;-4.615028381E0;3.884135437E1
1.068531684E3;-1.407501221E0;-4.754081726E0;3.968751526E1
1.068546766E3;-1.876937866E0;-4.524765015E0;3.911102295E1
1.068561849E3;-1.777191162E0;-4.539306641E0;3.948088074E1
1.068576932E3;-1.586814880E0;-4.261566162E0;3.971098328E1
1.068592015E3;-1.788146973E0;-4.387893677E0;3.997196960E1
1.068607098E3;-2.006294250E0;-4.049560547E0;4.051350403E1
1.068622181E3;-1.982048035E0;-3.828475952E0;4.035144043E1
1.068637264E3;-2.015174866E0;-3.761985779E0;4.084645081E1
1.068652346E3;-2.290138245E0;-3.939628601E0;4.158666992E1
1.068667429E3;-2.226020813E0;-3.791755676E0;4.073399353E1
1.068682512E3;-2.143516541E0;-3.857627869E0;4.131553650E1
1.068697595E3;-2.182075500E0;-3.664550781E0;4.113320923E1
1.068712678E3;-2.041389465E0;-3.932495117E0;4.153369141E1
1.068727761E3;-2.415603638E0;-3.965515137E0;4.142930603E1
1.068742844E3;-2.688278198E0;-4.182136536E0;4.232261658E1
1.068757926E3;-2.818656921E0;-4.182548523E0;4.276408386E1
1.068773009E3;-2.793540955E0;-4.169937134E0;4.301803589E1
1.068788092E3;-2.736305237E0;-4.135253906E0;4.315965271E1
1.068803175E3;-3.123367310E0;-4.309394836E0;4.341426086E1
1.068818258E3;-3.150215149E0;-4.394073486E0;4.298344421E1
1.068833341E3;-3.356231689E0;-4.614982605E0;4.335469055E1
1.068848424E3;-3.193794250E0;-4.761077881E0;4.357180786E1
1.068863507E3;-3.399147034E0;-4.849159241E0;4.405015564E1
1.068878589E3;-3.504455566E0;-4.947662354E0;4.387718201E1
1.068893672E3;-3.773902893E0;-5.093696594E0;4.411054993E1
1.068908755E3;-3.830200195E0;-5.034042358E0;4.421452332E1
1.068923838E3;-3.812385559E0;-5.766151428E0;4.452545166E1
1.068938921E3;-3.611412048E0;-5.926719666E0;4.388322449E1
1.068954004E3;-3.856109619E0;-6.018463135E0;4.497442627E1
1.068969086E3;-4.089447021E0;-6.049926758E0;4.485438538E1
1.068984169E3;-4.226257324E0;-6.096153259E0;4.483116150E1
1.068999252E3;-3.861518860E0;-6.549583435E0;4.483534241E1
1.069014335E3;-3.984970093E0;-6.677398682E0;4.477023315E1
1.069029418E3;-3.983711243E0;-6.564712524E0;4.470957947E1
1.069044501E3;-4.393913269E0;-6.868034363E0;4.424713135E1
1.069059583E3;-4.413597107E0;-7.166656494E0;4.491398621E1
1.069074666E3;-4.294792175E0;-7.570610046E0;4.483940125E1
1.069089748E3;-4.149147034E0;-7.708511353E0;4.477691650E1
1.069104831E3;-4.389755249E0;-7.874237061E0;4.531336975E1
1.069119914E3;-4.335876465E0;-8.048179626E0;4.473254395E1
1.069134997E3;-4.345794678E0;-8.082427979E0;4.383711243E1
1.069150080E3;-4.450370789E0;-8.319374084E0;4.424400330E1
1.069165163E3;-4.534271240E0;-8.315734863E0;4.387835693E1
1.069180246E3;-4.508140564E0;-8.482284546E0;4.345346069E1
1.069195328E3;-4.563385010E0;-8.840408325E0;4.357817078E1
1.069210411E3;-4.161338806E0;-8.706199646E0;4.339442444E1
1.069225494E3;-4.566879272E0;-8.848602295E0;4.363499451E1
1.069240577E3;-4.647163391E0;-9.119895935E0;4.325827026E1
1.069255660E3;-4.566604614E0;-9.201805115E0;4.326936340E1
1.069270743E3;-4.120582581E0;-9.181571960E0;4.328459167E1
1.069285826E3;-4.072875977E0;-9.140640259E0;4.283319092E1
1.069300908E3;-4.272293091E0;-9.236389160E0;4.302301025E1
1.069315991E3;-4.039398193E0;-8.958274841E0;4.275274658E1
1.069331074E3;-4.170867920E0;-9.213066101E0;4.202378845E1
1.069346157E3;-4.432243347E0;-9.430900574E0;4.235549927E1
1.069361240E3;-4.271942139E0;-9.365249634E0;4.172119141E1
1.069376323E3;-4.113601685E0;-9.700973511E0;4.211813354E1
1.069391406E3;-4.190849304E0;-9.918418884E0;4.188536072E1
1.069406489E3;-4.165687561E0;-9.699768066E0;4.220596313E1
1.069421571E3;-3.798126221E0;-9.518020630E0;4.178459167E1
1.069436654E3;-3.796447754E0;-9.635871887E0;4.116854858E1
1.069451737E3;-3.803161621E0;-9.332977295E0;4.106854248E1
1.069466820E3;-3.639427185E0;-9.400482178E0;4.133938599E1
1.069481903E3;-3.671432495E0;-9.505851746E0;4.069021606E1
1.069496986E3;-3.316207886E0;-9.413887024E0;4.073342896E1
1.069512069E3;-3.295562744E0;-9.149932861E0;4.028225708E1
1.069527151E3;-2.992736816E0;-9.322639465E0;4.002940369E1
1.069542234E3;-3.236648560E0;-9.367347717E0;4.072340393E1
1.069557317E3;-3.125122070E0;-9.376380920E0;4.053245544E1
1.069572400E3;-3.159721375E0;-9.098991394E0;4.025537109E1
1.069587483E3;-3.086174011E0;-9.282455444E0;4.006394958E1
1.069602566E3;-3.040580750E0;-9.378189087E0;4.014282227E1
1.069617649E3;-3.345573425E0;-9.329826355E0;4.010026550E1
1.069632732E3;-3.108314514E0;-9.250846863E0;3.946315002E1
1.069647814E3;-3.024528503E0;-9.258522034E0;3.985018921E1
1.069662897E3;-2.949592590E0;-9.436370850E0;4.002494812E1
1.069677980E3;-2.705764771E0;-9.077919006E0;3.979551697E1
1.069693063E3;-2.898200989E0;-8.926582336E0;4.001649475E1
1.069708146E3;-2.741546631E0;-9.079856873E0;4.027288818E1
1.069723229E3;-2.768524170E0;-8.925651550E0;4.023419189E1
1.069738312E3;-2.953414917E0;-9.124641418E0;4.059063721E1
1.069753394E3;-2.598609924E0;-8.961845398E0;4.006430054E1
1.069768477E3;-2.991912842E0;-9.007789612E0;4.059481812E1
1.069783560E3;-2.871887207E0;-8.858924866E0;4.017504883E1
1.069798643E3;-2.624534607E0;-8.934326172E0;4.051077271E1
1.069813726E3;-2.842842102E0;-8.561576843E0;4.000111389E1
1.069828809E3;-2.590164185E0;-8.446098328E0;4.009678650E1
1.069843892E3;-2.636772156E0;-8.494308472E0;4.081736755E1
1.069858975E3;-2.409103394E0;-8.777099609E0;4.062507629E1
1.069874057E3;-2.537254333E0;-8.627128601E0;4.085723877E1
1.069889140E3;-2.652153015E0;-8.474708557E0;4.047688293E1
1.069904223E3;-2.695785522E0;-8.444976807E0;4.023457336E1
1.069919306E3;-2.745628357E0;-8.525909424E0;4.041835022E1
1.069934389E3;-2.633575439E0;-8.744499207E0;4.060998535E1
1.069949472E3;-3.152305603E0;-8.339981079E0;4.009335327E1
1.069964555E3;-3.018890381E0;-8.328483582E0;4.024462891E1
1.069979637E3;-2.981880188E0;-8.131736755E0;4.046888733E1
1.069994720E3;-2.847320557E0;-8.378425598E0;4.061996460E1
1.070009803E3;-2.865127563E0;-8.368965149E0;4.076750183E1
1.070024886E3;-2.935127258E0;-8.352676392E0;4.077558899E1
1.070039969E3;-2.840347290E0;-8.611297607E0;4.100138855E1
1.070055052E3;-2.934028625E0;-8.753433228E0;4.071600342E1
1.070070135E3;-2.819335938E0;-8.460960388E0;4.076437378E1
1.070085217E3;-2.879348755E0;-8.610542297E0;4.108970642E1
1.070100300E3;-2.677848816E0;-8.529930115E0;4.057807922E1
1.070115383E3;-2.664009094E0;-8.619651794E0;4.031935120E1
1.070130466E3;-2.770439148E0;-8.636543274E0;4.115756226E1
1.070145549E3;-2.663307190E0;-8.450065613E0;4.070347595E1
1.070160632E3;-2.803062439E0;-8.434669495E0;4.103883362E1
1.070175715E3;-2.809661865E0;-8.442131042E0;4.114257812E1
1.070190798E3;-3.112937927E0;-8.465377808E0;4.158346558E1
1.070205880E3;-2.949363708E0;-8.746597290E0;4.091775513E1
1.070220963E3;-3.010719299E0;-8.551803589E0;4.038629150E1
1.070236046E3;-3.255798340E0;-8.600494385E0;4.098799133E1
1.070251129E3;-3.105598450E0;-8.733802795E0;4.041154480E1
1.070266212E3;-3.022933960E0;-8.499725342E0;4.039198303E1
1.070281295E3;-3.087570190E0;-8.710319519E0;4.048991394E1
1.070296378E3;-3.053077698E0;-8.821304321E0;4.028904724E1
1.070311460E3;-3.123733521E0;-8.717987061E0;4.072016907E1
1.070326543E3;-2.924499512E0;-8.579421997E0;4.062373352E1
1.070341626E3;-3.257759094E0;-8.574295044E0;4.080641174E1
1.070356709E3;-3.221771240E0;-8.765037537E0;4.086897278E1
1.070371792E3;-3.238189697E0;-8.772254944E0;4.115705872E1
1.070386875E3;-3.178955078E0;-9.034866333E0;4.133149719E1
1.070401958E3;-3.252464294E0;-9.038398743E0;4.116276550E1
1.070417040E3;-3.204719543E0;-9.006729126E0;4.076977539E1
1.070432123E3;-3.305603027E0;-8.958801270E0;4.097521973E1
1.070447206E3;-3.108398438E0;-8.825050354E0;4.063978577E1
1.070462289E3;-3.274917603E0;-9.116661072E0;4.031065369E1
1.070477372E3;-3.240470886E0;-8.955184937E0;4.042086792E1
1.070492455E3;-3.376083374E0;-9.331459045E0;4.051727295E1
1.070507538E3;-3.381904602E0;-9.501220703E0;4.106153870E1
1.070522621E3;-3.254875183E0;-9.198806763E0;4.081307983E1
1.070537703E3;-3.199806213E0;-9.092750549E0;4.042326355E1
1.070552786E3;-3.295043945E0;-9.278770447E0;4.065727234E1
1.070567869E3;-3.104171753E0;-9.378341675E0;4.023072815E1
1.070582952E3;-3.244903564E0;-9.279953003E0;3.995756531E1
1.070598035E3;-3.048126221E0;-9.555580139E0;4.046063232E1
1.070613118E3;-3.202728271E0;-9.400062561E0;4.047184753E1
1.070628201E3;-3.022323608E0;-9.329048157E0;4.016085815E1
1.070643283E3;-2.931503296E0;-9.523361206E0;4.044105530E1
1.070658366E3;-3.167701721E0;-9.531677246E0;4.073162842E1
1.070673449E3;-3.184059143E0;-9.728042603E0;4.105648804E1
1.070688532E3;-2.974243164E0;-9.659591675E0;4.074690247E1
1.070703615E3;-3.136726379E0;-9.723190308E0;4.110523987E1
1.070718698E3;-3.002265930E0;-9.869071960E0;4.100904846E1
1.070733781E3;-2.815834045E0;-9.548362732E0;4.044386292E1
1.070748864E3;-3.147918701E0;-9.594818115E0;4.092227173E1
1.070763946E3;-3.030334473E0;-9.700889587E0;4.079669189E1
1.070779029E3;-3.038963318E0;-9.441070557E0;4.025439453E1
1.070794112E3;-3.377067566E0;-9.582008362E0;4.006962585E1
1.070809195E3;-3.293907166E0;-9.671958923E0;3.972550964E1
1.070824278E3;-3.287033081E0;-9.516784668E0;4.039270020E1
1.070839361E3;-3.211967468E0;-9.484924316E0;4.002905273E1
1.070854444E3;-3.178855896E0;-9.350120544E0;4.025198364E1
1.070869526E3;-3.220298767E0;-9.223274231E0;4.042077637E1
1.070884609E3;-3.185882568E0;-9.370239258E0;4.004895020E1
1.070899692E3;-3.182380676E0;-9.281967163E0;4.088562012E1
1.070914775E3;-3.124816895E0;-9.047958374E0;4.047383118E1
1.070929858E3;-2.909202576E0;-9.193153381E0;4.005101013E1
1.070944941E3;-3.072196960E0;-9.420242310E0;4.023170471E1
1.070960024E3;-2.678474426E0;-9.349380493E0;3.971875000E1
1.070975106E3;-3.122428894E0;-9.392005920E0;4.009812927E1
1.070990189E3;-2.963035583E0;-9.406318665E0;4.036347961E1
1.071005272E3;-2.894676208E0;-9.461418152E0;4.051535034E1
1.071020355E3;-2.883331299E0;-9.445785522E0;4.042428589E1
1.071035438E3;-2.966049194E0;-9.259513855E0;3.991102600E1
1.071050521E3;-3.172821045E0;-9.417015076E0;4.014633179E1
1.071065604E3;-3.336395264E0;-9.211830139E0;4.016261292E1
1.071080687E3;-3.332397461E0;-8.977684021E0;3.953727722E1
1.071095769E3;-3.400016785E0;-9.257347107E0;3.983607483E1
1.071110852E3;-3.357933044E0;-9.135169983E0;3.989065552E1
1.071125936E3;-3.422187805E0;-9.305244446E0;4.038897705E1
1.071141019E3;-3.480545044E0;-9.178344727E0;4.078506470E1
1.071156102E3;-3.440284729E0;-9.196128845E0;4.011267090E1
1.071171185E3;-3.293052673E0;-9.143753052E0;4.057946777E1
1.071186268E3;-3.021308899E0;-9.013488770E0;3.996922302E1
1.071201350E3;-3.224029541E0;-9.030609131E0;3.967050171E1
1.071216432E3;-3.014633179E0;-9.131988525E0;4.016412354E1
1.071231515E3;-3.151687622E0;-9.148498535E0;3.972976685E1
1.071246598E3;-3.283996582E0;-9.187576294E0;3.990669250E1
1.071261682E3;-3.341354370E0;-9.126625061E0;3.980909729E1
1.071276765E3;-3.566665649E0;-9.292434692E0;3.982568359E1
1.071291848E3;-3.415977478E0;-9.504623413E0;4.013732910E1
1.071306930E3;-3.067207336E0;-9.242469788E0;4.019442749E1
1.071322013E3;-3.303367615E0;-9.185340881E0;3.987184143E1
1.071337096E3;-3.119628906E0;-9.194419861E0;3.991539001E1
1.071352178E3;-3.235366821E0;-8.954910278E0;3.963722229E1
1.071367261E3;-3.278182983E0;-8.890594482E0;4.057437134E1
1.071382344E3;-3.481109619E0;-9.096275330E0;3.990397644E1
1.071397428E3;-3.412536621E0;-9.252052307E0;3.996134949E1
1.071412510E3;-3.097290039E0;-9.126152039E0;3.998475647E1
1.071427593E3;-2.954284668E0;-9.562622070E0;4.012765503E1
1.071442676E3;-3.035087585E0;-9.269889832E0;4.039353943E1
1.071457759E3;-3.009040833E0;-9.229400635E0;4.034735107E1
1.071472842E3;-3.100791931E0;-8.976173401E0;4.043313599E1
1.071487925E3;-3.386459351E0;-9.171295166E0;4.080836487E1
1.071503007E3;-3.306961060E0;-9.039710999E0;4.042581177E1
1.071518089E3;-3.360916138E0;-9.179710388E0;4.112054443E1
1.071533172E3;-3.351325989E0;-9.078903198E0;4.080641174E1
1.071548255E3;-3.360832214E0;-9.055854797E0;4.088327026E1
1.071563338E3;-3.128898621E0;-9.149490356E0;4.098175049E1
1.071578422E3;-3.268623352E0;-9.387069702E0;4.115928650E1
1.071593505E3;-3.259574890E0;-9.393630981E0;4.212287903E1
1.071608588E3;-3.311485291E0;-9.042427063E0;4.133691406E1
1.071623671E3;-3.457855225E0;-9.156158447E0;4.132369995E1
1.071638753E3;-3.467483521E0;-8.895286560E0;4.142504883E1
1.071653835E3;-3.172126770E0;-8.930847168E0;4.083894348E1
1.071668918E3;-3.182380676E0;-8.825073242E0;4.144497681E1
1.071684001E3;-3.152229309E0;-9.150970459E0;4.178100586E1
1.071699084E3;-3.396911621E0;-8.905601501E0;4.095263672E1
1.071714168E3;-3.295776367E0;-8.837547302E0;4.134129333E1
1.071729250E3;-3.261482239E0;-9.088729858E0;4.185758972E1
1.071744333E3;-3.550926208E0;-9.068489075E0;4.145222473E1
1.071759416E3;-3.503158569E0;-9.146873474E0;4.180046082E1
1.071774499E3;-3.466766357E0;-9.162307739E0;4.175140381E1
1.071789582E3;-3.555068970E0;-9.162506104E0;4.173799133E1
1.071804664E3;-3.245185852E0;-9.282218933E0;4.177848816E1
1.071819747E3;-3.304222107E0;-9.197006226E0;4.124496460E1
1.071834829E3;-3.224662781E0;-9.301773071E0;4.178921509E1
1.071849912E3;-3.218460083E0;-9.421348572E0;4.162684631E1
1.071864996E3;-3.364280701E0;-9.441856384E0;4.123683167E1
1.071880079E3;-3.427055359E0;-9.382476807E0;4.180538940E1
1.071895162E3;-3.306785583E0;-9.300682068E0;4.164837646E1
1.071910245E3;-3.267028809E0;-9.231773376E0;4.213238525E1
1.071925328E3;-3.106307983E0;-9.211647034E0;4.184869385E1
1.071940410E3;-3.302131653E0;-9.097167969E0;4.213104248E1
1.071955492E3;-3.433845520E0;-9.319114685E0;4.238078308E1
1.071970575E3;-3.405090332E0;-9.307571411E0;4.194061279E1
1.071985658E3;-3.111816406E0;-9.267639160E0;4.240032959E1
1.072000742E3;-3.083480835E0;-9.361190796E0;4.209078979E1
1.072015825E3;-3.091606140E0;-9.254127502E0;4.187579346E1
1.072030908E3;-3.183464050E0;-9.321746826E0;4.170689392E1
1.072045990E3;-2.893188477E0;-9.361709595E0;4.102430725E1
1.072061073E3;-3.051902771E0;-9.556648254E0;4.144660950E1
1.072076156E3;-2.863754272E0;-9.617431641E0;4.131619263E1
1.072091239E3;-2.816513062E0;-9.636032104E0;4.148103333E1
1.072106321E3;-3.265670776E0;-9.670875549E0;4.127545166E1
1.072121404E3;-2.895088196E0;-9.665672302E0;4.090029907E1
1.072136488E3;-2.920959473E0;-9.776641846E0;4.115159607E1
1.072151569E3;-3.284683228E0;-9.669982910E0;4.076916504E1
1.072166652E3;-3.128601074E0;-9.429054260E0;4.018424988E1
1.072181736E3;-3.247138977E0;-9.489639282E0;4.029450989E1
1.072196819E3;-3.022880554E0;-9.395408630E0;3.982629395E1
1.072211902E3;-2.814369202E0;-9.403205872E0;4.010656738E1
1.072226985E3;-2.929611206E0;-9.430732727E0;4.077609253E1
1.072242067E3;-3.141883850E0;-9.362991333E0;4.030226135E1
1.072257150E3;-2.871864319E0;-9.453704834E0;4.060876465E1
1.072272232E3;-2.699005127E0;-9.232177734E0;3.963958740E1
1.072287315E3;-2.830757141E0;-9.440452576E0;3.933102417E1
1.072302398E3;-2.803565979E0;-9.328216553E0;3.993716431E1
1.072317482E3;-2.746498108E0;-9.034568787E0;3.945806885E1
1.072332565E3;-2.459541321E0;-8.861946106E0;3.964054871E1
1.072347648E3;-2.644439697E0;-9.274551392E0;3.982156372E1
1.072362730E3;-2.712394714E0;-8.928779602E0;3.930014038E1
1.072377813E3;-2.575157166E0;-8.775695801E0;3.895100403E1
1.072392896E3;-2.585510254E0;-8.966812134E0;3.931675720E1
1.072407978E3;-2.563552856E0;-8.949180603E0;3.962718201E1
1.072423061E3;-2.764526367E0;-8.753952026E0;3.983441162E1
1.072438144E3;-2.749946594E0;-8.738418579E0;3.936935425E1
1.072453228E3;-2.780014038E0;-8.617195129E0;4.004191589E1
1.072468310E3;-2.493049622E0;-8.607078552E0;3.946250916E1
1.072483393E3;-2.862152100E0;-8.532402039E0;3.948600769E1
1.072498476E3;-2.850311279E0;-8.667732239E0;4.013298035E1
1.072513559E3;-2.508560181E0;-8.534408569E0;3.961769104E1
1.072528642E3;-2.494491577E0;-8.479820251E0;3.929887390E1
1.072543724E3;-2.988548279E0;-8.465744019E0;3.955702209E1
1.072558807E3;-2.853622437E0;-8.642990112E0;3.976896667E1
1.072573889E3;-2.827590942E0;-8.349220276E0;4.014755249E1
1.072588972E3;-2.872154236E0;-8.139518738E0;4.047720337E1
1.072604056E3;-2.750724792E0;-8.221862793E0;4.033508301E1
1.072619139E3;-2.828842163E0;-8.290184021E0;4.030389404E1
1.072634222E3;-2.800949097E0;-8.102951050E0;3.977709961E1
1.072649305E3;-2.923126221E0;-8.286750793E0;4.043215942E1
