"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
4.755554146E2;9.138851427E-3;9.058104828E-3;-1.347733568E-2
4.755704926E2;6.607909687E-3;1.419574209E-2;-1.616393775E-2
4.755855716E2;7.227682509E-3;1.306068711E-2;-1.275451668E-2
4.756006506E2;1.217346732E-2;3.200855106E-3;-7.485166192E-3
4.756157296E2;5.687071476E-3;5.185194314E-4;-5.967697129E-3
4.756308086E2;-2.891164273E-3;-2.571498044E-3;-4.322281573E-3
4.756458866E2;-3.276118776E-3;2.533752471E-3;5.428727716E-3
4.756609656E2;1.495662378E-3;-2.956508659E-3;-3.497876693E-3
4.756760446E2;9.947218932E-4;-4.075036384E-3;-9.997321293E-3
4.756911236E2;3.676177002E-3;9.340291843E-3;-2.903360408E-3
4.757062026E2;8.630132303E-3;5.199197680E-3;-2.356092446E-4
4.757212816E2;1.803512685E-2;-7.076297887E-3;5.033850670E-3
4.757363596E2;1.333171688E-2;5.332700908E-3;1.490512397E-2
4.757514386E2;4.159498028E-3;2.004125528E-2;9.061230347E-3
4.757665176E2;6.553548854E-3;1.374743693E-2;-8.428730071E-4
4.757815966E2;1.711069979E-2;4.286892712E-3;-3.256865777E-3
4.757966756E2;2.646531910E-2;4.051735625E-3;3.950447310E-3
4.758117536E2;2.493836172E-2;3.946153447E-3;1.179156825E-2
4.758268326E2;1.999263279E-2;8.031699806E-3;1.770087704E-2
4.758419116E2;1.539284922E-2;7.924631238E-3;1.990466192E-2
4.758569906E2;1.061380748E-2;1.311885938E-2;2.123996988E-2
4.758720696E2;1.104610693E-2;3.280846402E-3;1.400367729E-2
4.758871476E2;9.993319400E-3;4.098366946E-3;1.845609024E-2
4.759022266E2;1.820430532E-2;1.055898145E-3;1.252350584E-2
4.759173056E2;1.537336409E-2;-4.551920108E-3;2.990188077E-3
4.759323846E2;1.046008430E-2;2.560058609E-3;4.750794731E-3
4.759474636E2;2.327479888E-3;-3.585139289E-3;1.118964516E-3
4.759625426E2;6.427778862E-3;-8.540789597E-3;7.384651806E-3
4.759776206E2;6.230438594E-3;2.408796921E-3;8.701318875E-3
4.759926996E2;-6.132791750E-4;2.671100944E-2;-4.608236719E-3
4.760077786E2;1.089010388E-2;1.189926639E-2;-1.821263693E-2
4.760228576E2;2.653609030E-2;1.747058704E-3;-2.925885841E-3
4.760379366E2;3.643319756E-2;1.784343272E-3;1.846275851E-2
4.760530146E2;1.416649297E-2;2.882635221E-3;2.655955777E-2
4.760680936E2;1.097797416E-2;1.297039539E-2;1.972221956E-2
4.760831726E2;1.407259144E-3;2.018049918E-2;-6.938241422E-4
4.760982516E2;-9.981216863E-3;-5.953535438E-4;-4.879514221E-3
4.761133306E2;8.923873538E-4;-1.075049303E-2;9.736917913E-3
4.761284096E2;5.553562194E-3;-1.010471489E-2;1.506891288E-2
4.761434876E2;-1.501967944E-2;-3.537338227E-3;9.898346849E-3
4.761585666E2;-2.625981718E-2;-6.808498874E-3;-7.987730205E-4
4.761736456E2;-2.880102023E-2;-2.236527205E-2;-1.582690887E-2
4.761887246E2;-2.673548460E-2;-1.928087138E-2;-9.489485994E-3
4.762038036E2;-2.057353593E-2;-1.292106230E-2;-8.212368935E-3
4.762188826E2;1.301444136E-4;-1.340202987E-2;-1.135942526E-2
4.762339606E2;-6.394081283E-3;-5.594165996E-3;-5.490626208E-3
4.762490396E2;-5.374776665E-3;2.284409478E-3;4.701810889E-3
4.762641186E2;-1.719831489E-2;-6.351274438E-3;5.857599899E-3
4.762791976E2;-1.256521326E-2;-1.657986082E-3;2.033986896E-2
4.762942766E2;-1.329660229E-2;-6.439581513E-3;9.942920879E-3
4.763093556E2;-3.572500776E-3;-1.040256210E-2;1.273113489E-2
4.763244336E2;-2.266025171E-3;-6.910513155E-3;1.797334664E-2
4.763395126E2;-1.270987745E-2;-1.301314682E-2;1.799971238E-2
4.763545916E2;-1.437652763E-2;-6.845706142E-3;1.403672248E-2
4.763696706E2;-1.782854646E-2;-1.144603826E-3;1.203888282E-2
4.763847496E2;-1.977003179E-2;-7.730843034E-3;9.492076933E-3
4.763998286E2;-9.428978898E-3;-2.059257962E-2;1.020473894E-2
4.764149066E2;-2.509215847E-3;-1.645652205E-2;9.164202958E-3
4.764299856E2;-2.815995365E-3;-6.195978262E-3;1.031940244E-2
4.764450646E2;-6.436872762E-3;1.850593835E-3;4.329482559E-3
4.764601436E2;1.228088792E-2;-3.162275068E-3;1.158766169E-2
4.764752226E2;7.352527231E-3;2.115465701E-3;1.022968255E-2
4.764903006E2;-4.420427140E-4;9.901033714E-3;1.901125908E-2
4.765053796E2;-1.010624692E-3;1.013319008E-2;9.097820148E-3
4.765204542E2;9.589555673E-3;1.406811178E-3;1.440523379E-2
4.765355332E2;1.983377524E-2;-1.411089301E-2;1.288498938E-2
4.765506122E2;1.702293567E-2;-1.224308088E-2;2.169338986E-2
4.765656912E2;-1.946069766E-3;4.647819325E-3;3.411776945E-2
4.765807702E2;-5.701393355E-3;8.683040738E-3;3.292839974E-2
4.765958482E2;-3.475277917E-4;2.928361297E-3;2.449282631E-2
4.766109272E2;5.437571555E-3;1.196302474E-4;2.651019953E-2
4.766260062E2;1.647669822E-2;-2.449080348E-3;3.547355533E-2
4.766410852E2;1.758430712E-2;6.261054426E-3;4.576267675E-2
4.766561642E2;1.540941279E-2;-9.066827595E-3;4.476885125E-2
4.766712432E2;1.733730361E-2;-1.408877037E-2;3.370370343E-2
4.766863212E2;5.923895165E-3;8.077610284E-3;3.893138468E-2
4.767014002E2;1.134262979E-2;1.874463446E-2;3.227348253E-2
4.767164792E2;2.168980800E-2;1.240844280E-2;1.814541034E-2
4.767315582E2;3.913041577E-2;2.127192542E-2;2.095084637E-2
4.767466372E2;4.359027371E-2;2.212393843E-2;2.733222209E-2
4.767617162E2;5.127855390E-2;1.290913299E-2;3.495578840E-2
4.767767942E2;4.808761552E-2;9.097157046E-3;3.970414028E-2
4.767918732E2;3.661557660E-2;1.665287651E-2;2.958871424E-2
4.768069522E2;3.508060426E-2;2.198023349E-2;3.440508619E-2
4.768220312E2;3.616051376E-2;2.639122680E-2;2.704411186E-2
4.768371102E2;2.895118110E-2;1.790633611E-2;1.978174224E-2
4.768521892E2;2.374351397E-2;1.323734596E-2;2.572690323E-2
4.768672672E2;2.046155557E-2;1.726664416E-2;2.558157220E-2
4.768823462E2;1.833262481E-2;1.404128969E-2;2.884740755E-2
4.768974252E2;2.611129731E-2;-4.033971578E-3;2.936431393E-2
4.769125042E2;2.140810154E-2;-8.654791862E-3;2.091380395E-2
4.769275832E2;6.550759543E-3;1.225648448E-3;2.347658575E-2
4.769426622E2;3.751777112E-3;5.909882486E-3;2.309948206E-2
4.769577402E2;2.825348638E-3;2.125157043E-3;1.813292131E-2
4.769728192E2;1.889694948E-3;6.959434599E-3;2.116416208E-2
4.769878982E2;-1.235094108E-2;7.699951530E-3;1.735368185E-2
4.770029772E2;-7.361775264E-3;-1.204499044E-2;1.767299324E-2
4.770180562E2;4.715097137E-3;-8.302107453E-3;3.309675679E-2
4.770331352E2;-1.706890645E-3;-8.944970556E-3;2.339989506E-2
4.770482142E2;-3.983383067E-5;-2.338689752E-3;2.750190906E-2
4.770632922E2;-2.050786745E-3;4.204431549E-3;1.416453160E-2
4.770783712E2;-1.947342418E-2;-1.035099849E-4;2.642117441E-3
4.770934502E2;-9.423358366E-3;-2.330502495E-3;9.605011903E-3
4.771085292E2;-1.396256313E-2;-3.808435984E-3;4.017712548E-3
4.771236082E2;-1.839246415E-2;-7.732337341E-3;-6.033323705E-3
4.771386872E2;-1.781331003E-2;-1.020769589E-2;-1.352857519E-2
4.771537652E2;-2.083405107E-2;-2.645755559E-2;-3.155679256E-2
4.771688442E2;-2.143751085E-2;-1.845343225E-2;-1.895630360E-2
4.771839232E2;-2.162260003E-2;-9.886043146E-3;-1.688117161E-2
4.771990022E2;-1.438349672E-2;-1.514989417E-2;-1.656720228E-2
4.772140812E2;-1.090635196E-3;-3.890823573E-3;-6.953217555E-3
4.772291602E2;-1.020590775E-2;1.002482139E-2;-8.299141191E-3
4.772442392E2;-9.722011164E-3;1.542121172E-3;-1.666173339E-2
4.772593172E2;9.438721463E-3;-4.621670581E-3;-9.408729151E-3
4.772743962E2;6.110132672E-3;-1.721766964E-2;-1.557814237E-2
4.772894752E2;7.931550033E-3;-1.680918969E-2;5.015409552E-4
4.773045542E2;-5.946448538E-3;7.389890030E-3;4.471248947E-3
4.773196332E2;-2.106293105E-2;4.499148577E-3;-4.365373868E-3
4.773347122E2;-1.672873087E-2;-3.592276014E-3;-7.807300892E-3
4.773497902E2;-1.343933400E-2;-1.778492145E-2;-6.037102081E-3
4.773648692E2;-1.569625107E-3;-1.466422994E-2;1.020391937E-2
4.773799482E2;7.097574417E-3;-5.034150556E-3;1.837081462E-2
4.773950272E2;-9.544622153E-4;-4.021690227E-3;4.874117207E-3
4.774101062E2;-9.702526033E-3;-7.297790609E-3;2.420027275E-3
4.774251852E2;-1.265330892E-2;-8.530301973E-3;8.517067879E-3
4.774402632E2;-2.981814090E-3;-1.015001349E-2;1.115809754E-2
4.774553422E2;1.470328774E-3;-9.962758049E-4;1.360216644E-2
4.774704212E2;3.211493138E-3;1.669771597E-2;-6.903730799E-3
4.774855002E2;-6.073351484E-3;1.417490281E-2;-2.157987840E-2
4.775005792E2;1.911625452E-2;-5.558924749E-4;-1.350511424E-2
4.775156589E2;2.913209051E-2;-1.129155047E-2;-3.633788787E-3
4.775307379E2;3.867206722E-2;-3.167044371E-3;1.499848533E-2
4.775458159E2;1.464263070E-2;2.547711693E-2;2.153255045E-2
4.775608949E2;-9.720580652E-3;2.222598158E-2;7.219877094E-3
4.775759739E2;-1.408348139E-2;4.761030897E-3;-1.146513503E-3
4.775910529E2;6.681164377E-4;-1.297699660E-2;7.482979912E-3
4.776061319E2;-1.111141522E-3;-1.430005487E-2;2.128454670E-2
4.776212109E2;-1.652082242E-2;-2.162682824E-2;1.784482785E-2
4.776362899E2;-1.007782016E-2;-1.867345348E-2;3.058617469E-3
4.776513679E2;-2.446105145E-2;-4.623072222E-3;-1.496692188E-2
4.776664469E2;-2.804726362E-2;6.124358624E-4;-2.331433445E-2
4.776815259E2;-8.075378835E-3;-6.394098513E-3;-2.790213749E-2
4.776966049E2;1.557260938E-2;-1.489305869E-3;-2.156066895E-2
4.777116839E2;2.517515607E-2;9.920749813E-3;-1.394616626E-2
4.777267629E2;1.047290955E-2;8.004337549E-3;-1.053652167E-2
4.777418409E2;5.265012383E-3;4.249386489E-3;-3.755817655E-3
4.777569199E2;3.133301623E-3;7.319644094E-3;-5.329926033E-3
4.777719989E2;7.908701897E-3;1.388823427E-2;3.106676042E-3
4.777870779E2;5.409857258E-3;2.363167331E-2;2.935789526E-4
4.778021569E2;-8.146260865E-3;1.864363439E-2;-1.732674986E-2
4.778172359E2;1.259320881E-3;-4.447896034E-3;-2.517849207E-2
4.778323139E2;1.558572426E-2;2.177823335E-4;-1.060031354E-2
4.778473929E2;4.169284832E-3;5.866346881E-3;-6.002100650E-3
4.778624719E2;-5.769488402E-3;2.737220377E-3;-1.537063718E-2
4.778775509E2;-1.034067757E-2;2.695811912E-3;-3.956332803E-2
4.778926299E2;-1.283172704E-2;2.653133124E-4;-5.010335892E-2
4.779077089E2;-6.038002670E-3;7.666237652E-3;-3.512414545E-2
4.779227879E2;6.321911234E-3;-1.537072472E-3;-2.710967883E-2
4.779378659E2;1.222683210E-2;-5.379800685E-3;-1.816927455E-2
4.779529449E2;2.721973695E-3;2.252008766E-3;-7.185427472E-3
4.779680239E2;-1.313501969E-2;7.085645571E-3;-1.481059100E-2
4.779831029E2;-1.313537173E-2;-6.131252274E-3;-2.357848734E-2
4.779981819E2;4.890756682E-3;-1.311517693E-2;-2.480069920E-2
4.780132609E2;1.572290249E-2;-1.747601666E-2;-1.410395652E-2
4.780283389E2;1.347040199E-2;-9.876419790E-3;9.224802256E-3
4.780434179E2;1.050464343E-3;-1.007623784E-2;2.179821581E-2
4.780584969E2;-2.223171853E-2;-4.998844117E-3;2.738452889E-2
4.780735759E2;-3.398554027E-2;5.837267265E-3;2.045607381E-2
4.780886549E2;-4.338942841E-2;6.600823253E-4;5.888924934E-4
4.781037339E2;-2.237114497E-2;-6.650350988E-3;-7.278838195E-3
4.781188129E2;-2.205393277E-3;-5.095662549E-3;-5.463952664E-3
4.781338909E2;3.645236837E-3;-8.476505056E-3;-1.719149016E-2
4.781489699E2;9.828831069E-3;7.039070129E-3;-1.382099465E-2
4.781640489E2;2.072790172E-3;2.287572995E-2;-1.446565613E-2
4.781791279E2;-4.839058965E-5;1.998804510E-2;-1.834986173E-2
4.781942069E2;1.187448669E-2;2.193248644E-2;-2.294440195E-2
4.782092859E2;2.502544224E-2;2.961836755E-2;-1.929560490E-2
4.782243639E2;2.966227196E-2;1.517471485E-2;-1.955499686E-2
4.782394429E2;4.471233860E-2;-1.725981943E-3;-3.740870394E-3
4.782545219E2;3.927515820E-2;-4.864558578E-4;1.214358769E-2
4.782696009E2;2.486719191E-2;2.786262892E-2;2.408067510E-2
4.782846799E2;-7.276164833E-3;3.536293656E-2;-4.876978695E-3
4.782997589E2;-1.622715779E-2;1.470885426E-2;-2.044721879E-2
4.783148379E2;-9.774588048E-3;-4.098600708E-3;-2.652633563E-2
4.783299159E2;1.033317763E-3;-2.155269310E-2;-1.099264994E-2
4.783449949E2;4.837923218E-3;-1.702532731E-2;4.347165115E-3
4.783600739E2;-2.122737467E-2;-1.162190270E-2;-4.426090047E-3
4.783751529E2;-3.656954691E-2;-1.229442097E-2;-1.052958332E-2
4.783902319E2;-3.422996029E-2;-8.840566501E-3;-6.772662979E-3
4.784053109E2;-2.428939007E-2;6.609996781E-3;-5.118273664E-3
4.784203889E2;-3.220675746E-3;7.743006572E-3;-1.120410115E-2
4.784354679E2;1.683703437E-2;1.010431349E-2;-1.731766760E-2
4.784505469E2;1.948581450E-2;8.982589468E-3;-1.811943017E-3
4.784656259E2;1.163679268E-2;-7.190907374E-3;9.679318406E-3
4.784807049E2;1.083317772E-2;-1.378422510E-2;2.232373692E-2
4.784957839E2;-9.138321620E-4;1.535750926E-2;1.459740940E-2
4.785108624E2;-2.457841486E-2;4.250524193E-2;-1.291410998E-2
4.785259404E2;-1.656845212E-2;1.284456998E-2;-3.960618749E-2
4.785410194E2;3.469089279E-3;-2.477120049E-2;-3.505542874E-2
4.785560984E2;2.770826593E-2;-2.871810272E-2;1.012380701E-3
4.785711774E2;-1.909281127E-3;-5.230886862E-3;1.181762479E-2
4.785862564E2;-2.889671363E-2;-1.776798628E-3;4.168401472E-3
4.786013354E2;-2.532404661E-2;-1.797548495E-3;-1.177824102E-2
4.786164144E2;-1.765771396E-2;3.213796765E-3;-2.528532408E-2
4.786314924E2;-1.033934578E-2;3.428447992E-3;-1.929054782E-2
4.786465714E2;1.181495842E-2;4.738191143E-3;-1.539247856E-2
4.786616504E2;2.980637550E-2;-5.075182766E-3;-1.678076386E-2
4.786767294E2;2.385935560E-2;4.918228835E-3;-7.571848109E-3
4.786918084E2;4.699776880E-3;1.169623993E-2;-1.761363819E-3
4.787068874E2;1.184809953E-4;1.036691666E-2;-1.919284929E-3
4.787219654E2;1.586298225E-3;1.060436480E-2;-6.684129126E-3
4.787370444E2;8.833365864E-4;1.544560865E-2;-9.771009907E-3
4.787521234E2;2.762196586E-3;-3.699589521E-3;-1.488507725E-2
4.787672024E2;9.471372701E-3;-1.441468950E-2;-3.317900468E-3
4.787822814E2;9.753811173E-3;-1.695126295E-2;8.469981141E-3
4.787973604E2;-1.534425188E-2;1.660922542E-3;1.506554522E-2
4.788124394E2;-2.046630904E-2;2.058265731E-3;-1.461766660E-3
4.788275174E2;-1.969319768E-2;-1.069623977E-5;-1.012868248E-2
4.788425964E2;-6.891924888E-3;-1.175980177E-2;-1.366091613E-2
4.788576754E2;-8.014957421E-3;-1.349615585E-2;-2.699255478E-3
4.788727544E2;-3.885193262E-3;-1.667144336E-2;6.913157646E-3
4.788878334E2;-2.284701215E-3;-8.306670934E-3;1.275742799E-2
4.789029124E2;-1.735067740E-2;-2.119700424E-3;-4.542926326E-4
4.789179904E2;-1.496519987E-2;4.298944026E-3;-6.663100794E-4
4.789330694E2;-4.342115950E-3;8.436432108E-3;1.169256866E-4
4.789481484E2;1.881857961E-2;4.344813526E-3;2.915446181E-3
4.789632274E2;2.348082326E-2;-1.803212799E-3;8.953885175E-3
4.789783064E2;2.621520124E-2;5.365218967E-4;1.370095834E-2
4.789933854E2;4.654516932E-3;-2.460600808E-3;9.960548021E-3
4.790084644E2;-1.137664076E-3;-1.038379967E-3;1.312947832E-2
4.790235424E2;-1.520901825E-2;3.168582916E-4;-7.587256841E-4
4.790386214E2;-3.016944230E-2;-5.607170053E-3;5.316833034E-3
4.790537004E2;-1.863875426E-2;-1.686408557E-2;2.164449543E-3
4.790687794E2;-1.224006247E-2;-1.596224308E-2;1.728643663E-2
4.790838584E2;-6.399438716E-3;-1.780468598E-2;2.883145586E-2
4.790989374E2;-1.796619222E-2;-2.283874154E-2;2.513553388E-2
4.791140154E2;-1.315838750E-2;-1.338318922E-2;2.523620240E-2
4.791290944E2;-1.084264275E-2;8.568586782E-3;1.154755056E-2
4.791441734E2;4.126294516E-5;1.583437994E-2;-4.581905436E-3
4.791592524E2;1.110732835E-2;1.048663817E-2;-8.699439466E-3
4.791743314E2;1.081651170E-2;8.259968832E-3;-8.293307386E-3
4.791894104E2;1.549137011E-2;-1.207989082E-2;-3.514298704E-3
4.792044894E2;1.037452649E-2;-1.611792110E-2;8.318405598E-3
4.792195674E2;-2.239649184E-3;-3.110920079E-3;7.540508639E-3
4.792346464E2;-5.774728954E-3;-1.453101635E-3;2.440555021E-3
4.792497254E2;-6.943242624E-3;6.263621151E-3;6.877430715E-3
4.792648044E2;-6.148203276E-3;2.221371979E-4;7.832944393E-3
4.792798834E2;-5.719980691E-3;-1.193358563E-2;1.939478517E-2
4.792949624E2;-7.142641582E-3;-1.424840465E-2;2.681967616E-2
4.793100404E2;-1.138995634E-3;-9.321076795E-3;3.150555491E-2
4.793251194E2;-1.266208291E-2;-8.369453251E-3;2.363531105E-2
4.793401984E2;-1.738912612E-2;-8.794534020E-3;5.509611219E-3
4.793552774E2;-7.611596957E-3;-4.943070933E-3;6.477860734E-5
4.793703564E2;3.953371197E-4;2.734685317E-3;-3.534746356E-3
4.793854354E2;-7.976355031E-3;3.014262766E-4;-3.564789426E-3
4.794005134E2;7.600112818E-3;-2.187497914E-3;1.582554542E-4
4.794155924E2;6.883190013E-3;6.398798898E-3;4.401735961E-3
4.794306714E2;4.786957521E-3;4.860639572E-3;8.853408508E-4
4.794457504E2;1.763556502E-3;-6.948449649E-3;2.350585535E-3
4.794608294E2;3.770442447E-3;-9.538549930E-3;1.014489308E-2
4.794759084E2;3.153388156E-3;-1.123578195E-2;1.134278253E-2
4.794909874E2;-1.612509042E-2;5.971249193E-3;4.602367990E-4
4.795060654E2;-3.798558936E-2;1.935461164E-2;-1.609322056E-2
4.795211451E2;-3.191239759E-2;1.539438963E-4;-3.501836583E-2
4.795362241E2;-8.739964105E-3;-2.617273480E-2;-3.122149780E-2
4.795513031E2;1.543523185E-2;-2.737099491E-2;-6.209117360E-3
4.795663821E2;1.484445762E-2;-1.291285641E-2;1.380243618E-2
4.795814611E2;-4.327386618E-3;-9.227031842E-3;2.181587927E-2
4.795965391E2;-1.041484065E-2;-1.482293010E-3;2.557413280E-2
4.796116181E2;-2.245375514E-2;3.178294748E-3;1.494646352E-2
4.796266971E2;-2.769811079E-2;8.602179587E-3;1.158480160E-2
4.796417761E2;-4.048345610E-3;2.662733197E-3;-7.841950282E-4
4.796568551E2;1.816800982E-2;5.728563294E-3;-3.985580988E-3
4.796719341E2;2.691300772E-2;9.348297492E-3;-1.334295608E-2
4.796870121E2;2.448209003E-2;2.555098385E-3;-2.091324888E-2
4.797020911E2;3.881183267E-2;1.466831192E-3;-1.437592786E-3
4.797171701E2;3.268043697E-2;1.343267970E-2;8.567104116E-3
4.797322491E2;2.226503566E-2;2.977285534E-2;1.365140267E-2
4.797473281E2;7.984686643E-3;3.283998370E-2;8.736038581E-3
4.797624071E2;-1.232077926E-2;1.408058405E-2;6.391887087E-3
4.797774851E2;-3.623868688E-4;6.878133863E-4;2.815417573E-2
4.797925641E2;1.924572699E-2;-2.644426189E-3;3.193421662E-2
4.798076431E2;1.195899397E-2;-2.541801892E-3;2.489206940E-2
4.798227221E2;1.006983221E-3;8.624581620E-3;1.666048728E-2
4.798378011E2;8.544527926E-3;3.066830337E-3;2.896205056E-3
4.798528801E2;1.828963496E-2;5.070019513E-3;-1.639915630E-3
4.798679581E2;2.326120995E-2;2.195473574E-2;4.102384206E-3
4.798830371E2;3.009951860E-2;2.658856101E-2;-2.145329490E-3
4.798981161E2;3.604715317E-2;1.182213239E-2;-9.871199727E-4
4.799131951E2;4.635519907E-2;9.730476886E-3;1.524778269E-2
4.799282741E2;3.001953103E-2;3.394562751E-3;2.428347990E-2
4.799433531E2;2.894721553E-2;7.088763639E-3;3.890743479E-2
4.799584321E2;2.672827058E-2;2.282671630E-2;3.144365922E-2
4.799735101E2;2.016071789E-2;2.802623436E-2;2.835576795E-2
4.799885891E2;1.664279215E-2;2.530814335E-2;4.201678187E-2
4.800036681E2;1.839969121E-2;2.491611615E-2;5.280605331E-2
4.800187471E2;2.826670371E-2;1.834130660E-2;5.041799694E-2
4.800338261E2;3.025604412E-2;3.222625703E-2;3.159288689E-2
4.800489051E2;3.992348909E-2;1.777174138E-2;1.143829431E-2
4.800639831E2;5.004042014E-2;1.624109969E-2;1.959208027E-2
4.800790621E2;4.520251974E-2;2.363007516E-4;2.162593789E-2
4.800941411E2;4.480758309E-2;1.497987285E-2;3.779727221E-2
4.801092201E2;2.169095725E-2;3.207318485E-2;2.743031085E-2
4.801242991E2;1.826700196E-2;3.914457187E-2;8.507445455E-3
4.801393781E2;3.159798682E-2;4.278165102E-2;-1.584370062E-2
4.801544561E2;4.798673093E-2;3.323318809E-2;-1.141758449E-2
4.801695351E2;5.213252828E-2;2.464347146E-2;4.926890600E-3
4.801846141E2;5.203399062E-2;1.152121276E-2;5.964640062E-3
4.801996931E2;4.247537255E-2;7.810363546E-3;7.098347880E-3
4.802147721E2;2.911922894E-2;1.265904494E-2;1.000945363E-2
4.802298511E2;2.655755961E-3;1.604126021E-2;8.867363445E-3
4.802449291E2;-1.305586565E-2;1.784951799E-2;9.499494918E-4
4.802600081E2;-9.568989277E-3;1.077296771E-2;6.175870076E-4
4.802750871E2;-1.297644898E-2;9.541759267E-3;-2.233292907E-3
4.802901661E2;-6.368429866E-3;-8.804447949E-3;-8.484583348E-3
4.803052451E2;-6.086165085E-3;-1.243106369E-2;-9.248577990E-3
4.803203241E2;-4.499187693E-3;-1.019241102E-2;-7.049339823E-3
4.803354021E2;-3.666877979E-3;9.258687496E-3;-1.383351535E-2
4.803504811E2;-8.111219853E-3;1.889728941E-2;-3.584609553E-2
4.803655601E2;-1.011571288E-2;2.565607987E-2;-5.503359437E-2
4.803806391E2;6.298680324E-3;1.037113555E-2;-6.425612420E-2
4.803957181E2;3.188631684E-2;-2.519622445E-3;-4.457963258E-2
4.804107971E2;1.690166816E-2;-7.758524735E-3;-2.900712751E-2
4.804258751E2;1.369574014E-2;-1.529499702E-2;-1.633821428E-2
4.804409541E2;-4.163950216E-3;-1.361338422E-3;-1.834250987E-2
4.804560331E2;-1.043605991E-2;8.842412382E-3;-2.598788962E-2
4.804711121E2;-1.200768631E-2;2.160590142E-3;-2.554533631E-2
4.804861911E2;-1.390301716E-2;-7.448113523E-3;-9.843310341E-3
4.805012701E2;-1.355707273E-2;-8.958125487E-3;1.584047917E-3
4.805163478E2;-1.739000715E-2;-1.202836353E-2;4.532446619E-3
4.805314267E2;-1.837426983E-2;-8.451760747E-3;8.070481941E-3
4.805465058E2;-2.651339583E-2;-2.240221016E-3;1.110250689E-2
4.805615848E2;-1.557952166E-2;3.211535513E-3;8.790085092E-3
4.805766638E2;-1.477828249E-3;1.110775396E-2;4.055957310E-3
4.805917427E2;4.293859471E-3;1.593089290E-2;-8.675850928E-3
4.806068208E2;8.933714591E-3;1.014806144E-2;-2.363182977E-2
4.806218998E2;1.679376885E-2;1.740729436E-3;-2.100568637E-2
4.806369787E2;1.063506491E-2;-3.728678450E-3;-7.568365894E-3
4.806520578E2;-8.750108071E-3;-1.123723947E-2;-4.760161508E-3
4.806671368E2;-2.344279550E-2;-8.838519454E-3;-6.591369864E-3
4.806822158E2;-2.476718463E-2;-1.178203151E-3;-8.901130408E-3
4.806972938E2;-1.381130610E-2;-7.525994442E-3;-1.316748932E-2
4.807123728E2;8.614786202E-4;-2.055296674E-2;-8.840676397E-3
4.807274518E2;-9.192151949E-3;-6.422796287E-3;4.033623263E-3
4.807425307E2;-1.058099046E-2;-4.303186201E-3;4.418983124E-3
4.807576098E2;-7.144307718E-3;-1.030609012E-2;2.107097302E-3
4.807726888E2;-6.487431936E-3;2.703849226E-3;1.315876376E-3
4.807877668E2;-1.281881426E-2;-6.747161970E-4;-1.857625786E-3
4.808028458E2;1.676238375E-3;-1.350023411E-2;2.338717692E-3
4.808179248E2;6.502613891E-3;-5.909053609E-3;4.689798690E-3
4.808330038E2;-6.984237581E-3;6.745323539E-3;1.747845206E-3
4.808480827E2;-3.971642815E-3;1.310840063E-2;-1.119829714E-2
4.808631618E2;3.635677043E-3;1.022233255E-2;-2.061976120E-2
4.808782397E2;2.414095215E-2;1.093525998E-2;-8.897591382E-3
4.808933188E2;1.723879576E-2;1.490152813E-2;-2.503100783E-3
4.809083978E2;4.902026616E-3;7.991593331E-3;-2.752689179E-3
4.809234768E2;8.127913810E-3;-3.365190700E-3;-9.010585025E-3
4.809385558E2;2.082691761E-3;-6.491883658E-3;-7.545833010E-3
4.809536338E2;-1.492897281E-4;-9.027218446E-3;-1.607773360E-3
4.809687128E2;-1.805737615E-2;-4.297640175E-3;2.024637070E-3
4.809837917E2;-2.350300923E-2;-1.472151931E-2;2.469118685E-3
4.809988708E2;-2.514133044E-2;-1.722677238E-2;4.554416984E-3
4.810139498E2;-2.720250934E-2;-1.420113072E-2;7.332523819E-3
4.810290288E2;-2.857014909E-2;-1.918020099E-2;1.772960648E-2
4.810441068E2;-2.108666673E-2;-2.366389893E-2;2.356352843E-2
4.810591858E2;-1.926109940E-2;-1.866478473E-2;2.082667127E-2
4.810742648E2;-3.203921393E-2;-1.580606215E-3;1.715097763E-2
4.810893437E2;-3.495613858E-2;-7.957294583E-4;-1.715012360E-3
4.811044228E2;-1.919741184E-2;-9.174300358E-3;-9.235246107E-3
4.811195018E2;-3.951636143E-3;-1.894949935E-3;-6.288387813E-3
4.811345797E2;-1.209956594E-2;3.801897168E-3;-1.179729961E-2
4.811496588E2;-1.145960856E-2;-5.329550244E-3;-1.834867522E-2
4.811647378E2;-2.426964929E-3;-1.167453080E-2;-1.826371998E-2
4.811798168E2;3.083803924E-3;-1.227103546E-2;-1.654925570E-2
4.811948957E2;-9.635856259E-4;-1.332434826E-2;-5.158056971E-3
4.812099748E2;-2.413512021E-2;-7.056644186E-3;6.041664630E-3
4.812250528E2;-3.638273478E-2;-6.210025400E-3;5.411827005E-3
4.812401317E2;-3.826327249E-2;-1.758496277E-2;-1.593234017E-3
4.812552108E2;-3.940314427E-2;-1.937130839E-2;-2.041378524E-3
4.812702898E2;-3.690828010E-2;-1.849389262E-2;8.209307678E-3
4.812853688E2;-2.047871053E-2;-2.499387041E-2;1.026899647E-2
4.813004468E2;2.751328982E-3;-8.867921308E-3;5.604265723E-3
4.813155258E2;-1.452517044E-2;6.303055212E-3;3.884336911E-4
