sensor,axis,start_time,end_time,start_idx,end_idx,mean,std,min,max,range,median,variance,dominant_freq,spectral_centroid,activity
Accelerometer,Acceleration x (m/s^2),600.3120155,605.2951464,36000,36300,0.16702948303500664,4.579819320934081,-17.22628212,19.66657066,36.89285278,-0.22296003250000002,20.9747450124011,3.6,11.329163432066702,walking
Accelerometer,Acceleration x (m/s^2),605.3118124,610.2949433,36300,36600,0.4088598148967,3.988008634037844,-12.11585808,12.47917747,24.59503555,0.38217444715000004,15.904212865160389,3.6,10.34871320972586,walking
Accelerometer,Acceleration x (m/s^2),610.3116093,615.2947401,36600,36900,0.3728290960484333,3.9764697038476737,-10.13764858,13.99291229,24.13056087,0.22355858234999998,15.812311305618405,3.6,9.830510880916027,walking
Accelerometer,Acceleration x (m/s^2),615.3114061,620.294537,36900,37200,0.3290371424047,3.7910042571459748,-9.460687637,12.81376743,22.274455066999998,0.25677812845000003,14.371713277698905,3.4000000000000004,9.812595733527976,walking
Accelerometer,Acceleration x (m/s^2),620.311203,625.2943339,37200,37500,0.39890193167166665,3.5347307058188138,-9.218873978,11.7010622,20.919936178,0.49769467115,12.494321162658368,3.4000000000000004,10.075180711042943,walking
Accelerometer,Acceleration x (m/s^2),625.3109999,630.2941308,37500,37800,0.25629131770146335,3.6548853749783774,-7.849390507,11.16775417,19.017144677,0.056263741105,13.358187104230833,3.4000000000000004,9.841027879812493,walking
Accelerometer,Acceleration x (m/s^2),630.3107968,635.2939276,37800,38100,0.24859395330051304,3.936577095268708,-9.792284966,12.13142014,21.923705106,-0.0017956513330500002,15.496639226994215,6.0,9.115088683548272,walking
Accelerometer,Acceleration x (m/s^2),635.3105936,640.2937245,38100,38400,0.24443802212677668,3.631952339408593,-8.514379501,12.29542255,20.809802051,0.1280897893,13.191077795735552,3.4000000000000004,9.058346724313637,walking
Accelerometer,Acceleration x (m/s^2),640.3103905,645.2935214,38400,38700,0.281859398310617,3.505345262763829,-7.641693115,11.91175175,19.553444865,0.1289876178,12.287445411180817,3.4000000000000004,9.449816492724201,walking
Accelerometer,Acceleration x (m/s^2),645.3101874,650.2933182,38700,39000,0.16863560038703335,3.3339740401970697,-7.039551735,10.00955868,17.049110415,0.06344634481,11.115382900707973,3.4000000000000004,9.850218183329988,walking
Accelerometer,Acceleration x (m/s^2),650.3099842,655.2931151,39000,39300,0.06030195357099998,3.577589870474731,-6.573280811,12.25232697,18.825607781000002,-0.25887306035,12.799149281323404,4.2,8.990419110324439,walking
Accelerometer,Acceleration x (m/s^2),655.3097811,660.2929119,39300,39600,0.23979126876736662,2.9006459556597397,-7.393893242,12.41573143,19.809624671999998,0.04249707982,8.413746960085206,3.4000000000000004,9.70501856003336,walking
Accelerometer,Acceleration x (m/s^2),660.3095779,665.2927088,39600,39900,0.32532013020536665,4.073770787560679,-15.49946308,17.27117157,32.77063465,0.18974048645000002,16.595608429582754,6.800000000000001,10.621731345620622,walking
Accelerometer,Acceleration x (m/s^2),665.3093748,670.2925057,39900,40200,0.11311804724758337,3.230133419681949,-7.753622055,9.020154953,16.773777008,-0.1292868927,10.433761908946202,3.4000000000000004,9.702992072588664,walking
Accelerometer,Acceleration x (m/s^2),670.3091717,675.2923026,40200,40500,0.21665930208496667,3.449804351704865,-7.592612267,10.4878006,18.080412867,-0.012569557874999998,11.901150065041826,3.4000000000000004,9.459338132175116,walking
Accelerometer,Acceleration x (m/s^2),675.3089686,680.2920994,40500,40800,0.22803374665850332,3.3964585434122347,-8.425794601,11.25035381,19.676148411,0.13587094095000002,11.535930637117959,3.4000000000000004,9.586096726004309,walking
Accelerometer,Acceleration x (m/s^2),680.3087654,685.2918963,40800,41100,0.33305540582619325,3.5543398320640183,-7.444770336,11.23658752,18.681357856,0.18495208024999998,12.633331641796874,4.2,9.851231485026979,walking
Accelerometer,Acceleration x (m/s^2),685.3085623,690.2916932,41100,41400,0.3403617014672263,4.079282986389712,-11.50174522,12.85805988,24.359805100000003,0.01316810894245,16.640549683048572,3.4000000000000004,9.244293895557654,walking
Accelerometer,Acceleration x (m/s^2),690.3083592,695.2914901,41400,41700,0.27730242374468667,3.595747426223938,-8.060079575,13.84387302,21.903952595,-0.10833762585000001,12.929399553196076,3.4000000000000004,8.327691782334515,walking
Accelerometer,Acceleration x (m/s^2),695.3081561,700.2912869,41700,42000,0.22909518329124,3.3659010666001135,-7.153874874,11.87823296,19.032107834,-0.111031103875,11.329289990139781,5.0,9.372958316090985,walking
Accelerometer,Acceleration x (m/s^2),700.3079529,705.2910838,42000,42300,0.2798582376586834,3.2488958342091387,-7.001244545,10.56261921,17.563863755,0.03471592441,10.555324141541496,4.0,9.03641173315722,walking
Accelerometer,Acceleration x (m/s^2),705.3077498,710.2908807,42300,42600,0.18442934800709002,2.913095161661322,-6.582857609,10.94629002,17.529147629,0.0278325947,8.486123420894604,4.0,9.544522333351214,walking
Accelerometer,Acceleration x (m/s^2),710.3075467,715.2906776,42600,42900,-1.6187237614758998,2.9627507047172323,-11.37305641,8.932168007,20.305224416999998,-1.6292542815,8.777891738302456,0.4,8.867674803844489,walking
Accelerometer,Acceleration x (m/s^2),715.3073436,720.3268936,42900,43200,-5.506145180687801,4.788163461302377,-19.62946129,4.34787035,23.97733164,-5.460874796,22.92650933215116,0.2,7.770585671897558,walking
Accelerometer,Acceleration x (m/s^2),720.3435596,725.3266905,43200,43500,-3.9493135179441,4.2741536724161655,-15.84123516,10.6111021,26.45233726,-3.9261915685,18.268389615428593,7.6000000000000005,9.439340883713099,walking
Accelerometer,Acceleration x (m/s^2),725.3433565,730.3264874,43500,43800,-2.6920004936793998,4.056924465841083,-13.96777248,7.115567684,21.083340164,-2.7042508125,16.45863612153995,3.4000000000000004,8.529342780796297,walking
Accelerometer,Acceleration x (m/s^2),730.3431534,735.3262842,43800,44100,-0.25408466325469004,3.532747962969186,-9.989208221,11.12106705,21.110275271,0.0005985505415000004,12.480308169862932,3.4000000000000004,9.329586333596481,walking
Accelerometer,Acceleration x (m/s^2),735.3429502,740.3260811,44100,44400,0.12328543128761665,3.31509049524902,-7.553107738,9.683947563,17.237055300999998,0.0778115578,10.989824991690394,3.4000000000000004,9.40495545194095,walking
Accelerometer,Acceleration x (m/s^2),740.3427471,745.3258779,44400,44700,0.17069261904303334,3.1752751560088903,-7.404068947,10.65778923,18.061858177,-0.1292868927,10.082372316367282,3.4000000000000004,9.648932636683265,walking
Accelerometer,Acceleration x (m/s^2),745.3425439,750.3256748,44700,45000,-0.07795122365867334,3.4398769431222362,-9.900024414,10.28070164,20.180726054,-0.18794482945000002,11.832753383823981,3.2,9.082106759535993,walking
Accelerometer,Acceleration x (m/s^2),750.3423408,755.3254717,45000,45300,0.043987472984,3.611575179484557,-8.003217697,12.51090145,20.514119147000002,-0.05147533491,13.04347527706891,3.4000000000000004,9.042839327757507,walking
Accelerometer,Acceleration x (m/s^2),755.3421377,760.3252686,45300,45600,0.23454199008760004,3.7581100043867504,-8.186373711,12.89157867,21.077952381,0.010773907415,14.123390805071782,3.4000000000000004,9.421032670113506,walking
Accelerometer,Acceleration x (m/s^2),760.3419346,765.3250654,45600,45900,0.25544934316897333,3.7092795965992256,-8.980650902,11.85369301,20.834343912,0.20201076569999998,13.758755125747314,3.4000000000000004,9.616090464029673,walking
Accelerometer,Acceleration x (m/s^2),765.3417314,770.3248623,45900,46200,0.19684527665612672,3.748539483166205,-8.153453827,12.94664574,21.100099567,0.048183310775,14.051548256855959,3.4000000000000004,9.807805490584364,walking
Accelerometer,Acceleration x (m/s^2),770.3415283,775.3246592,46200,46500,0.24353220654348665,3.7058277273917124,-7.933187485,12.76767921,20.700866695000002,-0.1224035621,13.733159145105223,4.2,9.576426002274374,walking
Accelerometer,Acceleration x (m/s^2),775.3413252,780.3244561,46500,46800,0.29030892608348374,3.6889847477774733,-8.474276543,12.53244877,21.006725313,-0.1233013868,13.608608469334827,3.4000000000000004,9.103262191455007,walking
Accelerometer,Acceleration x (m/s^2),780.3411221,785.3242529,46800,47100,0.21358075525103334,3.820895310821578,-9.193136215,14.57709694,23.770233155,-0.03381809918,14.599240976258322,3.4000000000000004,9.488414354750772,walking
Accelerometer,Acceleration x (m/s^2),785.3409189,790.3240498,47100,47400,0.10933320728162334,3.2621916863619935,-7.426215172,10.65120506,18.077420232,-0.21428105235,10.641894598569309,3.4000000000000004,9.448063132664611,walking
Accelerometer,Acceleration x (m/s^2),790.3407158,795.3238467,47400,47700,0.011488175529133298,3.6452800776936796,-7.535151482,14.07790565,21.613057132,-0.45669397715000004,13.288066844830439,4.2,9.33530797722121,walking
Accelerometer,Acceleration x (m/s^2),795.3405127,800.3236436,47700,48000,0.17905636005229664,3.612339468368352,-9.740809441,12.56896019,22.309769631,-0.13856442645,13.04899643473175,4.2,9.048315056687697,walking
Accelerometer,Acceleration x (m/s^2),800.3403096,805.3234405,48000,48300,0.10521119242017002,3.7720206839038273,-8.623914719,12.0296669,20.653581619,-0.09846154601000001,14.228140039798296,3.4000000000000004,9.147670774095001,walking
Accelerometer,Acceleration x (m/s^2),805.3401065,810.3232374,48300,48600,0.050864816025930015,3.648225779248322,-10.21426296,15.39890671,25.613169669999998,-0.20769699665,13.309551336372024,3.4000000000000004,9.662123704424234,walking
Accelerometer,Acceleration x (m/s^2),810.3399033,815.3230342,48600,48900,0.0162346867261333,3.6130009506504224,-9.83777523,12.72099209,22.55876732,-0.15023615955,13.053775869400857,4.2,9.919901628762945,walking
Accelerometer,Acceleration x (m/s^2),815.3397002,820.3228311,48900,49200,0.17248028548433336,3.826998823464956,-9.439739227,14.32031918,23.760058407000002,-0.17447745055,14.645919994802158,4.2,8.870717411044273,walking
Accelerometer,Acceleration x (m/s^2),820.3394971,825.322628,49200,49500,0.14655507256986666,3.751697128899691,-8.159439087,13.85225296,22.011692047,0.1666962877,14.075231346994185,3.4000000000000004,9.521679859921512,walking
Accelerometer,Acceleration x (m/s^2),825.339294,830.3224249,49500,49800,0.1656348580255767,3.652974244163056,-10.98280144,12.19307041,23.17587185,-0.2424129173,13.344220828518651,3.4000000000000004,9.227128699673008,walking
Accelerometer,Acceleration x (m/s^2),830.3390908,835.3222217,49800,50100,0.0022505419895666426,3.3376434362974354,-8.339004517,11.1701479,19.509152417,-0.08559270948,11.139863707859352,3.4000000000000004,9.177586369151097,walking
Accelerometer,Acceleration x (m/s^2),835.3388877,840.3220186,50100,50400,-0.08200739074513333,3.7052167101079405,-9.390059471,12.24694061,21.637000081,-0.041299980135,13.72863086886311,3.4000000000000004,9.97064018181977,walking
Accelerometer,Acceleration x (m/s^2),840.3386846,845.3218155,50400,50700,0.11664150532893333,3.9997114550236086,-10.65419769,12.14997482,22.80417251,0.11133037879999999,15.997691723447073,3.4000000000000004,10.206779501210388,walking
Accelerometer,Acceleration x (m/s^2),845.3384815,850.3216124,50700,51000,0.15047358481543335,3.4186188647562212,-7.671022415,12.90055752,20.571579935,-0.1798644066,11.686954942467116,3.4000000000000004,10.46575243805276,walking
Accelerometer,Acceleration x (m/s^2),850.3382783,855.3214093,51000,51300,0.04064955260007002,3.4377055785379493,-8.814253807,11.25274754,20.067001347,-0.1684919447,11.817819644710937,3.4000000000000004,8.939287879342166,walking
Accelerometer,Acceleration x (m/s^2),855.3380753,860.3212062,51300,51600,0.03245140634209668,3.609764062686024,-9.570222855,12.21342182,21.783644675,-0.27174189685,13.03039658825951,3.4000000000000004,9.473591904528538,walking
Accelerometer,Acceleration x (m/s^2),860.3378722,865.3210031,51600,51900,0.12567764008993332,3.4815563414398394,-10.97561932,11.53646088,22.5120802,0.11222820359999999,12.12123455861996,3.4000000000000004,9.767365260546834,walking
Accelerometer,Acceleration x (m/s^2),865.337669,870.3207999,51900,52200,-2.5026211288792632,4.19983438011983,-11.94706631,11.86446667,23.811532980000003,-2.6198552845,17.638608820436513,0.2,9.017046825820637,walking
Accelerometer,Acceleration x (m/s^2),870.3374659,875.3205968,52200,52500,-1.3215614280214265,2.126637612386439,-10.74398041,8.737639427,19.481619837,-0.8810662031500001,4.522587534416695,0.2,8.814502328359408,walking
Accelerometer,Acceleration x (m/s^2),875.3372628,880.3203937,52500,52800,-2.7360138994591665,1.5624718359246494,-9.983222961,0.3890577853,10.3722807463,-2.659359455,2.4413182380577445,0.2,5.94426463099792,walking
Accelerometer,Acceleration x (m/s^2),880.3370597,885.3201906,52800,53100,-4.915463688166933,4.435377655690045,-18.28212357,4.590881824,22.873005394,-3.7044286724999997,19.67257494859452,0.2,7.835655251875403,walking
Accelerometer,Acceleration x (m/s^2),885.3368565,890.3199874,53100,53400,-3.428730265722433,4.678867126962127,-15.59882259,10.85411358,26.45293617,-3.3488895889999997,21.891797591766828,3.4000000000000004,9.27766796471689,walking
Accelerometer,Acceleration x (m/s^2),890.3366534,895.3197843,53400,53700,-1.082254985951947,4.151585059931339,-11.86386776,12.90295124,24.766818999999998,-1.319205165,17.235658509845102,4.4,9.527822908175377,walking
Accelerometer,Acceleration x (m/s^2),895.3364503,900.3195812,53700,54000,-0.02568978812546666,4.025634608628151,-11.95305157,11.72261047,23.67566204,-0.034715926274999996,16.205734002184727,3.4000000000000004,9.760738573299369,walking
Accelerometer,Acceleration x (m/s^2),900.3362472,905.3193781,54000,54300,0.006859391716493324,3.8486391437364365,-12.3091898,13.60385418,25.91304398,-0.43335050340000003,14.812023258700332,3.4000000000000004,10.06542512819408,walking
Accelerometer,Acceleration x (m/s^2),905.336044,910.3191749,54300,54600,-0.010089563487100026,4.022442596705874,-12.86524296,11.87823296,24.74347592,-0.29328970615,16.180044443793893,7.0,9.822398004429036,walking
Accelerometer,Acceleration x (m/s^2),910.3358409,915.318972,54600,54900,0.08010000917220003,3.9091076305911945,-10.18972206,13.5122757,23.701997759999998,-0.03112462163,15.281122467546302,4.4,9.97240197445812,walking
Accelerometer,Acceleration x (m/s^2),915.335638,920.3187689,54900,55200,0.022573341556673353,3.729891461360268,-10.44769764,12.16374207,22.61143971,-0.1870470047,13.912090313528237,3.4000000000000004,9.478065759333646,walking
Accelerometer,Acceleration x (m/s^2),920.3354349,925.3185658,55200,55500,0.22408929875819666,3.835187429242169,-11.83573627,12.81376743,24.6495037,0.10833762585000001,14.708662617417154,3.4000000000000004,9.510589157095852,walking
Accelerometer,Acceleration x (m/s^2),925.3352318,930.3183627,55500,55800,0.17875310170368366,3.306626535313832,-9.691728592,10.96245098,20.654179572,0.18674773725,10.933779044041557,3.4000000000000004,9.786343141344664,walking
Accelerometer,Acceleration x (m/s^2),930.3350287,935.3181595,55800,56100,0.04062760768173334,3.6907564642429054,-11.40597725,13.41471195,24.820689199999997,-0.3782838583,13.621683278350792,3.4000000000000004,9.323003155207418,walking
Accelerometer,Acceleration x (m/s^2),935.3348255,940.3179564,56100,56400,0.10505159297283333,3.384744169638734,-8.118139267,11.79084492,19.908984187,-0.29269115625,11.456493093903404,4.2,9.808449475071116,walking
Accelerometer,Acceleration x (m/s^2),940.3346224,945.3177533,56400,56700,0.28920958161672,3.7740959023136145,-11.34971333,17.1071701,28.45688343,-0.08230068162,14.243799879860417,4.2,9.854103801245913,walking
Accelerometer,Acceleration x (m/s^2),945.3344193,950.3175502,56700,57000,0.22974759123591998,3.4696163813285943,-10.72781944,13.60505104,24.332870479999997,-0.200813666,12.03823783358373,3.4000000000000004,9.863526995300754,walking
Accelerometer,Acceleration x (m/s^2),950.3342162,955.317347,57000,57300,0.2817516498322233,3.207848972282195,-7.334038258,11.23898125,18.573019508,-0.09846154227500001,10.290295028971935,3.4000000000000004,9.524992273990229,walking
Accelerometer,Acceleration x (m/s^2),955.334013,960.3171439,57300,57600,0.07092025273749668,3.4664892264473925,-9.588777542,10.28608894,19.874866482,-0.1999158412,12.016547557075842,3.4000000000000004,8.958374188557993,walking
Accelerometer,Acceleration x (m/s^2),960.3338099,965.3169408,57600,57900,-0.023383377613883406,3.4871280611247326,-11.34372807,11.5633955,22.90712357,-0.1394622475,12.160062114683535,4.2,8.766216343035849,walking
Accelerometer,Acceleration x (m/s^2),965.3336068,970.3167377,57900,58200,0.11158776352221998,3.623029558663374,-9.724648476,13.63617611,23.360824586,-0.1241992116,13.126343182948524,4.2,9.2642260275917,walking
Accelerometer,Acceleration x (m/s^2),970.3334037,975.3165343,58200,58500,0.12896567190630004,3.459889114657042,-10.28848362,10.66137981,20.94986343,0.07092822340999999,11.97083268572229,4.2,9.89524506318747,walking
Accelerometer,Acceleration x (m/s^2),975.3332003,980.3163312,58500,58800,0.15213356544264664,3.3814276924325912,-10.51413631,10.29925728,20.81339359,-0.29239188135000005,11.434053239149998,3.4000000000000004,10.067542830338642,walking
Accelerometer,Acceleration x (m/s^2),980.3329972,985.3161281,58800,59100,0.030272679084800014,3.5257308540256966,-9.382876396,11.16236687,20.545243266,-0.4465186149,12.430778055028767,3.4000000000000004,9.07466913705942,walking
Accelerometer,Acceleration x (m/s^2),985.3327941,990.3159249,59100,59400,0.23564530535542672,3.840699684220911,-9.721655846,14.11860752,23.840263366000002,-0.206200622,14.750974064374605,4.2,9.042724676225799,walking
Accelerometer,Acceleration x (m/s^2),990.3325909,995.3157218,59400,59700,0.26523365565888,3.201518968260175,-8.984840393,13.27524948,22.260089873,0.13946224745000002,10.249723704129694,4.2,9.586677551304904,walking
Accelerometer,Acceleration x (m/s^2),995.3323878,1000.315519,59700,60000,0.16013618209764333,3.667692223911638,-8.600570679,12.18828201,20.788852689000002,-0.079307932405,13.451966249341895,3.4000000000000004,10.409164253071056,walking
Accelerometer,Acceleration x (m/s^2),1000.332185,1005.315316,60000,60300,0.18059463248093335,3.4820712555584032,-10.14363384,15.08526611,25.22889995,-0.10414777319999999,12.124820228786074,4.2,9.140778846641966,walking
Accelerometer,Acceleration x (m/s^2),1005.331982,1010.315112,60300,60600,-1.063785728743367,4.13094261884491,-17.16223717,10.44530392,27.60754109,-0.8322843611499999,17.06468692018924,0.2,8.70347290734583,walking
Accelerometer,Acceleration x (m/s^2),1010.331778,1015.314909,60600,60900,-2.0917042983193266,2.419990355808073,-12.0745573,15.41207504,27.48663234,-1.9036896825,5.856353322204083,0.2,8.901007554006412,walking
Accelerometer,Acceleration x (m/s^2),1015.331575,1020.314706,60900,61200,-4.132639531256367,4.749482991265112,-20.53207588,4.006097794,24.538173674,-2.363376379,22.557588684316595,0.2,7.436119817171553,walking
