"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
5.953659128E2;6.506243229E0;-4.975151062E0;-1.255758762E0
5.953825788E2;6.660070419E0;-5.122992992E0;-1.331774712E0
5.953992448E2;6.988674641E0;-5.419275761E0;-1.364096403E0
5.954159108E2;7.068282127E0;-5.580883980E0;-1.513733983E0
5.954325768E2;7.118560314E0;-5.953781128E0;-1.977610588E0
5.954492427E2;7.210138321E0;-6.430825710E0;-1.975216389E0
5.954659087E2;7.571064472E0;-7.098209381E0;-1.719036818E0
5.954825747E2;7.909245491E0;-7.709329605E0;-1.243189216E0
5.954992407E2;8.303689957E0;-8.005612373E0;-8.571242094E-1
5.955159067E2;8.741230011E0;-8.002618790E0;-7.787141204E-1
5.955325727E2;9.074024200E0;-7.806893349E0;-9.199720025E-1
5.955492387E2;9.430760384E0;-8.421006203E0;-1.665167332E0
5.955659047E2;9.569623947E0;-9.415198326E0;-2.337339401E0
5.955825707E2;9.478644371E0;-1.021426296E1;-2.621052265E0
5.955992367E2;9.402029991E0;-1.082538319E1;-2.699462414E0
5.956159026E2;9.407417297E0;-1.091516590E1;-2.098517895E0
5.956325686E2;1.009994030E1;-1.081520748E1;-1.310825467E0
5.956492346E2;1.063564205E1;-1.019570827E1;-5.219359994E-1
5.956659006E2;1.058536434E1;-9.326612473E0;-1.364694983E-1
5.956825666E2;1.012567711E1;-8.561665535E0;-2.681505978E-1
5.956992326E2;9.347561836E0;-8.406641006E0;-5.183446407E-1
5.957158986E2;8.553884506E0;-8.766369820E0;-5.225345492E-1
5.957325646E2;7.799710751E0;-9.481039047E0;-5.027823448E-1
5.957492306E2;7.466916561E0;-9.997588158E0;-4.662707746E-1
5.957658965E2;7.045536995E0;-1.035731697E1;-4.734533727E-1
5.957825625E2;6.631938934E0;-1.041956615E1;-4.094084799E-1
5.957992285E2;6.393715858E0;-1.001853657E1;-1.975216419E-1
5.958158945E2;6.406883717E0;-9.258976936E0;-1.119289324E-1
5.958325605E2;6.637924194E0;-8.589797020E0;-4.878185987E-1
5.958492265E2;6.762422562E0;-8.091803551E0;-1.191115379E0
5.958658925E2;6.815693855E0;-7.830236435E0;-1.650203466E0
5.958825585E2;6.746262074E0;-7.723694801E0;-1.857900500E0
5.958992245E2;6.474519730E0;-7.781155586E0;-1.842936754E0
5.959158905E2;6.159682274E0;-7.863755703E0;-1.302445769E0
5.959325564E2;5.779004574E0;-7.844601631E0;-6.326677799E-1
5.959492224E2;5.673659325E0;-7.763797760E0;-3.459621370E-1
5.959658884E2;5.565321922E0;-7.585429668E0;-1.083376259E-1
5.959825544E2;5.509656429E0;-7.375338554E0;-6.943184882E-2
5.959992204E2;5.319916248E0;-7.045536995E0;-2.202665508E-1
5.960158864E2;5.118803024E0;-6.693589211E0;-2.166752517E-1
5.960325524E2;4.729146957E0;-6.356605530E0;3.112462163E-2
5.960492184E2;4.508880138E0;-6.110601425E0;5.231330991E-1
5.960658844E2;4.038419724E0;-6.099827290E0;6.105214357E-1
5.960825504E2;3.542819977E0;-6.220136166E0;3.148375154E-1
5.960992163E2;2.976591349E0;-6.420052052E0;2.693476900E-2
5.961158823E2;2.407369852E0;-6.631340027E0;-1.424549967E-1
5.961325483E2;1.917157054E0;-6.741473198E0;-2.286462635E-1
5.961492143E2;1.784278870E0;-6.745663166E0;-3.441664875E-1
5.961658803E2;1.915361404E0;-6.761824131E0;-5.404910445E-1
5.961825463E2;2.482188702E0;-7.007229805E0;-7.015010715E-1
5.961992123E2;3.257910013E0;-7.618948460E0;-8.014590144E-1
5.962158783E2;3.920505285E0;-8.256404877E0;-9.487023950E-1
5.962325443E2;4.619612217E0;-9.129091263E0;-1.547252893E0
5.962492102E2;5.592854977E0;-1.010532665E1;-2.720411777E0
5.962658762E2;6.340444565E0;-1.093551636E1;-3.933074951E0
5.962825422E2;7.029376030E0;-1.190756226E1;-4.337096214E0
5.962992082E2;8.208520889E0;-1.360385418E1;-4.328118324E0
5.963158742E2;8.243835449E0;-1.359906578E1;-2.749142170E0
5.963325402E2;8.812458038E0;-1.341531086E1;-1.376067400E0
5.963492062E2;9.350554466E0;-1.234689808E1;-3.495534360E-1
5.963658722E2;9.879673004E0;-1.078528023E1;-1.358709484E-1
5.963825382E2;1.042974091E1;-9.458293915E0;-1.332971811E0
5.963992042E2;1.056740761E1;-8.139687538E0;-2.342127800E0
5.964158701E2;1.041417885E1;-7.304111004E0;-2.968211651E0
5.964325361E2;1.016099167E1;-6.858190536E0;-3.343502760E0
5.964492021E2;9.834781647E0;-6.773196697E0;-3.427299738E0
5.964658681E2;9.941324234E0;-7.301117897E0;-3.853467703E0
5.964825341E2;9.487024307E0;-7.249642849E0;-3.786429882E0
5.964992001E2;9.373898506E0;-7.400477409E0;-3.450044632E0
5.965158661E2;9.027935982E0;-7.445967197E0;-2.726995707E0
5.965325321E2;8.573038101E0;-7.510610580E0;-1.881842494E0
5.965491981E2;7.901463985E0;-7.165246964E0;-9.983820915E-1
5.965658640E2;7.255628109E0;-6.751050472E0;-3.758896589E-1
5.965825300E2;6.639121532E0;-6.323685169E0;1.119289324E-1
5.965991960E2;6.184821606E0;-6.116586685E0;4.129997790E-1
5.966158620E2;5.957372189E0;-6.178237438E0;7.757213712E-1
5.966325280E2;5.572504520E0;-6.173449039E0;8.014590144E-1
5.966491940E2;5.311536312E0;-6.138134480E0;2.717418969E-1
5.966658600E2;5.143343925E0;-5.852625847E0;-3.722983599E-1
5.966825260E2;5.189432144E0;-5.676053524E0;-9.211691022E-1
5.966991920E2;5.417479992E0;-5.695207119E0;-9.965864420E-1
5.967158580E2;5.825691223E0;-5.673659325E0;-5.171475410E-1
5.967325239E2;6.382941723E0;-5.653907299E0;-2.513911724E-1
5.967491899E2;6.509235859E0;-5.458181381E0;-7.631517649E-1
5.967658559E2;6.456563473E0;-5.448006153E0;-1.343745708E0
5.967825219E2;6.448782444E0;-5.560533524E0;-1.413776159E0
5.967991879E2;6.763021469E0;-5.985504150E0;-1.334168911E0
5.968158539E2;7.271789074E0;-6.536170483E0;-1.208473325E0
5.968325199E2;7.732074261E0;-7.188590527E0;-1.309029818E0
5.968491859E2;8.116343498E0;-7.655459881E0;-1.639429569E0
5.968658519E2;8.685564995E0;-7.816470146E0;-2.104503393E0
5.968825179E2;9.230246544E0;-7.593809128E0;-2.393004656E0
5.968991838E2;9.580398560E0;-7.313687801E0;-2.601300240E0
5.969158498E2;9.934141159E0;-7.832630634E0;-2.934692621E0
5.969325158E2;9.837176323E0;-8.856152534E0;-3.056198359E0
5.969491818E2;9.562441826E0;-9.810839653E0;-2.676118851E0
5.969658478E2;9.727641106E0;-1.090259552E1;-2.127846718E0
5.969825138E2;9.762357712E0;-1.120366669E1;-1.446097851E0
5.969991798E2;1.024838066E1;-1.064521885E1;-9.397241473E-1
5.970158458E2;1.056202126E1;-9.766547203E0;-1.006761789E0
5.970325118E2;1.015261269E1;-8.619724274E0;-1.037287831E0
5.970491777E2;9.472659111E0;-7.750030994E0;-1.082179189E0
5.970658437E2;8.801684380E0;-7.643488884E0;-1.078587890E0
5.970825097E2;8.057685852E0;-7.794922352E0;-1.238400817E0
5.970991757E2;7.489661694E0;-7.939172745E0;-1.428141356E0
5.971158417E2;7.238270283E0;-8.159439087E0;-1.586158633E0
5.971325077E2;7.104195118E0;-8.484452248E0;-1.692102075E0
5.971491737E2;6.924031258E0;-8.793902397E0;-1.526902080E0
5.971658397E2;6.763619900E0;-9.045892715E0;-1.116895080E0
5.971825057E2;6.718728542E0;-8.978855133E0;-6.003460884E-1
5.971991717E2;6.999448776E0;-8.763377190E0;-3.393780887E-1
5.972158376E2;7.195773125E0;-8.371326447E0;-5.524620414E-1
5.972325036E2;7.281365871E0;-8.008605003E0;-7.817068696E-1
5.972491696E2;7.326855659E0;-7.796717644E0;-1.106121182E0
5.972658356E2;7.207145691E0;-7.726687431E0;-1.219845772E0
5.972825016E2;7.047332764E0;-7.809287548E0;-1.169567585E0
5.972991676E2;6.791152954E0;-7.934384346E0;-1.168370485E0
5.973158336E2;6.151901245E0;-8.140285492E0;-8.313865662E-1
5.973324996E2;5.737105846E0;-7.950545311E0;-3.854664862E-1
5.973491656E2;5.744886875E0;-7.806294441E0;-2.507926226E-1
5.973658315E2;5.496488571E0;-7.505822182E0;6.584054977E-2
5.973824975E2;5.246892929E0;-7.289146900E0;5.985504389E-2
5.973991635E2;5.050568581E0;-7.019799232E0;2.436100245E-1
5.974158295E2;4.953603268E0;-6.908469200E0;4.758476019E-1
5.974324955E2;4.755483150E0;-6.934206486E0;6.859387755E-1
5.974491615E2;4.255693436E0;-7.094019413E0;4.758476019E-1
5.974658275E2;3.618237257E0;-7.244854450E0;2.639607489E-1
5.974824935E2;3.091512918E0;-7.291541100E0;8.020575345E-2
5.974991595E2;2.480392933E0;-7.214926720E0;-2.334346622E-2
5.975158255E2;2.096123695E0;-7.007229805E0;-1.981201917E-1
5.975324914E2;1.964442492E0;-6.832453251E0;-2.460042238E-1
5.975491574E2;2.160168409E0;-6.834248543E0;-4.692635238E-1
5.975658234E2;2.316988707E0;-7.081449986E0;-1.084573388E0
5.975824894E2;2.738966703E0;-7.639298916E0;-2.016516447E0
5.975991554E2;3.327940464E0;-8.218097687E0;-2.852691412E0
5.976158214E2;4.715978622E0;-9.421183586E0;-3.822343111E0
5.976324874E2;5.729923248E0;-1.052191830E1;-5.143942356E0
5.976491534E2;6.165668011E0;-1.149037266E1;-5.829282761E0
5.976658194E2;6.400299549E0;-1.273595619E1;-5.143942356E0
5.976824854E2;6.711545944E0;-1.378222179E1;-2.953846455E0
5.976991513E2;6.946776390E0;-1.422814178E1;-3.776853085E-1
5.977158173E2;7.346607685E0;-1.346558857E1;2.241571426E0
5.977324833E2;8.540716171E0;-1.200811863E1;3.709217072E0
5.977491493E2;1.012986755E1;-1.053807831E1;3.628412724E0
5.977658153E2;1.112645340E1;-9.203310966E0;2.460042238E0
5.977824813E2;1.115757847E1;-7.959523678E0;9.660604000E-1
5.977991473E2;1.099178028E1;-7.241262913E0;-8.128314614E-1
5.978158133E2;1.081341171E1;-6.916848660E0;-2.683301449E0
5.978324793E2;1.008138466E1;-6.509235859E0;-3.991732836E0
5.978491452E2;1.039382839E1;-7.154473305E0;-5.075109005E0
5.978658112E2;9.789890289E0;-7.214328289E0;-4.735731125E0
5.978824772E2;9.558251381E0;-7.448361397E0;-3.381809950E0
5.978991432E2;9.413402557E0;-7.850587368E0;-2.240374327E0
5.979158092E2;8.905233383E0;-7.733271599E0;-1.069609642E0
5.979324752E2;8.300098419E0;-7.341819286E0;-4.171896577E-1
5.979491412E2;7.483675957E0;-6.795342922E0;-7.781155407E-2
5.979658072E2;6.836642742E0;-6.493673325E0;4.740519226E-1
5.979824732E2;6.427833080E0;-6.369174957E0;1.377264500E0
5.979991392E2;6.253654957E0;-6.410475254E0;1.929726601E0
5.980158051E2;6.268020153E0;-6.404489517E0;1.995567083E0
5.980324711E2;6.239289761E0;-6.230311394E0;1.269525409E0
5.980491371E2;6.190208435E0;-5.813121796E0;2.148796022E-1
5.980658031E2;6.078279495E0;-5.498284340E0;-6.266822815E-1
5.980824691E2;6.060921669E0;-5.327697277E0;-7.894880176E-1
5.980991351E2;6.218340397E0;-5.187037945E0;-6.955155730E-1
5.981158011E2;6.639121532E0;-5.175066948E0;-6.739677787E-1
5.981324671E2;6.865373611E0;-5.242702961E0;-9.187749028E-1
5.981491331E2;7.076063156E0;-5.427655220E0;-1.149815321E0
5.981657990E2;7.232883453E0;-5.755661011E0;-1.201889277E0
5.981824650E2;7.586028099E0;-6.490082264E0;-1.211466074E0
5.981991310E2;8.041524887E0;-7.167042732E0;-1.232415318E0
5.982157970E2;8.710105896E0;-7.665635109E0;-1.573589087E0
5.982324630E2;9.270947456E0;-7.909843922E0;-1.890820742E0
5.982491290E2;9.635464668E0;-7.707533836E0;-1.798045516E0
5.982657950E2;9.983820915E0;-7.506421089E0;-1.695094824E0
5.982824610E2;1.033397293E1;-7.941566944E0;-1.659780383E0
5.982991270E2;9.936535835E0;-8.618527412E0;-1.687912226E0
5.983157930E2;9.202713013E0;-8.918401718E0;-1.403600693E0
5.983324589E2;9.293093681E0;-9.661202431E0;-1.441908002E0
5.983491249E2;9.450512886E0;-9.994594574E0;-1.382651448E0
5.983657909E2;9.730634689E0;-9.909601212E0;-1.326986313E0
5.983824569E2;1.016817474E1;-9.557653427E0;-1.258751512E0
5.983991229E2;1.019750404E1;-8.850765228E0;-8.649053574E-1
5.984157889E2;1.012687492E1;-8.224082947E0;-5.231330991E-1
5.984324549E2;9.974843025E0;-7.899069786E0;-1.759738177E-1
5.984491209E2;9.552266121E0;-7.949347973E0;-8.918401599E-2
5.984657869E2;8.936956406E0;-8.313865662E0;-5.075707436E-1
5.984824529E2;8.505401611E0;-8.921394348E0;-9.301473498E-1
5.984991188E2;8.347982407E0;-9.546280861E0;-1.373074651E0
5.985157848E2;8.009202957E0;-1.007180786E1;-1.165976286E0
5.985324508E2;7.659051418E0;-1.024359226E1;-7.625532150E-1
5.985491168E2;7.231686115E0;-9.955090523E0;-1.598129570E-1
5.985657828E2;6.927023888E0;-9.388861656E0;3.100491166E-1
5.985824488E2;6.894702435E0;-8.699930191E0;4.118026793E-1
5.985991148E2;7.012616634E0;-8.129511833E0;2.202665508E-1
5.986157808E2;7.052121162E0;-7.730278969E0;-7.841010392E-2
5.986324468E2;6.942586422E0;-7.499836922E0;-3.998316824E-1
5.986491127E2;6.843825340E0;-7.479485989E0;-6.613982320E-1
5.986657787E2;6.660070419E0;-7.539939880E0;-7.422025204E-1
5.986824447E2;6.205172062E0;-7.712322235E0;-4.124012291E-1
5.986991107E2;5.693411827E0;-7.717110634E0;3.309983909E-1
5.987157767E2;5.610213280E0;-7.501632690E0;7.715315223E-1
5.987324427E2;5.510853767E0;-7.315483093E0;8.637082577E-1
5.987491087E2;5.425261021E0;-7.040748596E0;9.433154464E-1
5.987657747E2;5.310937881E0;-6.776189327E0;8.158242106E-1
5.987824407E2;5.018845081E0;-6.539762020E0;4.818331003E-1
5.987991067E2;4.699219227E0;-6.512827396E0;2.765302956E-1
5.988157726E2;4.287416458E0;-6.648698330E0;2.902969420E-1
5.988324386E2;3.918709517E0;-6.883329868E0;5.075707436E-1
5.988491046E2;3.525461912E0;-7.080851555E0;6.590040326E-1
5.988657706E2;2.889801502E0;-7.138312340E0;5.189431906E-1
5.988824366E2;2.387617588E0;-7.054515362E0;1.334767491E-1
5.988991026E2;2.082955360E0;-6.895899296E0;-3.292027414E-1
5.989157686E2;1.947683096E0;-6.804919720E0;-6.105214357E-1
5.989324346E2;2.169146776E0;-6.971915245E0;-4.788403511E-1
5.989491006E2;3.021482468E0;-7.514800549E0;-7.511807680E-1
5.989657665E2;4.222174644E0;-8.851962090E0;-1.726219416E0
5.989824325E2;4.444236755E0;-9.995792389E0;-3.499125719E0
5.989990985E2;4.644751072E0;-1.118152046E1;-4.995501995E0
5.990157645E2;5.346850872E0;-1.237862110E1;-4.961983204E0
5.990324305E2;6.772598267E0;-1.342189503E1;-3.314173698E0
5.990490965E2;7.806893349E0;-1.369483376E1;-1.250371814E0
5.990657625E2;8.458115578E0;-1.277845287E1;9.666589499E-1
5.990824285E2;9.618106842E0;-1.122222233E1;2.324769735E0
5.990990945E2;1.048061752E1;-9.801861763E0;1.747168660E0
5.991157605E2;1.093012905E1;-8.665214539E0;4.554968774E-1
5.991324264E2;1.105642319E1;-7.413645744E0;-9.953893423E-1
5.991490924E2;1.120785713E1;-6.569090843E0;-2.579153776E0
5.991657584E2;1.100135708E1;-6.192602634E0;-4.305373192E0
5.991824244E2;1.034953499E1;-6.105214119E0;-5.518036366E0
5.991990904E2;1.002452278E1;-6.493074894E0;-5.877765179E0
5.992157564E2;9.767744064E0;-7.075464725E0;-5.380968094E0
5.992324224E2;9.425971985E0;-7.662642479E0;-4.228758812E0
5.992490884E2;8.856152534E0;-8.067262650E0;-2.808398485E0
5.992657544E2;7.996633530E0;-8.052897453E0;-1.499967337E0
5.992824204E2;7.120356083E0;-7.751227856E0;-4.764461517E-1
5.992990863E2;6.565499783E0;-7.501632690E0;5.009866953E-1
5.993157523E2;6.446388245E0;-7.354987621E0;1.468244195E0
5.993324183E2;6.162076473E0;-6.806117058E0;2.087145329E0
5.993490843E2;6.080075264E0;-6.429628849E0;1.637633920E0
5.993657503E2;5.963357925E0;-6.188412666E0;7.523778677E-1
5.993824163E2;5.883750439E0;-6.041169643E0;5.626374111E-2
5.993990823E2;5.897517204E0;-6.040570736E0;-6.254851818E-1
5.994157483E2;5.972934723E0;-5.906495571E0;-1.392228246E0
5.994324143E2;6.075885296E0;-5.570110321E0;-2.127248287E0
5.994490802E2;6.285377979E0;-5.298368454E0;-2.596511841E0
5.994657462E2;6.657077789E0;-5.258265495E0;-2.563591480E0
5.994824122E2;6.897695065E0;-5.341464043E0;-2.243965626E0
5.994990782E2;7.034763336E0;-5.588066578E0;-1.708861470E0
5.995157442E2;7.262212276E0;-5.938218594E0;-1.166574836E0
5.995324102E2;7.545925140E0;-6.285976410E0;-7.266402245E-1
5.995490762E2;7.703343868E0;-6.840234280E0;-5.458779931E-1
5.995657422E2;7.978078842E0;-7.354389191E0;-5.596446395E-1
5.995824082E2;8.622118950E0;-7.668029308E0;-8.122329116E-1
5.995990742E2;9.436147690E0;-7.741052628E0;-1.057638645E0
5.996157401E2;9.981427193E0;-7.445967197E0;-1.377264500E0
5.996324061E2;1.014722538E1;-7.006631374E0;-1.940500498E0
5.996490721E2;9.999382973E0;-6.946177483E0;-2.379237890E0
5.996657381E2;9.863512039E0;-7.875726700E0;-2.799420357E0
5.996824041E2;9.176975250E0;-8.921992302E0;-2.454655409E0
5.996990701E2;8.825626373E0;-9.692327499E0;-1.710058570E0
5.997157361E2;9.323619843E0;-1.075894356E1;-1.307832718E0
5.997324021E2;9.697713852E0;-1.066377449E1;-4.950011969E-1
5.997490681E2;1.056561184E1;-1.031900978E1;-3.351882473E-2
5.997657340E2;1.121563816E1;-9.664195061E0;1.215057373E-1
5.997824000E2;1.133474922E1;-8.723274231E0;1.119289324E-1
5.997990660E2;1.122820759E1;-8.065466881E0;-3.268085420E-1
5.998157320E2;1.059972954E1;-7.741052628E0;-1.095945835E0
5.998323980E2;9.792284966E0;-7.947552681E0;-1.801038265E0
5.998490640E2;9.078812599E0;-8.340201378E0;-2.006939650E0
5.998657300E2;8.558672905E0;-8.853757858E0;-1.899798989E0
5.998823960E2;8.127118111E0;-9.347561836E0;-1.637035370E0
5.998990620E2;7.868544102E0;-9.712677956E0;-1.313818216E0
5.999157280E2;7.593210697E0;-9.803058624E0;-8.858546019E-1
5.999323939E2;7.249642849E0;-9.634267807E0;-3.441664875E-1
5.999490599E2;6.980893612E0;-9.387664795E0;6.165069342E-2
5.999657259E2;6.822277546E0;-9.056067467E0;3.992331326E-1
5.999823919E2;6.816292286E0;-8.819042206E0;4.578910768E-1
5.999990579E2;6.738480568E0;-8.715493202E0;2.968810201E-1
6.000157239E2;6.628945827E0;-8.684967041E0;-6.584054790E-3
6.000323899E2;6.126761913E0;-8.595184326E0;-1.669955701E-1
6.000490559E2;5.190629482E0;-8.459313393E0;-3.950432688E-2
6.000657219E2;4.566341400E0;-8.075043678E0;-1.137245819E-2
6.000823879E2;4.102464676E0;-7.705738068E0;1.735796221E-2
6.000990538E2;4.687847137E0;-7.440580368E0;-7.182605099E-3
6.001157198E2;5.425859451E0;-7.192182064E0;1.065419763E-1
6.001323858E2;5.513247967E0;-6.889315605E0;2.735375464E-1
6.001490518E2;5.158307552E0;-6.663063526E0;2.364274114E-1
6.001657178E2;4.587889194E0;-6.684611320E0;2.621650994E-1
6.001823838E2;3.831321239E0;-6.846818447E0;2.029085904E-1
6.001990498E2;2.975394249E0;-6.953958988E0;5.027823523E-2
6.002157158E2;2.203862667E0;-6.912658691E0;-2.519897223E-1
6.002323818E2;1.741781712E0;-6.818088055E0;-7.386112213E-1
6.002490477E2;1.442506552E0;-6.782175064E0;-1.046266198E0
6.002657137E2;1.316212416E0;-6.755838871E0;-1.110311031E0
6.002823797E2;1.344344258E0;-6.877943039E0;-1.063025594E0
6.002990457E2;1.328183413E0;-7.205349922E0;-9.971849918E-1
6.003157117E2;1.288080573E0;-7.781155586E0;-1.332971811E0
6.003323777E2;1.449090600E0;-8.376712799E0;-1.842338204E0
6.003490437E2;2.248155355E0;-9.135675430E0;-2.385822058E0
6.003657097E2;3.364451885E0;-1.040998936E1;-2.916137695E0
6.003823757E2;4.460996151E0;-1.179323864E1;-3.214215755E0
6.003990417E2;5.616796970E0;-1.358529854E1;-3.491943121E0
6.004157076E2;6.459556103E0;-1.525286007E1;-3.250128746E0
6.004323736E2;7.323264599E0;-1.668579102E1;-2.208052635E0
6.004490396E2;8.310274124E0;-1.680909157E1;-6.314706802E-1
6.004657056E2;9.932345390E0;-1.571075153E1;7.314286232E-1
6.004823716E2;1.163462353E1;-1.381155109E1;9.103952050E-1
6.004990376E2;1.268268490E1;-1.154244614E1;1.705868691E-1
6.005157036E2;1.290773964E1;-9.561842918E0;-7.966706157E-1
6.005323696E2;1.252586460E1;-8.081627846E0;-1.360505104E0
6.005490356E2;1.194826317E1;-7.420828342E0;-1.709460020E0
6.005657015E2;1.141615200E1;-7.253832817E0;-2.108693123E0
6.005823675E2;1.058356857E1;-7.214926720E0;-2.651578426E0
6.005990335E2;9.937133789E0;-7.630919456E0;-3.262698412E0
6.006156995E2;9.297284126E0;-8.082226753E0;-3.394978046E0
6.006323655E2;8.467693329E0;-8.223484039E0;-3.069965124E0
6.006490315E2;7.472901821E0;-8.124723434E0;-2.464830637E0
6.006656975E2;6.574477673E0;-7.803900242E0;-1.449689150E0
6.006823635E2;6.099228859E0;-7.454347134E0;-1.747767180E-1
6.006990295E2;5.773617268E0;-6.980295181E0;9.181763530E-1
6.007156955E2;5.619790077E0;-6.484096527E0;1.593341231E0
6.007323614E2;5.532401562E0;-6.003460884E0;1.866280198E0
6.007490274E2;5.778405666E0;-5.805939198E0;1.312022567E0
6.007656934E2;6.521805286E0;-5.801150799E0;3.160346150E-1
6.007823594E2;7.010821342E0;-5.612607479E0;-9.678560495E-1
6.007990254E2;7.307103634E0;-5.297770023E0;-2.560000181E0
6.008156914E2;7.729680061E0;-4.789001942E0;-3.468001127E0
6.008323574E2;8.288127899E0;-4.322132587E0;-3.465606928E0
6.008490234E2;8.825626373E0;-4.209605217E0;-2.989160776E0
6.008656894E2;9.159018517E0;-4.296394825E0;-2.480392933E0
6.008823554E2;9.336788177E0;-4.691438198E0;-2.355295897E0
6.008990213E2;9.450512886E0;-5.354631901E0;-2.598307371E0
6.009156873E2;9.609128952E0;-6.145915985E0;-2.781463861E0
6.009323533E2;1.001614285E1;-6.913257599E0;-2.816179752E0
6.009490193E2;1.100315285E1;-7.417236805E0;-2.394201756E0
6.009656853E2;1.181179428E1;-7.493252754E0;-1.346139908E0
6.009823513E2;1.159152794E1;-6.969521046E0;-4.201824069E-1
6.009990173E2;1.314536476E1;-9.066243172E0;-9.457096457E-2
6.010156833E2;1.245822811E1;-1.001494598E1;2.011129409E-1
6.010323493E2;1.121025085E1;-1.089780712E1;3.675099611E-1
6.010490152E2;1.065838718E1;-1.170405483E1;1.753752679E-1
6.010656812E2;1.103846741E1;-1.223496914E1;-4.417302012E-1
6.010823472E2;1.113662910E1;-1.208233929E1;-2.245761156E0
6.010990132E2;1.121743393E1;-1.205420685E1;-4.152144432E0
6.011156792E2;1.107617569E1;-1.191474438E1;-4.283825397E0
6.011323452E2;1.106480312E1;-1.148558426E1;-2.021304846E0
6.011490112E2;1.145206547E1;-1.102589703E1;9.391255975E-1
6.011656772E2;1.200452709E1;-1.084453678E1;2.987963676E0
6.011823432E2;1.207934570E1;-1.108096409E1;4.089296341E0
6.011990092E2;1.169507694E1;-1.188840866E1;4.085106850E0
6.012156751E2;1.078288555E1;-1.269705009E1;3.544017076E0
6.012323411E2;9.460089684E0;-1.296699619E1;3.014299870E0
6.012490071E2;8.167819023E0;-1.260247898E1;2.280477047E0
6.012656731E2;7.740454197E0;-1.219187355E1;2.254140854E0
6.012823391E2;7.641094685E0;-1.178306389E1;3.666121244E0
6.012990051E2;7.256227016E0;-1.127130318E1;4.276642799E0
6.013156711E2;7.199963093E0;-1.086967564E1;4.018068790E0
6.013323371E2;7.275979042E0;-1.041357994E1;4.024054527E0
6.013490031E2;7.352593422E0;-1.001255131E1;4.095880508E0
6.013656690E2;7.244854450E0;-9.767146111E0;3.730166197E0
6.013823350E2;6.828263283E0;-9.442731857E0;3.451840401E0
6.013990010E2;5.893926144E0;-8.604761124E0;2.907159328E0
6.014156670E2;5.117606163E0;-7.903259754E0;1.218648672E0
6.014323330E2;4.256291866E0;-6.649895191E0;1.110311031E0
6.014489990E2;3.683479309E0;-5.728725910E0;1.833958507E0
6.014656650E2;3.135207176E0;-4.718971729E0;2.750339270E0
6.014823310E2;3.215412855E0;-3.760093689E0;3.150769472E0
6.014989970E2;3.330334663E0;-2.756923199E0;3.570353270E0
6.015156630E2;3.807977915E0;-1.741183162E0;3.993528366E0
6.015323289E2;4.051588058E0;-9.965864420E-1;3.640383720E0
6.015489949E2;4.033032894E0;-1.233013868E-1;4.057573318E0
6.015656609E2;4.394556999E0;7.679402232E-1;4.413711071E0
6.015823269E2;4.886565685E0;1.611896276E0;4.717175961E0
6.015989929E2;4.717774391E0;2.232593060E0;4.887762547E0
6.016156589E2;4.300584793E0;2.465429306E0;5.350442410E0
6.016323249E2;4.015674591E0;2.530072689E0;5.792770863E0
6.016489909E2;3.558382273E0;2.868852139E0;7.145494938E0
6.016656569E2;3.279457808E0;2.974795580E0;7.970297337E0
6.016823229E2;3.078943491E0;3.315969467E0;8.085817337E0
6.016989888E2;3.332130194E0;3.343502760E0;7.677606106E0
6.017156548E2;3.511096716E0;3.616441727E0;8.226476669E0
6.017323208E2;3.872621298E0;3.690063477E0;8.993818283E0
6.017489868E2;4.306570530E0;3.421314240E0;9.365518570E0
6.017656528E2;6.771400928E0;1.676539779E0;1.170764637E1
6.017823188E2;5.424662590E0;2.530072689E0;1.381155109E1
6.017989848E2;4.985326290E0;9.481038451E-1;1.335964584E1
6.018156508E2;2.376245260E0;6.081272364E-1;1.114560699E1
6.018323168E2;9.498994946E-1;5.357026458E-1;9.408015251E0
6.018489827E2;6.697779298E-1;8.409633636E-1;8.690952301E0
6.018656487E2;1.435323954E0;1.495178938E0;8.167220116E0
6.018823147E2;1.319803715E0;2.127248287E0;7.010821342E0
6.018989807E2;6.847416759E-1;2.477400303E0;5.621585369E0
6.019156467E2;-5.925649032E-2;2.659958124E0;4.887762547E0
6.019323127E2;2.513911761E-2;2.488174200E0;5.510853767E0
6.019489787E2;5.039794445E-1;2.607884169E0;6.776787758E0
6.019656447E2;1.198297977E0;2.207453966E0;7.511807919E0
6.019823107E2;1.436521053E0;2.273294449E0;8.008006096E0
6.019989767E2;2.342127800E0;1.908777356E0;7.944559574E0
6.020156426E2;1.388636947E0;2.400187254E0;8.300098419E0
6.020323086E2;1.408987641E0;1.981800437E0;8.127716064E0
6.020489746E2;1.032499433E0;2.138022184E0;8.179191589E0
6.020656406E2;9.876081944E-1;2.395398855E0;8.268375397E0
6.020823066E2;8.912416101E-1;2.747346401E0;8.159439087E0
6.020989726E2;1.049857497E0;3.047220230E0;7.767388821E0
6.021156386E2;1.155800819E0;3.062782526E0;7.508216381E0
6.021323046E2;1.025316834E0;2.964021683E0;7.771578789E0
6.021489706E2;1.447893500E0;2.413953781E0;8.197148323E0
6.021656365E2;1.371877551E0;3.309385300E0;8.872911453E0
6.021823025E2;2.323572636E0;3.378218651E0;8.386289597E0
