"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
1.009621660E3;-1.490443420E1;-1.429376221E1;1.044952393E0
1.009636738E3;-1.471298218E1;-1.452185822E1;1.189483643E0
1.009651816E3;-1.483785248E1;-1.437660217E1;1.227935791E0
1.009666894E3;-1.463331604E1;-1.431017303E1;1.308258057E0
1.009681973E3;-1.475183868E1;-1.440903473E1;1.479278564E0
1.009697051E3;-1.479816437E1;-1.442361450E1;1.492065430E0
1.009712129E3;-1.487102509E1;-1.441720581E1;1.386657715E0
1.009727208E3;-1.486712646E1;-1.456127930E1;1.550354004E0
1.009742286E3;-1.476274872E1;-1.423715973E1;1.270385742E0
1.009757364E3;-1.478187561E1;-1.442103577E1;1.543243408E0
1.009772442E3;-1.493713379E1;-1.443470001E1;1.171295166E0
1.009787521E3;-1.484889221E1;-1.456097412E1;1.501068115E0
1.009802599E3;-1.481787872E1;-1.461097717E1;1.623687744E0
1.009817677E3;-1.497639465E1;-1.452496338E1;1.247039795E0
1.009832756E3;-1.491577911E1;-1.461246490E1;1.425720215E0
1.009847834E3;-1.481063080E1;-1.461437988E1;1.779296875E0
1.009862912E3;-1.495355988E1;-1.446740723E1;1.383178711E0
1.009877990E3;-1.510338593E1;-1.452378845E1;1.500885010E0
1.009893069E3;-1.504771423E1;-1.432342529E1;1.595367432E0
1.009908147E3;-1.512867737E1;-1.421197510E1;1.455322266E0
1.009923225E3;-1.511722565E1;-1.431748199E1;1.332031250E0
1.009938303E3;-1.486700439E1;-1.442389679E1;1.562957764E0
1.009953382E3;-1.478579712E1;-1.460251617E1;1.167572021E0
1.009968460E3;-1.502705383E1;-1.452516174E1;1.057006836E0
1.009983538E3;-1.500090790E1;-1.445085907E1;8.699645996E-1
1.009998617E3;-1.482389832E1;-1.419567108E1;1.034698486E0
1.010013695E3;-1.470545959E1;-1.441379547E1;1.265991211E0
1.010028773E3;-1.457323456E1;-1.420781708E1;9.714660645E-1
1.010043851E3;-1.463419342E1;-1.430038452E1;1.219146729E0
1.010058930E3;-1.470592499E1;-1.419028473E1;1.075134277E0
1.010074008E3;-1.459474945E1;-1.425132751E1;1.225860596E0
1.010089086E3;-1.486306000E1;-1.431389618E1;1.439971924E0
1.010104165E3;-1.484576416E1;-1.444692993E1;1.510498047E0
1.010119243E3;-1.477473450E1;-1.442444611E1;1.692718506E0
1.010134321E3;-1.482916260E1;-1.442740631E1;1.896148682E0
1.010149399E3;-1.488768005E1;-1.461777496E1;1.503662109E0
1.010164478E3;-1.486087799E1;-1.454229736E1;1.808380127E0
1.010179556E3;-1.497672272E1;-1.455841827E1;1.784149170E0
1.010194634E3;-1.488602448E1;-1.423212433E1;1.816406250E0
1.010209712E3;-1.464762115E1;-1.431809235E1;2.063140869E0
1.010224791E3;-1.480455780E1;-1.449311066E1;1.776519775E0
1.010239869E3;-1.493040466E1;-1.421417236E1;1.572052002E0
1.010254947E3;-1.505940247E1;-1.431751251E1;1.977539062E0
1.010270026E3;-1.492968750E1;-1.414250183E1;1.962280273E0
1.010285104E3;-1.472207642E1;-1.414990997E1;1.516662598E0
1.010300182E3;-1.473666382E1;-1.415965271E1;1.641326904E0
1.010315260E3;-1.481486511E1;-1.417778778E1;1.753021240E0
1.010330339E3;-1.496027374E1;-1.425491333E1;1.515777588E0
1.010345417E3;-1.484757996E1;-1.414114380E1;1.610076904E0
1.010360495E3;-1.488410950E1;-1.412734985E1;1.592773438E0
1.010375573E3;-1.501423645E1;-1.419538116E1;1.293884277E0
1.010390652E3;-1.480904388E1;-1.412450409E1;1.429046631E0
1.010405730E3;-1.475665283E1;-1.427001190E1;1.525878906E0
1.010420808E3;-1.489675140E1;-1.439723206E1;1.684509277E0
1.010435887E3;-1.496918488E1;-1.422274017E1;1.321563721E0
1.010450965E3;-1.498163605E1;-1.410617065E1;1.394958496E0
1.010466043E3;-1.503308868E1;-1.424802399E1;1.149841309E0
1.010481121E3;-1.499433136E1;-1.429542542E1;1.396270752E0
1.010496200E3;-1.489407349E1;-1.421930695E1;1.582244873E0
1.010511278E3;-1.482257080E1;-1.421833038E1;1.817504883E0
1.010526356E3;-1.477832794E1;-1.430454254E1;1.608886719E0
1.010541433E3;-1.499699402E1;-1.423828888E1;1.822479248E0
1.010556512E3;-1.488195801E1;-1.401338196E1;1.757659912E0
1.010571590E3;-1.479232788E1;-1.452454376E1;1.602569580E0
1.010586668E3;-1.495660400E1;-1.426938629E1;1.099182129E0
1.010601747E3;-1.499674225E1;-1.449795532E1;1.462951660E0
1.010616825E3;-1.483351135E1;-1.455781555E1;1.562255859E0
1.010631903E3;-1.506877899E1;-1.431030273E1;1.279479980E0
1.010646981E3;-1.498899841E1;-1.427330017E1;1.479888916E0
1.010662060E3;-1.483045197E1;-1.425490570E1;1.170745850E0
1.010677138E3;-1.467931366E1;-1.443176270E1;1.410919189E0
1.010692216E3;-1.500605011E1;-1.430252838E1;1.457275391E0
1.010707295E3;-1.496508789E1;-1.430393982E1;1.316375732E0
1.010722373E3;-1.522360229E1;-1.409559631E1;9.295654297E-1
1.010737451E3;-1.527978516E1;-1.422032166E1;1.189636230E0
1.010752529E3;-1.488240814E1;-1.418637848E1;1.242645264E0
1.010767608E3;-1.513451385E1;-1.449814606E1;1.209960938E0
1.010782686E3;-1.500556946E1;-1.418790436E1;1.386016846E0
1.010797764E3;-1.494460297E1;-1.431156158E1;1.182067871E0
1.010812842E3;-1.505316925E1;-1.416642761E1;5.349426270E-1
1.010827921E3;-1.499087524E1;-1.468041992E1;1.070587158E0
1.010842999E3;-1.497429657E1;-1.459447479E1;1.367645264E0
1.010858077E3;-1.482358551E1;-1.446672058E1;1.025085449E0
1.010873155E3;-1.469368744E1;-1.448627472E1;1.229553223E0
1.010888234E3;-1.497657776E1;-1.440319061E1;1.521362305E0
1.010903312E3;-1.501986694E1;-1.435979462E1;1.357055664E0
1.010918390E3;-1.461216736E1;-1.424337006E1;1.420806885E0
1.010933469E3;-1.455587006E1;-1.441516876E1;1.477294922E0
1.010948547E3;-1.470403290E1;-1.448274994E1;1.793090820E0
1.010963625E3;-1.471841431E1;-1.444799805E1;1.772827148E0
1.010978703E3;-1.481654358E1;-1.453137970E1;1.543853760E0
1.010993782E3;-1.483050537E1;-1.447499084E1;1.377380371E0
1.011008860E3;-1.476477814E1;-1.461903381E1;1.633819580E0
1.011023938E3;-1.484162903E1;-1.448940277E1;1.524475098E0
1.011039016E3;-1.487745667E1;-1.445417023E1;1.301635742E0
1.011054095E3;-1.475946808E1;-1.440502930E1;1.245361328E0
1.011069173E3;-1.497073364E1;-1.431797028E1;1.485931396E0
1.011084251E3;-1.473129272E1;-1.414755249E1;1.651580811E0
1.011099329E3;-1.480564117E1;-1.430316925E1;1.405822754E0
1.011114408E3;-1.481469727E1;-1.453739166E1;2.000396729E0
1.011129486E3;-1.486711121E1;-1.432390594E1;2.140319824E0
1.011144564E3;-1.478313446E1;-1.430812836E1;1.744476318E0
1.011159643E3;-1.464414215E1;-1.439011383E1;1.665679932E0
1.011174721E3;-1.454048157E1;-1.426377869E1;1.495819092E0
1.011189799E3;-1.464607239E1;-1.443060303E1;1.688537598E0
1.011204877E3;-1.472222137E1;-1.432095337E1;1.526031494E0
1.011219956E3;-1.492243958E1;-1.478977203E1;1.766540527E0
1.011235034E3;-1.480448151E1;-1.439058685E1;1.720153809E0
1.011250112E3;-1.466754913E1;-1.427307129E1;1.627227783E0
1.011265190E3;-1.493974304E1;-1.417597961E1;1.659912109E0
1.011280269E3;-1.477444458E1;-1.421466827E1;1.410430908E0
1.011295347E3;-1.481697083E1;-1.412976074E1;1.399841309E0
1.011310425E3;-1.477028656E1;-1.406542969E1;1.315429688E0
1.011325503E3;-1.464884949E1;-1.416622925E1;1.317596436E0
1.011340582E3;-1.466387177E1;-1.428182220E1;1.510253906E0
1.011355660E3;-1.472499084E1;-1.430261993E1;1.663330078E0
1.011370738E3;-1.474078369E1;-1.434217072E1;1.646118164E0
1.011385817E3;-1.473890686E1;-1.423637390E1;1.619384766E0
1.011400895E3;-1.484973907E1;-1.414588165E1;1.848968506E0
1.011415973E3;-1.497182465E1;-1.426244354E1;1.733917236E0
1.011431051E3;-1.491403961E1;-1.418085480E1;1.784545898E0
1.011446130E3;-1.484442902E1;-1.419618988E1;1.515106201E0
1.011461208E3;-1.460822296E1;-1.435680389E1;1.694458008E0
1.011476286E3;-1.488249207E1;-1.461395264E1;1.471038818E0
1.011491364E3;-1.461540222E1;-1.441840363E1;1.827545166E0
1.011506443E3;-1.493003082E1;-1.426577759E1;1.595153809E0
1.011521521E3;-1.518468475E1;-1.427127075E1;1.750579834E0
1.011536599E3;-1.483422089E1;-1.420166016E1;2.014068604E0
1.011551677E3;-1.471110535E1;-1.434904480E1;1.656158447E0
1.011566756E3;-1.495925903E1;-1.424903870E1;1.575042725E0
1.011581834E3;-1.519573212E1;-1.431145477E1;1.505737305E0
1.011596912E3;-1.480114746E1;-1.420055389E1;1.248107910E0
1.011611991E3;-1.476711273E1;-1.437034607E1;1.615631104E0
1.011627069E3;-1.495721436E1;-1.414745331E1;1.495086670E0
1.011642147E3;-1.497559357E1;-1.409290314E1;1.200378418E0
1.011657225E3;-1.505525208E1;-1.423908234E1;1.228485107E0
1.011672304E3;-1.517543030E1;-1.427469635E1;1.763549805E0
1.011687382E3;-1.499966431E1;-1.424337006E1;1.546752930E0
1.011702460E3;-1.485650635E1;-1.442627716E1;1.268920898E0
1.011717538E3;-1.494881439E1;-1.456609344E1;1.544952393E0
1.011732617E3;-1.513948822E1;-1.434738922E1;1.438690186E0
1.011747695E3;-1.491985321E1;-1.445061493E1;1.663116455E0
1.011762773E3;-1.497164154E1;-1.416898346E1;1.665588379E0
1.011777852E3;-1.492791748E1;-1.449119568E1;1.632171631E0
1.011792930E3;-1.504047394E1;-1.427343750E1;1.121185303E0
1.011808008E3;-1.483320618E1;-1.446669769E1;8.954467773E-1
1.011823086E3;-1.449642181E1;-1.423545074E1;1.494079590E0
1.011838165E3;-1.454811096E1;-1.446666718E1;1.207672119E0
1.011853243E3;-1.466962433E1;-1.425774384E1;1.638641357E0
1.011868321E3;-1.453479767E1;-1.439608765E1;1.593170166E0
1.011883399E3;-1.462949371E1;-1.413683319E1;1.285339355E0
1.011898478E3;-1.476499939E1;-1.412023163E1;1.644378662E0
1.011913556E3;-1.461345673E1;-1.436748505E1;1.570709229E0
1.011928634E3;-1.471272278E1;-1.420651245E1;1.478332520E0
1.011943712E3;-1.454694366E1;-1.415670013E1;1.559570312E0
1.011958791E3;-1.446592712E1;-1.438334656E1;1.629211426E0
1.011973869E3;-1.465351105E1;-1.434807587E1;2.086791992E0
1.011988947E3;-1.460410309E1;-1.455893707E1;2.034912109E0
1.012004026E3;-1.472302246E1;-1.422155762E1;1.600463867E0
1.012019104E3;-1.458528137E1;-1.429946136E1;1.570495605E0
1.012034182E3;-1.468891144E1;-1.418573761E1;1.618469238E0
1.012049260E3;-1.474793243E1;-1.442814636E1;1.572265625E0
1.012064339E3;-1.479541779E1;-1.418487549E1;1.718109131E0
1.012079417E3;-1.473361969E1;-1.432703400E1;1.337097168E0
1.012094495E3;-1.451277924E1;-1.417061615E1;1.405975342E0
1.012109573E3;-1.441393280E1;-1.411333466E1;1.543853760E0
1.012124652E3;-1.426251221E1;-1.414022827E1;1.972778320E0
1.012139730E3;-1.448686218E1;-1.404858398E1;1.496398926E0
1.012154808E3;-1.454975891E1;-1.394992828E1;1.822204590E0
1.012169886E3;-1.445687866E1;-1.403466034E1;1.735046387E0
1.012184965E3;-1.438395691E1;-1.425437164E1;1.676086426E0
1.012200043E3;-1.442514801E1;-1.383069611E1;1.782958984E0
1.012215121E3;-1.444576263E1;-1.380536652E1;1.702850342E0
1.012230199E3;-1.455144501E1;-1.405155182E1;1.579101562E0
1.012245278E3;-1.464402008E1;-1.397660828E1;1.861083984E0
1.012260356E3;-1.480052185E1;-1.409674072E1;1.344543457E0
1.012275434E3;-1.478632355E1;-1.427366638E1;1.585083008E0
1.012290513E3;-1.496743774E1;-1.425306702E1;1.719360352E0
1.012305591E3;-1.500954437E1;-1.422405243E1;1.454833984E0
1.012320669E3;-1.461962891E1;-1.422057343E1;1.191955566E0
1.012335747E3;-1.467163086E1;-1.401351166E1;1.426879883E0
1.012350826E3;-1.467300415E1;-1.415556335E1;1.260314941E0
1.012365904E3;-1.481787109E1;-1.418211365E1;1.515594482E0
1.012380982E3;-1.499667358E1;-1.389430237E1;1.464019775E0
1.012396060E3;-1.495503998E1;-1.421096802E1;1.761566162E0
1.012411139E3;-1.492964935E1;-1.418905640E1;1.407104492E0
1.012426217E3;-1.499777985E1;-1.413508606E1;1.688446045E0
1.012441295E3;-1.478054047E1;-1.441033936E1;1.748138428E0
1.012456373E3;-1.494438171E1;-1.449355316E1;1.725585938E0
1.012471452E3;-1.470566559E1;-1.425336456E1;1.527526855E0
1.012486530E3;-1.489289856E1;-1.416725159E1;1.455688477E0
1.012501608E3;-1.464775848E1;-1.410957336E1;1.466979980E0
1.012516687E3;-1.486073303E1;-1.417743683E1;1.865966797E0
1.012531765E3;-1.456562042E1;-1.431214142E1;1.812774658E0
1.012546844E3;-1.469152069E1;-1.401367950E1;1.760437012E0
1.012561922E3;-1.483603668E1;-1.428281403E1;1.630950928E0
1.012577001E3;-1.487808228E1;-1.414401245E1;1.278533936E0
1.012592079E3;-1.498042297E1;-1.405081940E1;1.608337402E0
1.012607157E3;-1.510208893E1;-1.418837738E1;1.549896240E0
1.012622235E3;-1.494914246E1;-1.426075745E1;1.309387207E0
1.012637314E3;-1.488185883E1;-1.408457184E1;1.172393799E0
1.012652392E3;-1.475856018E1;-1.424623108E1;1.415222168E0
1.012667470E3;-1.475823975E1;-1.433313751E1;1.723846436E0
1.012682548E3;-1.484338379E1;-1.423619080E1;1.863861084E0
1.012697627E3;-1.491312408E1;-1.397545624E1;1.663177490E0
1.012712705E3;-1.501647186E1;-1.410234070E1;1.742828369E0
1.012727783E3;-1.465776825E1;-1.417796326E1;1.933410645E0
1.012742861E3;-1.455853271E1;-1.421830750E1;1.614990234E0
1.012757940E3;-1.465468597E1;-1.426802063E1;1.315216064E0
1.012773018E3;-1.476214600E1;-1.422486877E1;1.155151367E0
1.012788096E3;-1.473648071E1;-1.415707397E1;1.464965820E0
1.012803174E3;-1.478913116E1;-1.401423645E1;1.669494629E0
1.012818253E3;-1.488607025E1;-1.390274811E1;1.623626709E0
1.012833331E3;-1.477988434E1;-1.421385193E1;1.689331055E0
1.012848409E3;-1.477860260E1;-1.417691040E1;1.582550049E0
1.012863487E3;-1.467416382E1;-1.406565094E1;1.755615234E0
1.012878566E3;-1.471301270E1;-1.415838623E1;2.145904541E0
1.012893644E3;-1.473986816E1;-1.407850647E1;2.172088623E0
1.012908722E3;-1.487689209E1;-1.406333923E1;2.048004150E0
1.012923800E3;-1.491014099E1;-1.433138275E1;1.804351807E0
1.012938879E3;-1.489437103E1;-1.405312347E1;1.643188477E0
1.012953957E3;-1.478919220E1;-1.409433746E1;1.314575195E0
1.012969035E3;-1.482804108E1;-1.405033875E1;1.345062256E0
1.012984113E3;-1.493970490E1;-1.390541077E1;1.552215576E0
1.012999192E3;-1.499941254E1;-1.366292572E1;1.268218994E0
1.013014270E3;-1.492485046E1;-1.404501343E1;1.221221924E0
1.013029348E3;-1.487382507E1;-1.397519684E1;1.603179932E0
1.013044427E3;-1.498727417E1;-1.396281433E1;1.593963623E0
1.013059505E3;-1.495033264E1;-1.387607574E1;1.717864990E0
1.013074583E3;-1.481807709E1;-1.370114899E1;1.775939941E0
1.013089661E3;-1.513838196E1;-1.384286499E1;1.934906006E0
1.013104740E3;-1.496297455E1;-1.390070343E1;1.870727539E0
1.013119818E3;-1.494213867E1;-1.385464478E1;1.920410156E0
1.013134896E3;-1.493763733E1;-1.391509247E1;1.969390869E0
1.013149974E3;-1.517562866E1;-1.406481171E1;1.517700195E0
1.013165053E3;-1.554473877E1;-1.369749451E1;1.514892578E0
1.013180131E3;-1.541289520E1;-1.379941559E1;1.358917236E0
1.013195209E3;-1.522153473E1;-1.407320404E1;1.699279785E0
1.013210287E3;-1.534373474E1;-1.382936096E1;1.819061279E0
1.013225366E3;-1.519898224E1;-1.420104980E1;2.051452637E0
1.013240444E3;-1.547114563E1;-1.413822937E1;1.578521729E0
1.013255522E3;-1.542905426E1;-1.389669037E1;1.731109619E0
1.013270600E3;-1.536944580E1;-1.374556732E1;1.999176025E0
1.013285679E3;-1.543947601E1;-1.357006836E1;2.167999268E0
1.013300757E3;-1.536471558E1;-1.379749298E1;1.910522461E0
1.013315835E3;-1.527847290E1;-1.362645721E1;2.112213135E0
1.013330913E3;-1.530958557E1;-1.362292480E1;2.248809814E0
1.013345992E3;-1.534185791E1;-1.373813629E1;2.334960938E0
1.013361070E3;-1.538465881E1;-1.404577637E1;2.110321045E0
1.013376148E3;-1.520093536E1;-1.409088135E1;2.241333008E0
1.013391226E3;-1.521456146E1;-1.391907501E1;2.729095459E0
1.013406305E3;-1.519773102E1;-1.375225830E1;2.243682861E0
1.013421383E3;-1.486036682E1;-1.370457458E1;2.657653809E0
1.013436461E3;-1.527671051E1;-1.364955902E1;2.371704102E0
1.013451539E3;-1.536801910E1;-1.354582977E1;2.448852539E0
1.013466618E3;-1.535260010E1;-1.348336029E1;2.410583496E0
1.013481696E3;-1.527916718E1;-1.343755341E1;2.038665771E0
1.013496774E3;-1.520227051E1;-1.368888855E1;2.029266357E0
1.013511852E3;-1.501788330E1;-1.312028503E1;1.980682373E0
1.013526931E3;-1.492305756E1;-1.332862854E1;1.795623779E0
1.013542009E3;-1.501340485E1;-1.369618988E1;1.931793213E0
1.013557087E3;-1.528752136E1;-1.358021545E1;1.750946045E0
1.013572165E3;-1.517218018E1;-1.351908112E1;2.163421631E0
1.013587244E3;-1.510514832E1;-1.376909637E1;1.776885986E0
1.013602322E3;-1.490313721E1;-1.362184143E1;1.663787842E0
1.013617400E3;-1.508126068E1;-1.358198547E1;1.209350586E0
1.013632478E3;-1.461435699E1;-1.367354584E1;2.066131592E0
1.013647557E3;-1.475238800E1;-1.388213348E1;2.022521973E0
1.013662635E3;-1.466280365E1;-1.375615692E1;1.644073486E0
1.013677713E3;-1.453837585E1;-1.364013672E1;1.222961426E0
1.013692791E3;-1.483884430E1;-1.385346222E1;1.177703857E0
1.013707870E3;-1.471109009E1;-1.361966705E1;1.120300293E0
1.013722948E3;-1.466725159E1;-1.395459747E1;1.299133301E0
1.013738026E3;-1.477829742E1;-1.393512726E1;1.461181641E0
1.013753104E3;-1.485931396E1;-1.396527100E1;1.324127197E0
1.013768183E3;-1.485360718E1;-1.388330078E1;1.368743896E0
1.013783261E3;-1.482023621E1;-1.396575928E1;1.539855957E0
1.013798339E3;-1.488851929E1;-1.409217834E1;1.767333984E0
1.013813417E3;-1.475843811E1;-1.418540955E1;1.628631592E0
1.013828495E3;-1.482568359E1;-1.416359711E1;1.991333008E0
1.013843574E3;-1.502535248E1;-1.390782928E1;1.460418701E0
1.013858652E3;-1.491805267E1;-1.392377472E1;1.532806396E0
1.013873730E3;-1.492781067E1;-1.396421051E1;1.313415527E0
1.013888808E3;-1.480843353E1;-1.396006775E1;1.234283447E0
1.013903887E3;-1.471820831E1;-1.424816895E1;1.636077881E0
1.013918965E3;-1.480255127E1;-1.414153290E1;1.711120605E0
1.013934043E3;-1.447755432E1;-1.393479919E1;1.180877686E0
1.013949121E3;-1.481905365E1;-1.426587677E1;1.447845459E0
1.013964200E3;-1.491112518E1;-1.425582886E1;1.040863037E0
1.013979278E3;-1.490399933E1;-1.389051056E1;1.513702393E0
1.013994356E3;-1.505093384E1;-1.403776550E1;1.492889404E0
1.014009434E3;-1.517603302E1;-1.428324890E1;1.363403320E0
1.014024513E3;-1.535314941E1;-1.397885895E1;1.352966309E0
1.014039591E3;-1.511607361E1;-1.426473236E1;1.796600342E0
1.014054669E3;-1.514904785E1;-1.404861450E1;1.681915283E0
1.014069747E3;-1.500470734E1;-1.387707520E1;1.685150146E0
1.014084826E3;-1.515074921E1;-1.430798340E1;1.505065918E0
1.014099904E3;-1.506460571E1;-1.420724487E1;1.446807861E0
1.014114982E3;-1.501772308E1;-1.419419098E1;1.672088623E0
1.014130060E3;-1.494799805E1;-1.415387726E1;1.458587646E0
1.014145139E3;-1.480786133E1;-1.440156555E1;1.560882568E0
1.014160217E3;-1.509889221E1;-1.419694519E1;1.837310791E0
1.014175295E3;-1.524010468E1;-1.434880829E1;1.727416992E0
1.014190373E3;-1.490868378E1;-1.410160828E1;1.224456787E0
1.014205452E3;-1.485405731E1;-1.424710846E1;1.020446777E0
1.014220530E3;-1.510044098E1;-1.399591827E1;1.278045654E0
1.014235608E3;-1.505096436E1;-1.408173370E1;1.290985107E0
1.014250686E3;-1.498413086E1;-1.411317444E1;1.296783447E0
1.014265765E3;-1.501395416E1;-1.395307922E1;1.207672119E0
1.014280843E3;-1.503376007E1;-1.405644989E1;1.347991943E0
1.014295921E3;-1.513622284E1;-1.407688141E1;1.474426270E0
1.014310999E3;-1.494725800E1;-1.439430237E1;1.161651611E0
1.014326078E3;-1.494661713E1;-1.424142456E1;1.414062500E0
1.014341156E3;-1.503369904E1;-1.450078583E1;1.836456299E0
1.014356234E3;-1.512511444E1;-1.430657196E1;1.743988037E0
1.014371312E3;-1.495336914E1;-1.439707184E1;1.516052246E0
1.014386391E3;-1.496140289E1;-1.416542053E1;1.565185547E0
1.014401469E3;-1.500212860E1;-1.416567230E1;1.272674561E0
1.014416547E3;-1.513964844E1;-1.426577759E1;1.211975098E0
1.014431625E3;-1.510150909E1;-1.418461609E1;1.195281982E0
1.014446703E3;-1.523180389E1;-1.414468384E1;1.233947754E0
1.014461782E3;-1.510770416E1;-1.411161041E1;1.437774658E0
1.014476860E3;-1.489023590E1;-1.433819580E1;1.732086182E0
1.014491938E3;-1.479755402E1;-1.414693451E1;1.410400391E0
1.014507016E3;-1.489933777E1;-1.428251648E1;1.561218262E0
1.014522095E3;-1.461722565E1;-1.447832489E1;1.646697998E0
1.014537172E3;-1.476837921E1;-1.428234863E1;1.578063965E0
1.014552250E3;-1.471314240E1;-1.414171600E1;1.560546875E0
1.014567328E3;-1.485628510E1;-1.410844421E1;1.386932373E0
1.014582407E3;-1.477065277E1;-1.424714661E1;1.787506104E0
1.014597485E3;-1.487075806E1;-1.419430542E1;1.635162354E0
1.014612563E3;-1.478849792E1;-1.414696503E1;1.838958740E0
1.014627641E3;-1.470871735E1;-1.408509064E1;1.773101807E0
1.014642720E3;-1.477845764E1;-1.389115906E1;1.742156982E0
1.014657798E3;-1.480713654E1;-1.435025024E1;1.523773193E0
1.014672876E3;-1.496491241E1;-1.433904266E1;1.669342041E0
1.014687954E3;-1.472044373E1;-1.389014435E1;1.563598633E0
1.014703033E3;-1.467660522E1;-1.415227509E1;1.379699707E0
1.014718111E3;-1.471788788E1;-1.416587067E1;1.571228027E0
1.014733189E3;-1.483255768E1;-1.416732025E1;1.307861328E0
1.014748267E3;-1.462090302E1;-1.408927155E1;1.174835205E0
1.014763346E3;-1.457508087E1;-1.426660919E1;1.585693359E0
1.014778424E3;-1.481429291E1;-1.424237823E1;1.416778564E0
1.014793502E3;-1.470961761E1;-1.416716003E1;1.263092041E0
1.014808580E3;-1.472407532E1;-1.420112610E1;1.248168945E0
1.014823658E3;-1.485554504E1;-1.430141449E1;1.266601562E0
1.014838737E3;-1.455147552E1;-1.419359589E1;1.434051514E0
1.014853815E3;-1.477951813E1;-1.426255035E1;1.318634033E0
1.014868893E3;-1.471622467E1;-1.406520081E1;1.387969971E0
1.014883971E3;-1.489662170E1;-1.427957916E1;1.449951172E0
1.014899050E3;-1.483190155E1;-1.407081604E1;1.146240234E0
1.014914128E3;-1.487792969E1;-1.450210571E1;1.222351074E0
1.014929206E3;-1.483155060E1;-1.423136902E1;1.463012695E0
1.014944284E3;-1.474408722E1;-1.397326660E1;1.181427002E0
1.014959363E3;-1.466690826E1;-1.404457855E1;1.074768066E0
1.014974441E3;-1.489940643E1;-1.433618927E1;9.925231934E-1
1.014989519E3;-1.490313721E1;-1.415451813E1;1.146453857E0
1.015004597E3;-1.497764587E1;-1.428295898E1;1.247497559E0
1.015019676E3;-1.510742950E1;-1.431089020E1;1.196655273E0
1.015034754E3;-1.517673492E1;-1.442873383E1;1.653289795E0
1.015049832E3;-1.488797760E1;-1.428817749E1;1.549346924E0
1.015064910E3;-1.493795776E1;-1.422217560E1;1.199584961E0
1.015079989E3;-1.500035095E1;-1.446870422E1;1.250457764E0
1.015095067E3;-1.508713531E1;-1.413320160E1;1.280792236E0
1.015110145E3;-1.491988373E1;-1.408076477E1;1.103363037E0
1.015125223E3;-1.495675659E1;-1.413079071E1;1.581481934E0
1.015140301E3;-1.519830322E1;-1.405335999E1;1.300231934E0
1.015155380E3;-1.483852386E1;-1.396749878E1;1.250549316E0
1.015170458E3;-1.507061768E1;-1.393982697E1;1.402557373E0
1.015185536E3;-1.495910645E1;-1.392499542E1;1.141296387E0
1.015200614E3;-1.499450684E1;-1.397154999E1;1.034057617E0
1.015215693E3;-1.499061584E1;-1.400725555E1;1.273651123E0
1.015230771E3;-1.502372742E1;-1.389128876E1;1.114379883E0
1.015245849E3;-1.510980225E1;-1.422449493E1;1.314544678E0
1.015260927E3;-1.502375031E1;-1.390946198E1;1.151275635E0
1.015276006E3;-1.491386414E1;-1.423760223E1;1.471313477E0
1.015291084E3;-1.517050171E1;-1.426926422E1;1.398254395E0
1.015306162E3;-1.497107697E1;-1.418085480E1;1.436523438E0
1.015321240E3;-1.497276306E1;-1.397889709E1;1.427886963E0
1.015336319E3;-1.474749756E1;-1.398442841E1;1.342773438E0
1.015351397E3;-1.480693817E1;-1.430670929E1;1.689666748E0
1.015366475E3;-1.474943542E1;-1.427858734E1;1.106475830E0
1.015381553E3;-1.471642303E1;-1.419038391E1;1.366912842E0
1.015396632E3;-1.464983368E1;-1.407847595E1;1.375915527E0
1.015411710E3;-1.437471771E1;-1.405937195E1;1.312866211E0
1.015426788E3;-1.452593231E1;-1.441467285E1;1.587158203E0
1.015441866E3;-1.463578796E1;-1.423112488E1;1.619110107E0
1.015456945E3;-1.462081909E1;-1.409262085E1;1.695281982E0
1.015472023E3;-1.472727966E1;-1.439448547E1;1.476531982E0
1.015487101E3;-1.465602112E1;-1.438778687E1;1.150604248E0
1.015502179E3;-1.470523834E1;-1.425740051E1;1.583740234E0
1.015517258E3;-1.485391998E1;-1.396246338E1;1.589111328E0
1.015532336E3;-1.458934021E1;-1.400273895E1;1.700927734E0
1.015547418E3;-1.478435516E1;-1.423120880E1;1.588531494E0
1.015562496E3;-1.466596222E1;-1.429752350E1;1.852203369E0
1.015577575E3;-1.468515778E1;-1.404603577E1;1.834106445E0
1.015592653E3;-1.464205933E1;-1.416082001E1;1.670898438E0
1.015607731E3;-1.459217072E1;-1.428715515E1;1.805572510E0
1.015622809E3;-1.472197723E1;-1.423464203E1;1.975738525E0
1.015637887E3;-1.470853424E1;-1.434886932E1;1.768432617E0
1.015652966E3;-1.459868622E1;-1.432897949E1;1.620269775E0
1.015668044E3;-1.462099457E1;-1.416490173E1;1.906036377E0
1.015683122E3;-1.459689331E1;-1.413911438E1;1.636169434E0
1.015698200E3;-1.479166412E1;-1.410221863E1;1.897552490E0
1.015713279E3;-1.478428650E1;-1.413247681E1;1.707183838E0
1.015728357E3;-1.478296661E1;-1.411537933E1;1.586547852E0
1.015743435E3;-1.452139282E1;-1.424549866E1;1.474304199E0
1.015758513E3;-1.466217804E1;-1.415155792E1;1.479461670E0
1.015773592E3;-1.461158752E1;-1.414170837E1;1.603881836E0
1.015788670E3;-1.488439178E1;-1.401084900E1;1.428894043E0
