"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
4.928240583E0;-1.106798401E0;8.409063263E0;5.148992615E0
4.943317583E0;-1.167871399E0;8.512198792E0;5.187462616E0
4.958393583E0;-1.309476929E0;8.515342255E0;5.166356506E0
4.973470583E0;-1.409918060E0;8.468489685E0;5.238656158E0
4.988547583E0;-1.376088409E0;8.534502411E0;5.366939392E0
5.003623583E0;-1.329535217E0;8.649313660E0;5.342839508E0
5.018700583E0;-1.270557861E0;8.565487976E0;5.320835266E0
5.033777583E0;-1.157842255E0;8.532706146E0;5.369184723E0
5.048853583E0;-1.094673615E0;8.459807739E0;5.341492310E0
5.063930583E0;-9.220825195E-1;8.374934235E0;5.182522888E0
5.079007583E0;-8.205935669E-1;8.298143921E0;5.093009033E0
5.094084583E0;-8.505313110E-1;8.222850494E0;5.100044403E0
5.109160583E0;-7.985893250E-1;8.097261658E0;4.929848328E0
5.124237583E0;-6.700067139E-1;7.851622467E0;4.833748169E0
5.139314583E0;-6.030958557E-1;7.842940521E0;4.915627899E0
5.154390583E0;-7.421566772E-1;7.879763947E0;4.949906616E0
5.169467583E0;-9.611512756E-1;7.915988617E0;4.921316071E0
5.184544583E0;-8.593629456E-1;8.112230530E0;4.806504822E0
5.199620583E0;-9.110055542E-1;8.317154388E0;4.882995758E0
5.214697583E0;-9.509724426E-1;8.485853577E0;4.981191559E0
5.229774583E0;-1.005758514E0;8.446635132E0;5.012177124E0
5.244851583E0;-1.077309723E0;8.476572876E0;5.010979614E0
5.259927583E0;-1.010698242E0;8.396040344E0;4.895419922E0
5.275004583E0;-1.010398865E0;8.196954346E0;4.897066498E0
5.290081583E0;-8.809181213E-1;8.001011810E0;4.803660736E0
5.305157583E0;-9.002279663E-1;7.920928345E0;4.736300812E0
5.320234583E0;-9.900411987E-1;7.948770447E0;4.735103302E0
5.335311583E0;-8.662486267E-1;8.198750610E0;4.750521240E0
5.350388583E0;-8.909472656E-1;8.521180115E0;5.065466309E0
5.365464583E0;-1.057550812E0;8.793763275E0;5.350773010E0
5.380541583E0;-1.200802917E0;8.776698761E0;5.429958344E0
5.395618583E0;-9.961784363E-1;8.509504395E0;5.308560791E0
5.410694583E0;-9.268725586E-1;8.466244354E0;5.276377716E0
5.425771583E0;-1.086141357E0;8.425978088E0;5.130131836E0
5.440848583E0;-9.630972290E-1;8.418343964E0;5.010530548E0
5.455924583E0;-8.849597168E-1;8.256530457E0;4.788242798E0
5.471001583E0;-8.262817383E-1;8.107590179E0;4.671335907E0
5.486078583E0;-1.015338593E0;8.067024536E0;4.596042480E0
5.501155958E0;-8.631051636E-1;8.106242981E0;4.573888550E0
5.516231958E0;-6.444099426E-1;8.375982056E0;4.799020386E0
5.531308958E0;-7.803273010E-1;8.769813080E0;5.185666351E0
5.546385958E0;-8.024812317E-1;8.818012848E0;5.367388458E0
5.561461958E0;-5.884263611E-1;8.665929108E0;5.542973328E0
5.576538958E0;-4.561015320E-1;8.584648132E0;5.428461456E0
5.591615958E0;-6.134243774E-1;8.551417236E0;5.245841217E0
5.606691958E0;-6.167175293E-1;8.379125519E0;5.018763428E0
5.621768958E0;-5.090913391E-1;8.261320496E0;4.763244781E0
5.636845958E0;-6.771917725E-1;8.114625549E0;4.709057465E0
5.651922958E0;-7.905061340E-1;8.122559052E0;4.581822052E0
5.666998958E0;-9.925859070E-1;8.169411621E0;4.579576721E0
5.682075958E0;-1.168021088E0;8.400081940E0;4.663552094E0
5.697152958E0;-1.238225098E0;8.710386658E0;4.712949371E0
5.712228958E0;-1.179397430E0;8.799002380E0;4.921016693E0
5.727305958E0;-1.091530151E0;8.857979736E0;4.953199768E0
5.742382958E0;-1.034049683E0;8.843609619E0;4.871170349E0
5.757459958E0;-1.067280579E0;8.550219727E0;4.855003967E0
5.772535958E0;-1.102307739E0;8.460107117E0;4.855303345E0
5.787612958E0;-9.575587463E-1;8.564140778E0;4.877157898E0
5.802689958E0;-1.002315674E0;8.459957428E0;4.973407745E0
5.817765958E0;-1.061442719E0;8.356522522E0;4.910388794E0
