"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
3.766651708E0;-9.212682948E-2;4.587608457E-1;1.317436159E-2
3.781770708E0;-9.976430907E-1;2.218561088E0;-2.026288265E-1
3.796889708E0;-7.378412859E-1;2.628995281E0;3.634135160E-1
3.812007708E0;-7.362756939E-1;2.338871058E0;1.417441380E0
3.827126708E0;-6.574355657E-1;1.971163639E0;1.616427391E0
3.842245708E0;-3.828434481E-1;7.107699931E-1;2.030336000E0
3.857364708E0;-2.758854485E-1;-3.023086506E-1;2.536855734E0
3.872482708E0;1.491317734E-2;-2.359191302E0;3.250026301E0
3.887601708E0;-3.440318964E-2;-2.890855232E0;3.587120915E0
3.902720708E0;-4.377644444E-1;-2.879203486E0;3.879728450E0
3.917839708E0;-6.703080647E-1;-1.844381971E0;3.077792763E0
3.932957708E0;-1.090355519E0;4.416290885E-1;9.931715056E-1
3.948076708E0;-9.452749888E-1;1.233056159E0;3.049673796E-1
3.963195375E0;-8.083720091E-1;2.007625707E0;3.014850703E-1
3.978314375E0;-6.851260787E-1;2.055805594E0;3.550147216E-1
3.993432375E0;-1.058326299E-1;1.869456586E0;1.545489264E-1
4.008551375E0;2.285685369E-1;1.621576157E0;1.202713788E-1
4.023670375E0;1.068930444E0;1.525678897E0;2.796284705E-3
4.038789375E0;1.160572904E0;1.561798902E0;1.316687715E-1
4.053907375E0;9.694732522E-1;1.768345948E0;5.701011872E-1
4.069026375E0;3.630966700E-1;2.134346564E0;5.900357341E-1
4.084145375E0;-2.729989705E-1;2.498142781E0;6.942189375E-1
4.099264375E0;-3.169816536E-1;2.373057974E0;8.318962348E-1
4.114382375E0;-6.590901084E-2;2.138988084E0;8.519159317E-1
4.129501375E0;-1.230558959E-1;2.159543971E0;8.106099578E-1
4.144620375E0;-1.825951693E-1;2.365396367E0;4.298499457E-1
4.159739375E0;-1.940603898E-1;2.115507420E0;-1.419435719E-1
4.174857375E0;-7.038400923E-1;1.621669713E0;-1.161124882E0
4.189976375E0;-7.349562697E-1;1.299271783E0;-1.239442488E0
4.205095375E0;9.276413944E-1;8.110497415E-1;-3.701860901E-1
4.220214375E0;1.717536860E0;7.031130642E-1;-3.407360037E-1
4.235333375E0;3.209684899E0;1.186861986E-1;-4.382336469E-1
4.250451375E0;3.659254506E0;-4.621703571E-1;-6.687378681E-1
4.265570375E0;3.307832460E0;-1.954216070E0;-9.464724255E-1
4.280689375E0;2.806872259E0;-2.760230774E0;-8.181716502E-1
4.295808375E0;1.537626805E0;-4.275022155E0;-4.925355327E-1
4.310926375E0;6.661671397E-1;-4.772824860E0;-2.038070039E-1
4.326045375E0;-3.337297603E-1;-5.561218395E0;9.383284235E-1
4.341164375E0;-1.084214846E-1;-5.738385521E0;1.204789549E0
4.356283375E0;1.048699516E0;-5.765819487E0;5.609976572E-1
4.371401375E0;1.889712364E0;-5.473579157E0;1.665234393E-1
4.386520375E0;1.925856781E0;-4.456396937E0;-6.338644892E-1
4.401639375E0;1.807461482E0;-4.036931720E0;-4.479177690E-1
4.416758375E0;6.819021432E-1;-3.179301304E0;-1.183845407E0
4.431876375E0;1.867778289E-1;-3.327162185E0;-1.513917223E0
4.446995375E0;-1.035057743E0;-3.915601410E0;-1.710076105E0
4.462114375E0;-1.524082315E0;-3.497906145E0;-2.005144733E0
4.477233375E0;-1.415853715E0;-2.821927670E0;-3.033951802E0
4.492351375E0;-1.543875432E0;-2.475952597E0;-2.522896968E0
4.507470375E0;-4.973765887E-1;-5.467994481E-1;-6.221848221E-1
4.522589375E0;5.256459395E-1;7.953821272E-1;5.173193948E-1
4.537708375E0;2.130497342E0;6.160690731E-1;2.738029627E-1
4.552826375E0;2.183223440E0;-4.708908945E-1;6.454239960E-1
4.567945375E0;1.518326169E0;-1.066625106E0;1.297404621E0
4.583064375E0;6.535743568E-1;-1.012061228E0;1.213879631E0
4.598183375E0;-1.386618806E0;-9.124696970E-1;9.362212332E-1
4.613301375E0;-3.499867301E0;-5.628822148E-2;1.073269443E0
4.628420375E0;-5.385048219E0;3.114804761E0;1.346921621E0
4.643539375E0;-5.117788364E0;4.144348580E0;2.139653205E0
4.658658375E0;-2.810585241E0;4.844245675E0;2.675164896E0
4.673776375E0;-2.159559758E0;4.770783012E0;2.998251627E0
4.688895375E0;-2.302847678E-1;4.694887322E0;3.507213450E0
4.704014375E0;9.837444784E-1;3.873195063E0;2.767591249E0
4.719133375E0;5.871411431E-1;2.417069966E0;1.525294442E0
4.734251375E0;-5.284795368E-1;2.176685668E0;1.121716402E0
4.749370375E0;-1.808456093E0;3.231318719E0;1.191370189E-1
4.764489375E0;-2.090362054E0;4.825197785E0;5.355464816E-2
4.779608375E0;-1.551268067E0;5.431551125E0;2.675428605E-1
4.794726375E0;-1.306330688E0;4.584279052E0;-1.343772018E-1
4.809845375E0;-3.875553538E-1;1.990860570E0;-9.730486053E-1
4.824964375E0;4.294051918E-1;8.943398201E-1;-7.553649527E-1
4.840083375E0;3.503671499E0;2.202277762E-1;-1.224611318E0
4.855201375E0;4.555299082E0;-2.302691996E-2;-1.425792374E0
4.870320375E0;4.069005452E0;6.115941989E-1;-1.892742537E0
4.885439375E0;1.983809705E0;8.745604438E-1;-2.321816192E0
4.900558375E0;-2.380426635E0;-2.260292081E0;-2.472265928E0
4.915676375E0;-1.422190197E0;-4.469684150E0;-2.198969407E0
4.930795375E0;-8.812688081E-1;-7.666481493E0;-1.248132912E0
4.945914375E0;-4.333315971E-1;-6.865206542E0;-1.040590670E0
4.961033833E0;-9.796439722E-2;-3.080351213E0;-5.612563965E-1
4.976151833E0;-5.969429769E-2;-1.915583516E0;-7.707282194E-1
4.991270833E0;-3.354437254E-1;7.175112480E-1;4.165606132E-1
5.006389833E0;-5.160112996E-1;1.545474645E0;1.111033832E0
5.021508833E0;3.155260623E-1;2.261165655E0;1.418068056E0
5.036626833E0;2.663354836E-1;1.701704646E0;1.295105788E0
5.051745833E0;-8.689707980E-2;-3.496442002E-1;1.271890149E0
5.066864833E0;-2.996961147E-2;-1.492107693E0;1.650257042E0
5.081983833E0;2.253553458E-2;-1.857245260E0;2.503950820E0
5.097101833E0;-1.723365218E-1;-9.573780674E-1;2.216394110E0
5.112220833E0;-8.518853069E-1;1.058546008E0;1.949862964E0
5.127339833E0;-9.879043338E-1;1.812562008E0;1.656773764E0
5.142458833E0;-6.841482780E-1;2.434936718E0;6.902848577E-1
5.157576833E0;-4.422133715E-1;2.325893748E0;2.127616127E-1
5.172695833E0;5.840610491E-1;1.565179762E0;1.090599275E-1
5.187814833E0;8.735807428E-1;8.503348446E-1;3.898303592E-1
5.202933833E0;1.424204270E0;5.377017653E-1;6.434276104E-1
5.218051833E0;1.568669527E0;7.962983859E-1;5.873376826E-1
5.233170833E0;7.801306884E-1;1.567584722E0;-1.428170729E-1
5.248289833E0;7.492585592E-2;2.179279493E0;-2.209288573E-1
5.263407833E0;-7.947932395E-1;3.058435264E0;6.003570199E-2
5.278526833E0;-1.313743203E0;2.946826535E0;-4.785583484E-1
5.293645833E0;-1.106681603E0;2.445106196E0;2.360041487E-1
5.308764833E0;-7.281942572E-1;2.047735852E0;4.559834548E-1
5.323882833E0;-3.897775881E-1;8.706527495E-1;-3.638359408E-1
5.339001833E0;-3.062334479E-1;2.013342530E-1;-1.307836200E0
5.354120833E0;1.082300248E0;-1.505555120E0;-1.975211667E0
5.369239833E0;1.870241574E0;-2.038872643E0;-1.705569656E0
5.384357833E0;2.741794795E0;-3.013726868E0;-7.504491985E-1
5.399476833E0;2.771434916E0;-3.212672533E0;-2.012015212E-1
5.414595833E0;2.256440959E0;-3.082763774E0;1.852684432E-1
5.429714833E0;1.436340458E0;-2.811824266E0;7.116587698E-2
5.444832833E0;3.767680449E-1;-2.756560476E0;1.931512574E-2
5.459951833E0;7.243440118E-1;-3.587700666E0;-2.208785713E-1
5.475070833E0;1.117687232E0;-5.915668421E0;5.700894928E-1
5.490189833E0;7.551582536E-1;-6.249949062E0;4.696577168E-1
5.505307833E0;-3.390080784E-1;-4.768249413E0;-1.583490501E-1
5.520426833E0;-1.318437494E0;-3.349908439E0;-3.104947525E-1
5.535545833E0;-2.288288842E0;-1.706480652E0;-2.578272439E0
5.550664833E0;-3.122922451E0;-1.636054448E0;-3.656922344E0
5.565782833E0;-4.242275116E0;-2.253878270E0;-4.334566691E0
5.580901833E0;-3.972556214E0;-2.948564912E0;-3.369490764E0
5.596020833E0;-1.022869002E0;-1.942888259E0;-4.435849091E-1
5.611138833E0;6.699766007E-1;-1.563160719E0;6.442859817E-1
5.626257833E0;2.254101342E0;-3.521573920E0;1.125450873E0
5.641376833E0;3.026995077E0;-1.892554842E0;1.088269744E0
5.656495833E0;1.169640693E0;-3.503166300E-1;1.265882574E0
5.671613833E0;1.981597265E-1;8.357068652E-1;1.287855387E0
5.686732833E0;-1.982055248E0;2.111027284E0;1.311265884E0
5.701851833E0;-2.882218018E0;2.934838573E0;1.149165864E0
5.716970833E0;-3.446857613E0;3.917422818E0;1.202601813E0
5.732088833E0;-3.194334203E0;3.791664412E0;1.548139806E0
5.747207833E0;-1.906887537E0;3.527372603E0;1.589132589E0
5.762326833E0;-1.242219477E0;3.545015992E0;1.493744621E0
5.777445833E0;-1.286233077E0;4.366681353E0;2.397263108E0
5.792563833E0;-8.144109403E-1;4.808648996E0;3.331804582E0
5.807682833E0;9.883656791E-1;5.321572015E0;4.163975928E0
5.822801833E0;1.314984129E0;4.983896481E0;3.392686669E0
5.837919833E0;9.157749087E-1;4.210174195E0;9.844363502E-1
5.853038833E0;-2.113498025E-1;3.684882560E0;-1.133178699E-1
5.868157833E0;-9.834798188E-1;2.940975811E0;-3.024937150E-1
5.883276833E0;-5.191340051E-1;2.702572550E0;-2.953247362E-1
5.898394833E0;7.967007474E-1;1.954227179E0;-2.411377117E-1
5.913513833E0;1.345501186E0;1.740585707E0;-3.692987385E-1
5.928632833E0;2.520912131E0;1.238684689E0;-2.721197686E-1
5.943751833E0;2.272012825E0;1.128418481E0;-1.093308874E0
5.958869833E0;1.743566033E0;3.087540364E-1;-1.942124612E0
